family,true_eig_err
hermite,0.5006034088755409
hermite,0.0129553462379555
hermite,0.0129119284793623
linear,0.0115172001413698
poly,0.0098513370646059
poly,0.0097816219758944
poly,0.0098183033921129
poly,0.0098024244206817
rbf,0.010235517578058
rbf,0.0102300636796986
rbf,0.0102035764690442
rbf,0.0105667967344687
rbf,0.0105616772419682
rbf,0.010538484444193
rbf,0.0102614797352106
rbf,0.0102715557132034
rbf,0.0106239680666845
rbf,0.0106386868117503
rbf,0.0102978872206817
rbf,0.0104181819589166
rbf,0.0105148822400806
rbf,0.0102762770492116
rbf,0.0102802150414498
rbf,0.0105254822759839
rbf,0.010961066780478
rbf,0.0102550053595897
rbf,0.0110280939518618
rbf,0.0110397397553014
rbf,0.0112740147197788
rbf,0.0107313270176588
rbf,0.0113265179807152
rbf,0.0112671037580725
rbf,0.0109349452226481
rbf,0.010935742667426
rbf,0.0107585328155073
rbf,0.0109476800971651
rbf,0.0114679984255783
rbf,0.0115068304793304
rbf,0.0111546314867763
rbf,0.0111595491868454
rbf,0.0111996132858603
rbf,0.0112428860625759
rbf,0.0112465952186909
rbf,0.0093107565415585
rbf,0.0112951009251346
rbf,0.0113227279474387
rbf,0.0113284867721283
rbf,0.0112514562667291
rbf,0.0112867520594918
rbf,0.0112928723821269
rbf,0.0090535802918549
rbf,0.0091294109258424
rbf,0.0088984898694084
rbf,0.0088952105875942
rbf,0.0088960940312994
rbf,0.0089094558210638
rbf,0.008910915519869
rbf,0.0095429854962967
hermite,0.0129553462379555
hermite,0.0129119284793623
hermite,0.5006034088755409
linear,0.0115172001413698
poly,0.0098183033921129
poly,0.0098513370646059
poly,0.0097816219758944
poly,0.0098024244206817
rbf,0.010235517578058
rbf,0.0102300636796986
rbf,0.0102035764690442
rbf,0.0105667967344687
rbf,0.0105616772419682
rbf,0.0102614797352106
rbf,0.0102715557132034
rbf,0.010538484444193
rbf,0.0102978872206817
rbf,0.0106239680666845
rbf,0.0106386868117503
rbf,0.0104181819589166
rbf,0.0102762770492116
rbf,0.0102802150414498
rbf,0.0105148822400806
rbf,0.0105254822759839
rbf,0.010961066780478
rbf,0.0102550053595897
rbf,0.0110280939518618
rbf,0.0110397397553014
rbf,0.0112740147197788
rbf,0.0112671037580725
rbf,0.0107313270176588
rbf,0.0113265179807152
rbf,0.0109349452226481
rbf,0.010935742667426
rbf,0.0107585328155073
rbf,0.0109476800971651
rbf,0.0114679984255783
