kernel,kind,method,eigenfunction_id,n,bias_mean,bias_std,dist_mean,trunc_mean,spurious_mean,spurious_std
resolvent(beta=0.1),cycle_12,Principal Components (kDMD),1,10,0.27909505544449315,0.000771595812972193,6.999281906439722,0.0398748017237802,0.045868283045045706,0.00815000088930571
resolvent(beta=0.1),cycle_12,Principal Components (kDMD),2,10,0.38600379320200684,0.004813289652834182,9.680422094239088,0.0398748017237802,0.7059662507698292,0.01687968848021439
resolvent(beta=0.1),cycle_12,Principal Components (kDMD),3,10,0.3919241204972226,0.0049664203734929606,9.82870053621664,0.0398748017237802,0.6987683821672983,0.016035897205146105
resolvent(beta=0.1),cycle_12,Principal Components (kDMD),4,10,0.5072701915952057,0.002046819987111346,12.721570035590918,0.0398748017237802,0.929788434048635,0.006381249134514704
resolvent(beta=0.1),cycle_12,Principal Components (kDMD),5,10,0.5094339405850008,0.0019600874819256904,12.775821228733205,0.0398748017237802,0.925679632925417,0.004171332674770918
resolvent(beta=0.1),cycle_12,Reduced Rank,1,10,0.9537661256734223,0.0256525642535581,6.9987126702858875,0.1362779133424892,0.0389564728527391,0.017475267194893163
resolvent(beta=0.1),cycle_12,Reduced Rank,2,10,2.35784253045905,0.07855291559163213,17.307855498136956,0.1362779133424892,0.564312010755422,0.06818523089896975
resolvent(beta=0.1),cycle_12,Reduced Rank,3,10,1.321821912934451,0.1802846876217476,9.714227439044793,0.1362779133424892,0.706646473057003,0.016923029790354958
resolvent(beta=0.1),cycle_12,Reduced Rank,4,10,1.414735493716894,0.20021848740056727,10.392336603810074,0.1362779133424892,0.6996460108208945,0.0160039659674974
resolvent(beta=0.1),cycle_12,Reduced Rank,5,10,1.8293793180071143,0.5902415567782675,13.474084089611111,0.1362779133424892,0.9415685884445928,0.011710936563867923
resolvent(beta=0.1),path_12,Principal Components (kDMD),1,10,0.344971116684058,0.0010889873571170423,6.993991982271297,0.04932393867729109,0.1242247931957706,0.010220032513895985
resolvent(beta=0.1),path_12,Principal Components (kDMD),2,10,0.41032308233155124,0.0073959350560726805,8.319167096468387,0.04932393867729109,0.5185354921064855,0.032648661297093366
resolvent(beta=0.1),path_12,Principal Components (kDMD),3,10,0.4925750864397111,0.004770424188669296,9.986624945042864,0.04932393867729109,0.7287396745367574,0.012666769268962213
resolvent(beta=0.1),path_12,Principal Components (kDMD),4,10,0.572255263230592,0.0036688689050689755,11.602014302779455,0.04932393867729109,0.8633811389573494,0.007045698515423729
resolvent(beta=0.1),path_12,Principal Components (kDMD),5,10,0.6391301174488808,0.00340551822581698,12.957767343225578,0.04932393867729109,0.9549347421889524,0.009979955964281091
resolvent(beta=0.1),path_12,Reduced Rank,1,10,0.9976886751591874,0.02014627583363329,7.002992884405525,0.1424664904918515,0.0896665851610583,0.0048468637195414055
resolvent(beta=0.1),path_12,Reduced Rank,2,10,2.364450129733423,0.0834492722147617,16.594506831175554,0.1424664904918515,0.4506697202850168,0.04901623619264404
resolvent(beta=0.1),path_12,Reduced Rank,3,10,1.1973500669204475,0.14268676150738008,8.400989562503728,0.1424664904918515,0.5188310183065518,0.03231727274897975
resolvent(beta=0.1),path_12,Reduced Rank,4,10,1.6401187500772196,0.5650182097093126,11.532643224578646,0.1424664904918515,0.7312539035938113,0.01114161664380532
resolvent(beta=0.1),path_12,Reduced Rank,5,10,1.6122044009207164,0.34510066665226036,11.306565931178795,0.1424664904918515,0.8690680309469317,0.005771797463267416
resolvent(beta=0.3),cycle_12,Principal Components (kDMD),1,10,0.33546302049686866,0.0009350614718345431,9.20967006022175,0.03642508954879083,0.08014815458096794,0.015438860416988802
resolvent(beta=0.3),cycle_12,Principal Components (kDMD),2,10,0.39297118842717643,0.005096958344967388,10.788487302514639,0.03642508954879083,0.7062808646155514,0.016989604121355813
resolvent(beta=0.3),cycle_12,Principal Components (kDMD),3,10,0.3990565096096452,0.005141099098030707,10.955335884779585,0.03642508954879083,0.6989889126139257,0.015982541690645627
resolvent(beta=0.3),cycle_12,Principal Components (kDMD),4,10,0.48300781290315087,0.0020136632500027058,13.260308443010285,0.03642508954879083,0.9308835083040986,0.006205469804019051
resolvent(beta=0.3),cycle_12,Principal Components (kDMD),5,10,0.48506202808389604,0.0018646113478837992,13.31669391893281,0.03642508954879083,0.92666876858531,0.004771497305879711
resolvent(beta=0.3),cycle_12,Reduced Rank,1,10,1.1934596067920773,0.020386429838531638,9.209369306917532,0.12959231439212024,0.07062264805301832,0.03530651282948879
resolvent(beta=0.3),cycle_12,Reduced Rank,2,10,2.2625358641674227,0.07129735918495034,17.457479662707037,0.12959231439212024,0.4835869372009893,0.05515750617626803
