kernel,kind,method,n_modes_used,weight_sum,agg_bias_mean,agg_bias_std,agg_dist_mean,agg_trunc_mean,agg_spurious_mean,agg_spurious_std,mean_spurious_ref_count,mean_spurious_residual_count,mean_spectral_gap,std_spectral_gap,mean_rank
rbf(gamma=0.15668706547432937),0.6267482618973175,Reduced Rank,3.0,1.0,26.472815358777027,,52.78055684268037,0.501563775419855,0.22771263766947142,,0.0,2.6,0.019215924887725742,0.008759211010710755,3.0
rbf(gamma=0.16090278870991295),0.6436111548396518,PCR,3.0,1.0,0.040676182475504065,,10.401472078828533,0.003910617859398727,0.2824141827925498,,0.0,2.6,0.015643281521119955,0.004236806049088427,3.0
rbf(gamma=0.16090278870991295),0.6436111548396518,Reduced Rank,3.0,1.0,7.545940912617729,,50.53229102350458,0.14932908759485716,0.2810281964919154,,0.0,2.6,0.015121291417236593,0.0037643678185947885,3.0
rbf(gamma=0.18742167222567147),0.37484334445134293,PCR,3.0,1.0,0.1288253289746236,,9.566987618767726,0.013465610504387474,0.25473792883411617,,0.0,2.6,0.012202586600587262,0.005237538742104741,3.0
rbf(gamma=0.18742167222567147),0.37484334445134293,Reduced Rank,3.0,1.0,35.27959721103522,,56.581799216716064,0.623514941190002,0.25407091187492337,,0.0,2.6,0.011575155920125124,0.004509077675277463,3.0
rbf(gamma=0.19117749334115847),0.7647099733646339,PCR,3.0,1.0,0.06828651710035294,,10.485800883518401,0.006512284360433145,0.2580987799108512,,0.2,2.8,0.024677913949291995,0.01138252956777995,3.0
rbf(gamma=0.19117749334115847),0.7647099733646339,Reduced Rank,3.0,1.0,47.31189878836223,,56.93139920701145,0.8310334797205453,0.25717380102176834,,0.0,2.8,0.02265291468442896,0.00922970579515119,3.0
rbf(gamma=0.20850420312163653),0.41700840624327307,PCR,3.0,1.0,0.198832007214365,,9.704654181169127,0.020488314524403955,0.25932279647565737,,0.0,2.6,0.014421500742220105,0.006001236449718357,3.0
rbf(gamma=0.20850420312163653),0.41700840624327307,Reduced Rank,3.0,1.0,95.5410338802471,,61.815469131639134,1.5455845474016818,0.2585125994435278,,0.0,2.6,0.01384848338017497,0.005440083967243311,3.0
rbf(gamma=0.237898627893983),0.475797255787966,PCR,3.0,1.0,0.128247475974788,,9.660020959336007,0.013276107424057104,0.2774727677833303,,0.0,2.4,0.011821428185017213,0.0035860777598488514,3.0
rbf(gamma=0.237898627893983),0.475797255787966,Reduced Rank,3.0,1.0,21.35618530632638,,59.03587806377743,0.3617492617498623,0.2769914335847661,,0.0,2.4,0.01142989480798664,0.0031878364407294723,3.0
