kernel,kind,method,trial,eigenfunction_id,spectral_bias,metric_distortion,truncation,residual_spurious_score,spectral_gap,est_eig_real,est_eig_imag,gap
hermite(good),r=0.0,Principal Components (kDMD),0,1,0.0,6.685498945594557,0.0,1.119060868984633e-05,0.9519426578248239,0.9999999998766448,0.0,0.9519426578248239
hermite(good),r=0.0,Principal Components (kDMD),0,2,0.0,10227.272395940572,0.0,0.9238163607937965,0.9519426578248239,-0.04805734205182091,0.0,0.9519426578248239
hermite(good),r=0.0,Principal Components (kDMD),0,3,0.0,14347.211420823905,0.0,0.935007424448793,0.9519426578248239,-0.006893771759694434,0.009773007360925198,0.9519426578248239
hermite(good),r=0.0,Principal Components (kDMD),0,4,0.0,14347.211420823905,0.0,0.935007424448793,0.9519426578248239,-0.006893771759694434,-0.009773007360925198,0.9519426578248239
hermite(good),r=0.0,Principal Components (kDMD),0,5,0.0,3606.562162120869,0.0,0.04603811300085864,0.9519426578248239,-2.8213017649542826e-06,0.0,0.9519426578248239
hermite(bad),r=0.0,Principal Components (kDMD),0,1,0.0,7.840743337343627,0.0,0.0004991522678829874,0.9519586301461735,1.0000000000208802,0.0,0.9519586301461735
hermite(bad),r=0.0,Principal Components (kDMD),0,2,0.0,1052.5248631188147,0.0,0.9208003396643941,0.9519586301461735,-0.04804136987470668,0.0,0.9519586301461735
hermite(bad),r=0.0,Principal Components (kDMD),0,3,0.0,1473.7033094516091,0.0,0.9419282999406455,0.9519586301461735,-0.006791161028325007,0.010002531415840767,0.9519586301461735
hermite(bad),r=0.0,Principal Components (kDMD),0,4,0.0,1473.7033094516091,0.0,0.9419282999406455,0.9519586301461735,-0.006791161028325007,-0.010002531415840767,0.9519586301461735
hermite(bad),r=0.0,Principal Components (kDMD),0,5,0.0,383.93708523912704,0.0,0.04636862697354139,0.9519586301461735,-2.3651633793871094e-06,0.0,0.9519586301461735
hermite(ugly),r=0.0,Principal Components (kDMD),0,1,0.0,28.276217191360473,0.0,0.9400494984309374,,0.27779014947694747,0.0,
hermite(good),r=0.0,Principal Components (kDMD),1,1,0.0,6.6835617598903445,0.0,1.083422118709116e-05,0.9705015548887788,1.0000000001165597,0.0,0.9705015548887788
hermite(good),r=0.0,Principal Components (kDMD),1,2,0.0,17110.553608961327,0.0,1.000988408365415,0.9705015548887788,0.029498445227780935,0.0,0.9705015548887788
hermite(good),r=0.0,Principal Components (kDMD),1,3,0.0,11882.203483140333,0.0,0.9942094046858643,0.9705015548887788,-0.024242385639039504,0.0,0.9705015548887788
hermite(good),r=0.0,Principal Components (kDMD),1,4,0.0,20175.221309065444,0.0,0.9999818782376416,0.9705015548887788,0.017161974698795286,0.0,0.9705015548887788
hermite(good),r=0.0,Principal Components (kDMD),1,5,0.0,1653.2732739524292,0.0,1.0000267237222848,0.9705015548887788,-1.690783699054993e-05,0.0,0.9705015548887788
hermite(bad),r=0.0,Principal Components (kDMD),1,1,0.0,7.8329127144061905,0.0,0.00021323323838580885,0.9700983064016071,0.9999999999716429,0.0,0.9700983064016071
hermite(bad),r=0.0,Principal Components (kDMD),1,2,0.0,1690.7853333474393,0.0,1.001007220682985,0.9700983064016071,0.02990169357003585,0.0,0.9700983064016071
hermite(bad),r=0.0,Principal Components (kDMD),1,3,0.0,1193.262272818815,0.0,0.9942607904398869,0.9700983064016071,-0.024199714178420338,0.0,0.9700983064016071
hermite(bad),r=0.0,Principal Components (kDMD),1,4,0.0,2017.8748106504577,0.0,0.9999733881132128,0.9700983064016071,0.016545688709713558,0.0,0.9700983064016071
hermite(bad),r=0.0,Principal Components (kDMD),1,5,0.0,180.03657181729346,0.0,0.9999617640401411,0.9700983064016071,-1.6993442274624765e-05,0.0,0.9700983064016071
hermite(ugly),r=0.0,Principal Components (kDMD),1,1,0.0,28.072389241298556,0.0,0.9607880893020853,,0.32453826261264984,0.0,
hermite(good),r=0.0,Principal Components (kDMD),2,1,0.0,6.688102000209557,0.0,2.777044081360948e-05,0.9756151218380607,1.0000000000294147,0.0,0.9756151218380607
hermite(good),r=0.0,Principal Components (kDMD),2,2,0.0,10684.256969823597,0.0,0.23380139550070614,0.9756151218380607,-0.02438487819135409,0.0,0.9756151218380607
hermite(good),r=0.0,Principal Components (kDMD),2,3,0.0,3312.7798754339083,0.0,0.4466665337440173,0.9756151218380607,-0.013907825885211172,0.0,0.9756151218380607
hermite(good),r=0.0,Principal Components (kDMD),2,4,0.0,6488.243643087456,0.0,0.2632958499953297,0.9756151218380607,0.0031435076856173635,0.0,0.9756151218380607
hermite(good),r=0.0,Principal Components (kDMD),2,5,0.0,2366.2675781026865,0.0,0.0256945326929997,0.9756151218380607,7.422446743712638e-06,0.0,0.9756151218380607
hermite(bad),r=0.0,Principal Components (kDMD),2,1,0.0,7.8377443388011185,0.0,0.004299024308275563,0.9764433799725154,1.0000000000691043,0.0,0.9764433799725154
hermite(bad),r=0.0,Principal Components (kDMD),2,2,0.0,1032.0446198577674,0.0,0.23733859125897927,0.9764433799725154,-0.0235566200965889,0.0,0.9764433799725154
hermite(bad),r=0.0,Principal Components (kDMD),2,3,0.0,196.56070959827034,0.0,0.6354380624557466,0.9764433799725154,-0.014854497563418653,0.0,0.9764433799725154
hermite(bad),r=0.0,Principal Components (kDMD),2,4,0.0,610.8933235190672,0.0,0.28014116286815427,0.9764433799725154,0.003394340444336697,0.0,0.9764433799725154
hermite(bad),r=0.0,Principal Components (kDMD),2,5,0.0,250.50855138223707,0.0,0.019131236899793444,0.9764433799725154,9.02902596176835e-06,0.0,0.9764433799725154
hermite(ugly),r=0.0,Principal Components (kDMD),2,1,0.0,28.287715432460654,0.0,0.9449589362562175,,0.3009157064637554,0.0,
hermite(good),r=0.0,Principal Components (kDMD),3,1,0.0,6.686286427735397,0.0,1.0447781500896736e-05,0.9542786238112334,1.0000000000179323,0.0,0.9542786238112334
hermite(good),r=0.0,Principal Components (kDMD),3,2,0.0,14737.309436274101,0.0,0.36661625088681205,0.9542786238112334,-0.03620388925768093,-0.027923514192380396,0.9542786238112334
hermite(good),r=0.0,Principal Components (kDMD),3,3,0.0,14737.309436274101,0.0,0.36661625088681205,0.9542786238112334,-0.03620388925768093,0.027923514192380396,0.9542786238112334
hermite(good),r=0.0,Principal Components (kDMD),3,4,0.0,6838.171095555774,0.0,0.6240968326289879,0.9542786238112334,0.04402911607739873,0.0,0.9542786238112334
hermite(good),r=0.0,Principal Components (kDMD),3,5,0.0,2018.478360915441,0.0,0.09423548313992143,0.9542786238112334,1.2389900537711261e-05,0.0,0.9542786238112334
hermite(bad),r=0.0,Principal Components (kDMD),3,1,0.0,7.83355023834414,0.0,0.0013536584858615467,0.9544270066871542,0.9999999999864213,0.0,0.9544270066871542
hermite(bad),r=0.0,Principal Components (kDMD),3,2,0.0,1475.8747011250598,0.0,0.3625578677220696,0.9544270066871542,-0.03607152992141522,-0.02785215337067296,0.9544270066871542
hermite(bad),r=0.0,Principal Components (kDMD),3,3,0.0,1475.8747011250598,0.0,0.3625578677220696,0.9544270066871542,-0.03607152992141522,0.02785215337067296,0.9544270066871542
hermite(bad),r=0.0,Principal Components (kDMD),3,4,0.0,692.476412220505,0.0,0.6162408886466356,0.9544270066871542,0.04399096659751821,0.0,0.9544270066871542
hermite(bad),r=0.0,Principal Components (kDMD),3,5,0.0,215.18975267240364,0.0,0.09451926354644498,0.9544270066871542,1.2584977915704996e-05,0.0,0.9544270066871542
hermite(ugly),r=0.0,Principal Components (kDMD),3,1,0.0,27.59831030373932,0.0,0.9427435547130991,,0.33558995010942483,0.0,
hermite(good),r=0.0,Principal Components (kDMD),4,1,0.0,6.686162669139502,0.0,2.863274639127425e-05,0.9727633319840332,0.9999999999360276,0.0,0.9727633319840332
hermite(good),r=0.0,Principal Components (kDMD),4,2,0.0,17148.946842530528,0.0,0.2059136476242614,0.9727633319840332,-0.025459774890246853,-0.009676566729225471,0.9727633319840332
hermite(good),r=0.0,Principal Components (kDMD),4,3,0.0,17148.946842530528,0.0,0.2059136476242614,0.9727633319840332,-0.025459774890246853,0.009676566729225471,0.9727633319840332
hermite(good),r=0.0,Principal Components (kDMD),4,4,0.0,8772.563496224231,0.0,0.28728968214680944,0.9727633319840332,0.026822432120771126,0.0,0.9727633319840332
hermite(good),r=0.0,Principal Components (kDMD),4,5,0.0,1332.2184319335267,0.0,0.024367401426588817,0.9727633319840332,-1.6199840528290935e-06,0.0,0.9727633319840332
hermite(bad),r=0.0,Principal Components (kDMD),4,1,0.0,7.830208371400213,0.0,0.0038761788984893997,0.9725578406261562,1.0000000000671725,0.0,0.9725578406261562
hermite(bad),r=0.0,Principal Components (kDMD),4,2,0.0,1685.9140892472592,0.0,0.20322609134905525,0.9725578406261562,-0.02569625644924666,-0.009631953035636309,0.9725578406261562
hermite(bad),r=0.0,Principal Components (kDMD),4,3,0.0,1685.9140892472592,0.0,0.20322609134905525,0.9725578406261562,-0.02569625644924666,0.009631953035636309,0.9725578406261562
hermite(bad),r=0.0,Principal Components (kDMD),4,4,0.0,857.6813853682014,0.0,0.28343900304475406,0.9725578406261562,0.026880136493357774,0.0,0.9725578406261562
hermite(bad),r=0.0,Principal Components (kDMD),4,5,0.0,142.96198941311462,0.0,0.02306541959919766,0.9725578406261562,-8.189073064374207e-07,0.0,0.9725578406261562
hermite(ugly),r=0.0,Principal Components (kDMD),4,1,0.0,28.883909851505496,0.0,0.9339023771951208,,0.31448094379741454,0.0,
hermite(good),r=0.0,Principal Components (kDMD),5,1,0.0,6.686180728396448,0.0,3.528016270471827e-05,0.9054544482099075,1.000000000482957,0.0,0.9054544482099075
hermite(good),r=0.0,Principal Components (kDMD),5,2,0.0,148.80539540749336,0.0,0.3134166224045373,0.9054544482099075,0.09454555227304946,0.0,0.9054544482099075
hermite(good),r=0.0,Principal Components (kDMD),5,3,0.0,77.61326507695286,0.0,0.16341270437710073,0.9054544482099075,0.018116897495355493,0.0,0.9054544482099075
hermite(good),r=0.0,Principal Components (kDMD),5,4,0.0,306.71176370435705,0.0,0.22744913569157177,0.9054544482099075,-0.0059419411240909815,0.0,0.9054544482099075
hermite(good),r=0.0,Principal Components (kDMD),5,5,0.0,819.9860754679132,0.0,0.09294474796047894,0.9054544482099075,-0.0011633700811748498,0.0,0.9054544482099075
hermite(bad),r=0.0,Principal Components (kDMD),5,1,0.0,7.857120410534011,0.0,0.0008851161159835705,0.9025186120844005,0.9999999999003458,0.0,0.9025186120844005
hermite(bad),r=0.0,Principal Components (kDMD),5,2,0.0,4093.937639569117,0.0,0.3160233011871229,0.9025186120844005,0.09748138781594533,0.0,0.9025186120844005
hermite(bad),r=0.0,Principal Components (kDMD),5,3,0.0,3536.6204112362566,0.0,0.1535108594149052,0.9025186120844005,0.015157096185353148,0.0,0.9025186120844005
hermite(bad),r=0.0,Principal Components (kDMD),5,4,0.0,3005.4862629180125,0.0,0.2767026539760772,0.9025186120844005,-0.004715119938815003,0.0,0.9025186120844005
hermite(bad),r=0.0,Principal Components (kDMD),5,5,0.0,3111.749689344006,0.0,0.0884427929691198,0.9025186120844005,0.00038910747937417526,0.0,0.9025186120844005
hermite(ugly),r=0.0,Principal Components (kDMD),5,1,0.0,28.417512969258304,0.0,0.9385644784082927,,0.3184055187831329,0.0,
hermite(good),r=0.0,Principal Components (kDMD),6,1,0.0,6.686356669065561,0.0,2.9444707145573907e-05,0.9398887084719103,1.0000000001512188,0.0,0.9398887084719103
hermite(good),r=0.0,Principal Components (kDMD),6,2,0.0,2536.3415752390533,0.0,0.5223279087316114,0.9398887084719103,0.06011129167930856,0.0,0.9398887084719103
hermite(good),r=0.0,Principal Components (kDMD),6,3,0.0,1741.9712388702224,0.0,0.5727381752447079,0.9398887084719103,-0.016748190007488527,0.02745349541011228,0.9398887084719103
hermite(good),r=0.0,Principal Components (kDMD),6,4,0.0,1741.9712388702224,0.0,0.5727381752447079,0.9398887084719103,-0.016748190007488527,-0.02745349541011228,0.9398887084719103
hermite(good),r=0.0,Principal Components (kDMD),6,5,0.0,149.98333280613832,0.0,0.9486180908280033,0.9398887084719103,0.01251997772710725,0.0,0.9398887084719103
hermite(bad),r=0.0,Principal Components (kDMD),6,1,0.0,7.860551865448488,0.0,0.00013455586299933157,0.9377512383072765,0.9999999997231366,0.0,0.9377512383072765
hermite(bad),r=0.0,Principal Components (kDMD),6,2,0.0,5397.451617721324,0.0,0.6472028873953793,0.9377512383072765,0.062248761415860096,0.0,0.9377512383072765
hermite(bad),r=0.0,Principal Components (kDMD),6,3,0.0,3566.966743860223,0.0,0.5251951891031867,0.9377512383072765,-0.017455018203777914,0.02169494525496421,0.9377512383072765
hermite(bad),r=0.0,Principal Components (kDMD),6,4,0.0,3566.966743860223,0.0,0.5251951891031867,0.9377512383072765,-0.017455018203777914,-0.02169494525496421,0.9377512383072765
hermite(bad),r=0.0,Principal Components (kDMD),6,5,0.0,7120.807642743092,0.0,0.37490888753816753,0.9377512383072765,0.011793003055773212,0.0,0.9377512383072765
hermite(ugly),r=0.0,Principal Components (kDMD),6,1,0.0,28.080690122814847,0.0,0.9612513603562207,,0.3329461421381372,0.0,
hermite(good),r=0.0,Principal Components (kDMD),7,1,0.0,6.685620029669971,0.0,8.932694403340725e-06,0.9598698366309328,0.9999999999549882,0.0,0.9598698366309328
hermite(good),r=0.0,Principal Components (kDMD),7,2,0.0,12310.068464185808,0.0,0.7309764326950899,0.9598698366309328,0.0031552029731311843,0.040005933342614416,0.9598698366309328
hermite(good),r=0.0,Principal Components (kDMD),7,3,0.0,12310.068464185808,0.0,0.7309764326950899,0.9598698366309328,0.0031552029731311843,-0.040005933342614416,0.9598698366309328
hermite(good),r=0.0,Principal Components (kDMD),7,4,0.0,6641.401467916715,0.0,0.7407546736307868,0.9598698366309328,-0.031209240194539654,0.0,0.9598698366309328
hermite(good),r=0.0,Principal Components (kDMD),7,5,0.0,1364.357500910869,0.0,0.014724154324967237,0.9598698366309328,-1.4222245968160366e-06,0.0,0.9598698366309328
hermite(bad),r=0.0,Principal Components (kDMD),7,1,0.0,7.824747146393562,0.0,0.0009925986123903786,0.9599360823245296,0.9999999999933364,0.0,0.9599360823245296
hermite(bad),r=0.0,Principal Components (kDMD),7,2,0.0,1213.4301308754962,0.0,0.7202408055471123,0.9599360823245296,0.003126214574256136,0.039941761120519434,0.9599360823245296
hermite(bad),r=0.0,Principal Components (kDMD),7,3,0.0,1213.4301308754962,0.0,0.7202408055471123,0.9599360823245296,0.003126214574256136,-0.039941761120519434,0.9599360823245296
hermite(bad),r=0.0,Principal Components (kDMD),7,4,0.0,650.9966702428402,0.0,0.7365538420023225,0.9599360823245296,-0.031097397193404586,0.0,0.9599360823245296
hermite(bad),r=0.0,Principal Components (kDMD),7,5,0.0,146.8255257760443,0.0,0.014801854152712433,0.9599360823245296,-1.4602932071065729e-06,0.0,0.9599360823245296
hermite(ugly),r=0.0,Principal Components (kDMD),7,1,0.0,28.471416643620874,0.0,0.9442540457597126,,0.2953385564278149,0.0,
hermite(good),r=0.0,Principal Components (kDMD),8,1,0.0,6.685041289499264,0.0,6.500284633814022e-05,0.9468090454468019,1.0000000000547173,0.0,0.9468090454468019
hermite(good),r=0.0,Principal Components (kDMD),8,2,0.0,12588.983980212912,0.0,0.23276585615882497,0.9468090454468019,-0.05319095460791541,0.0,0.9468090454468019
hermite(good),r=0.0,Principal Components (kDMD),8,3,0.0,16864.967477142156,0.0,0.18761384926793548,0.9468090454468019,0.03392847379326018,0.008175314391115372,0.9468090454468019
hermite(good),r=0.0,Principal Components (kDMD),8,4,0.0,16864.967477142156,0.0,0.18761384926793548,0.9468090454468019,0.03392847379326018,-0.008175314391115372,0.9468090454468019
hermite(good),r=0.0,Principal Components (kDMD),8,5,0.0,2988.782681783683,0.0,0.016899922877879104,0.9468090454468019,5.989895447785557e-05,0.0,0.9468090454468019
hermite(bad),r=0.0,Principal Components (kDMD),8,1,0.0,7.833984635601183,0.0,0.008259048209498071,0.9467746354207647,1.0000000000321378,0.0,0.9467746354207647
hermite(bad),r=0.0,Principal Components (kDMD),8,2,0.0,1270.1356723424074,0.0,0.23290422248401746,0.9467746354207647,-0.05322536461137313,0.0,0.9467746354207647
hermite(bad),r=0.0,Principal Components (kDMD),8,3,0.0,1707.2317643960093,0.0,0.18825239426653237,0.9467746354207647,0.034117563371695456,0.008399829296372221,0.9467746354207647
hermite(bad),r=0.0,Principal Components (kDMD),8,4,0.0,1707.2317643960093,0.0,0.18825239426653237,0.9467746354207647,0.034117563371695456,-0.008399829296372221,0.9467746354207647
hermite(bad),r=0.0,Principal Components (kDMD),8,5,0.0,314.86674912330204,0.0,0.01706008161796727,0.9467746354207647,5.8824685195424574e-05,0.0,0.9467746354207647
hermite(ugly),r=0.0,Principal Components (kDMD),8,1,0.0,28.327867982829737,0.0,0.9694936943698309,,0.3166317439011996,0.0,
hermite(good),r=0.0,Principal Components (kDMD),9,1,0.0,6.6845328124298735,0.0,7.353022276139305e-06,0.9377363039083721,0.9999999999487336,0.0,0.9377363039083721
hermite(good),r=0.0,Principal Components (kDMD),9,2,0.0,8171.354674108605,0.0,0.9838237378689755,0.9377363039083721,-0.062263696040361374,0.0,0.9377363039083721
hermite(good),r=0.0,Principal Components (kDMD),9,3,0.0,8065.358303740645,0.0,0.6074334930124381,0.9377363039083721,0.027184481944033778,0.0,0.9377363039083721
hermite(good),r=0.0,Principal Components (kDMD),9,4,0.0,6754.53367195476,0.0,0.25593771609536614,0.9377363039083721,0.0032102790166478722,0.0,0.9377363039083721
hermite(good),r=0.0,Principal Components (kDMD),9,5,0.0,1729.766888006194,0.0,0.16936548437193935,0.9377363039083721,0.0005336105831398254,0.0,0.9377363039083721
hermite(bad),r=0.0,Principal Components (kDMD),9,1,0.0,7.8421376516266985,0.0,0.0008894341568072212,0.937739322198478,1.0000000000597158,0.0,0.937739322198478
hermite(bad),r=0.0,Principal Components (kDMD),9,2,0.0,841.9785621567546,0.0,0.9772168916548533,0.937739322198478,-0.06226067786123779,0.0,0.937739322198478
hermite(bad),r=0.0,Principal Components (kDMD),9,3,0.0,791.8993698343711,0.0,0.6205963877512343,0.937739322198478,0.027198387143362097,0.0,0.937739322198478
hermite(bad),r=0.0,Principal Components (kDMD),9,4,0.0,635.3933668098308,0.0,0.24937882159693212,0.937739322198478,0.0028354537106090494,0.0,0.937739322198478
hermite(bad),r=0.0,Principal Components (kDMD),9,5,0.0,177.72409616028986,0.0,0.1750805648784483,0.937739322198478,0.0006041737617153389,0.0,0.937739322198478
hermite(ugly),r=0.0,Principal Components (kDMD),9,1,0.0,28.249321752330957,0.0,0.9490821385761218,,0.2752390623779637,0.0,
hermite(good),r=0.0,Reduced Rank,0,1,,,3.0108434494524756e-13,,0.7961939353108913,1.0001075340311698,0.0,0.7961939353108913
hermite(good),r=0.0,Reduced Rank,0,2,,,3.0108434494524756e-13,,0.7961939353108913,-0.20391359872027848,0.0,0.7961939353108913
hermite(good),r=0.0,Reduced Rank,0,3,,,3.0108434494524756e-13,,0.7961939353108913,0.000447580095006475,0.0,0.7961939353108913
hermite(good),r=0.0,Reduced Rank,0,4,,,3.0108434494524756e-13,,0.7961939353108913,-5.566700529355318e-18,0.0,0.7961939353108913
hermite(good),r=0.0,Reduced Rank,0,5,,,3.0108434494524756e-13,,0.7961939353108913,0.0,0.0,0.7961939353108913
hermite(bad),r=0.0,Reduced Rank,0,1,4.884883096831719e-11,90.79413141508869,5.380174930579181e-13,0.06763204752201468,0.8912883154558787,0.9999953607875203,0.0,0.8912883154558787
hermite(bad),r=0.0,Reduced Rank,0,2,5.601441826424748e-10,1041.1263385857505,5.380174930579181e-13,0.9811488353616559,0.8912883154558787,-0.10870704533164155,0.0,0.8912883154558787
hermite(bad),r=0.0,Reduced Rank,0,3,1.304317381934069e-09,2424.302924651667,5.380174930579181e-13,0.7731668568699064,0.8912883154558787,-0.02407340279775393,0.0,0.8912883154558787
hermite(bad),r=0.0,Reduced Rank,0,4,,,5.380174930579181e-13,,0.8912883154558787,-3.843287914895258e-05,0.0,0.8912883154558787
hermite(bad),r=0.0,Reduced Rank,0,5,,,5.380174930579181e-13,,0.8912883154558787,1.3470420903306814e-21,0.0,0.8912883154558787
hermite(ugly),r=0.0,Reduced Rank,0,1,,,1.597081400607797e-17,,0.5430561312680994,0.5430654113635346,0.0,0.5430561312680994
hermite(ugly),r=0.0,Reduced Rank,0,2,,,1.597081400607797e-17,,0.5430561312680994,-9.280095435215685e-06,0.0,0.5430561312680994
hermite(good),r=0.0,Reduced Rank,1,1,9.770361494634452e-11,404.7776906776231,2.413759878484967e-13,0.16723695869292202,0.8841353096971662,1.0001530376756989,0.0,0.8841353096971662
hermite(good),r=0.0,Reduced Rank,1,2,6.839261319199808e-10,2833.4472621578966,2.413759878484967e-13,1.002037455666938,0.8841353096971662,0.11601772797853258,0.0,0.8841353096971662
hermite(good),r=0.0,Reduced Rank,1,3,6.487092061288442e-10,2687.5465613257948,2.413759878484967e-13,0.9937837267835492,0.8841353096971662,-0.007356467770701478,0.0,0.8841353096971662
hermite(good),r=0.0,Reduced Rank,1,4,7.367755147344379e-10,3052.3977190178757,2.413759878484967e-13,0.9927129721287576,0.8841353096971662,1.7989770273677845e-07,0.0,0.8841353096971662
hermite(good),r=0.0,Reduced Rank,1,5,7.043171235248333e-10,2917.9253901879774,2.413759878484967e-13,0.9991587959377379,0.8841353096971662,-5.293955920339377e-23,0.0,0.8841353096971662
hermite(bad),r=0.0,Reduced Rank,1,1,3.5038856421032953e-10,59.37879249111374,5.9009041698307775e-12,0.12012916947481508,0.8864986678791309,1.0001552270010066,0.0,0.8864986678791309
hermite(bad),r=0.0,Reduced Rank,1,2,9.628102399179238e-09,1631.6317164417444,5.9009041698307775e-12,1.0040586698527323,0.8864986678791309,0.11365655912187565,0.0,0.8864986678791309
hermite(bad),r=0.0,Reduced Rank,1,3,3.700695679480474e-09,627.1404471200894,5.9009041698307775e-12,0.9926145747284622,0.8864986678791309,-0.012974674640164243,0.0,0.8864986678791309
hermite(bad),r=0.0,Reduced Rank,1,4,,,5.9009041698307775e-12,,0.8864986678791309,-1.6934023939123605e-18,0.0,0.8864986678791309
hermite(ugly),r=0.0,Reduced Rank,1,1,,,2.2716842899884826e-17,,,0.3245382212263451,0.0,
hermite(good),r=0.0,Reduced Rank,2,1,1.4428237280806155e-11,117.48632485658378,1.228078016604808e-13,0.1064074743433846,0.9176513976290014,0.9999928241779592,0.0,0.9176513976290014
hermite(good),r=0.0,Reduced Rank,2,2,2.7986461179790106e-10,2278.883002658297,1.228078016604808e-13,0.4996791302904821,0.9176513976290014,-0.08234142654895778,0.0,0.9176513976290014
hermite(good),r=0.0,Reduced Rank,2,3,1.2311186088082736e-09,10024.758949857858,1.228078016604808e-13,0.18820720291140186,0.9176513976290014,3.753469682224082e-06,0.0,0.9176513976290014
hermite(good),r=0.0,Reduced Rank,2,4,6.179215985909578e-10,5031.61517620263,1.228078016604808e-13,0.20113767524709772,0.9176513976290014,-1.255619386030788e-19,3.345933654081636e-18,0.9176513976290014
hermite(good),r=0.0,Reduced Rank,2,5,6.179215985909578e-10,5031.61517620263,1.228078016604808e-13,0.20113767524709772,0.9176513976290014,-1.255619386030788e-19,-3.345933654081636e-18,0.9176513976290014
hermite(bad),r=0.0,Reduced Rank,2,1,1.9294495903349855e-10,336.5420989340085,5.733159674366105e-13,0.5218617238613256,0.9805130788140961,1.0000296048373645,0.0,0.9805130788140961
hermite(bad),r=0.0,Reduced Rank,2,2,2.3438321554341143e-09,4088.203169909555,5.733159674366105e-13,0.1699806085313668,0.9805130788140961,0.01951652602326837,0.0,0.9805130788140961
hermite(bad),r=0.0,Reduced Rank,2,3,2.519424928333918e-09,4394.478911164256,5.733159674366105e-13,0.13873894573798645,0.9805130788140961,0.005664498781474054,0.0,0.9805130788140961
hermite(bad),r=0.0,Reduced Rank,2,4,2.4430006523722995e-09,4261.176717779823,5.733159674366105e-13,0.09833346312342192,0.9805130788140961,-0.00011662704123781048,0.0,0.9805130788140961
hermite(bad),r=0.0,Reduced Rank,2,5,,,5.733159674366105e-13,,0.9805130788140961,3.811491808868136e-19,0.0,0.9805130788140961
hermite(ugly),r=0.0,Reduced Rank,2,1,2.400053451486658e-16,9.012434656726196,2.6630467159009475e-17,0.9449588869100053,,0.3009156731691629,0.0,
hermite(good),r=0.0,Reduced Rank,3,1,1.0732732619612284e-10,702.6244594410845,1.5275204948244805e-13,0.13290555089469938,0.975135596752785,1.0007005027220044,0.0,0.975135596752785
hermite(good),r=0.0,Reduced Rank,3,2,7.581754188930695e-10,4963.438601720283,1.5275204948244805e-13,0.9976920404675917,0.975135596752785,-0.025564905969219353,0.0,0.975135596752785
hermite(good),r=0.0,Reduced Rank,3,3,8.87900657213768e-10,5812.692269741311,1.5275204948244805e-13,0.49931676836266026,0.975135596752785,0.007599572847661305,0.0,0.975135596752785
hermite(good),r=0.0,Reduced Rank,3,4,1.30053175423136e-09,8514.005269571177,1.5275204948244805e-13,0.4832224662271574,0.975135596752785,0.00015164380265431454,0.0,0.975135596752785
hermite(good),r=0.0,Reduced Rank,3,5,,,1.5275204948244805e-13,,0.975135596752785,-1.225535623571839e-18,0.0,0.975135596752785
hermite(bad),r=0.0,Reduced Rank,3,1,8.804258152754614e-11,219.18825894298507,4.0167562784668887e-13,0.21865809117737414,0.7882495811153625,1.000020171569703,0.0,0.7882495811153625
hermite(bad),r=0.0,Reduced Rank,3,2,7.46864524829092e-10,1859.3722721811603,4.0167562784668887e-13,0.7489143511771912,0.7882495811153625,0.21177059045434057,0.0,0.7882495811153625
hermite(bad),r=0.0,Reduced Rank,3,3,1.1669400679099824e-09,2905.180167802909,4.0167562784668887e-13,0.3283072225917408,0.7882495811153625,-0.03663778369857733,0.020734056417760965,0.7882495811153625
hermite(bad),r=0.0,Reduced Rank,3,4,1.1669400679099824e-09,2905.180167802909,4.0167562784668887e-13,0.3283072225917408,0.7882495811153625,-0.03663778369857733,-0.020734056417760965,0.7882495811153625
hermite(bad),r=0.0,Reduced Rank,3,5,,,4.0167562784668887e-13,,0.7882495811153625,5.293955920339377e-23,0.0,0.7882495811153625
hermite(ugly),r=0.0,Reduced Rank,3,1,1.720699419938517e-16,6.624908345239974,2.597318076369837e-17,0.9427435807975748,,0.33558990557874446,0.0,
hermite(good),r=0.0,Reduced Rank,4,1,4.6602420228636166e-11,360.23438453164914,1.2936694060791916e-13,0.2347643019506687,0.878026506335921,0.9999568248862853,0.0,0.878026506335921
hermite(good),r=0.0,Reduced Rank,4,2,3.4896977953657603e-10,2697.518994394569,1.2936694060791916e-13,0.5786467947479417,0.878026506335921,0.12193031855036428,0.0,0.878026506335921
hermite(good),r=0.0,Reduced Rank,4,3,3.934170392066405e-10,3041.0940952758187,1.2936694060791916e-13,0.8614713347535514,0.878026506335921,0.002325555652704767,0.0,0.878026506335921
hermite(good),r=0.0,Reduced Rank,4,4,,,1.2936694060791916e-13,,0.878026506335921,-8.99972506457637e-20,0.0,0.878026506335921
hermite(good),r=0.0,Reduced Rank,4,5,,,1.2936694060791916e-13,,0.878026506335921,-2.407412430484045e-35,0.0,0.878026506335921
hermite(bad),r=0.0,Reduced Rank,4,1,1.995980110006554e-05,279.6990589351439,7.136170273884898e-08,0.7248627069429887,0.9363527366839611,1.0001031717265847,0.0,0.9363527366839611
hermite(bad),r=0.0,Reduced Rank,4,2,0.000201223268079366,2819.765509460314,7.136170273884898e-08,0.25915553690809684,0.9363527366839611,-0.06375043504262358,0.0,0.9363527366839611
hermite(bad),r=0.0,Reduced Rank,4,3,0.00029300251224556053,4105.878937864123,7.136170273884898e-08,0.15640507231533737,0.9363527366839611,0.011371718443886788,0.0,0.9363527366839611
