kernel,kind,method,eigenfunction_id,n,bias_mean,bias_std,dist_mean,trunc_mean,spurious_mean,spurious_std
rbf(gamma=1.2763347038101887),omega=1.5,Principle Components (kDMD),4,1,22.96125371181591,,13.006411328723065,1.765379637126253,0.13853167610918676,
rbf(gamma=1.2763347038101887),omega=1.5,Principle Components (kDMD),5,1,22.96125371181591,,13.006411328723065,1.765379637126253,0.13853167610918676,
rbf(gamma=1.2763347038101887),omega=1.5,Reduced Rank,1,1,83.8390214585777,,47.49064716473892,1.765379637126253,0.12784952252802634,
rbf(gamma=1.2763347038101887),omega=1.5,Reduced Rank,2,1,83.8390214585777,,47.49064716473892,1.765379637126253,0.12784952252802634,
rbf(gamma=1.2763347038101887),omega=1.5,Reduced Rank,3,1,46.47878843206482,,26.3279282566806,1.765379637126253,0.06593778376561427,
rbf(gamma=1.2763347038101887),omega=1.5,Reduced Rank,4,1,94.47387991726985,,53.51476698295771,1.765379637126253,0.13779666278739375,
rbf(gamma=1.2763347038101887),omega=1.5,Reduced Rank,5,1,94.47387991726985,,53.51476698295771,1.765379637126253,0.13779666278739375,
rbf(gamma=1.2844715104382538),omega=1.5,Principle Components (kDMD),1,1,3.1051578043164234,,7.598065239073185,0.40867743387462563,0.11627868069414245,
rbf(gamma=1.2844715104382538),omega=1.5,Principle Components (kDMD),2,1,6.8675375689524785,,16.80429845083961,0.40867743387462563,0.2643627033825143,
rbf(gamma=1.2844715104382538),omega=1.5,Principle Components (kDMD),3,1,6.8675375689524785,,16.80429845083961,0.40867743387462563,0.2643627033825143,
rbf(gamma=1.2844715104382538),omega=1.5,Principle Components (kDMD),4,1,4.46492804491317,,10.925310953877927,0.40867743387462563,0.1897525525286189,
rbf(gamma=1.2844715104382538),omega=1.5,Principle Components (kDMD),5,1,4.46492804491317,,10.925310953877927,0.40867743387462563,0.1897525525286189,
rbf(gamma=1.2844715104382538),omega=1.5,Reduced Rank,1,1,5.581720215822925,,13.658009356923017,0.40867743387462563,0.11160670321577944,
rbf(gamma=1.2844715104382538),omega=1.5,Reduced Rank,2,1,18.080621421938652,,44.24179052539866,0.40867743387462563,0.24271159084429514,
rbf(gamma=1.2844715104382538),omega=1.5,Reduced Rank,3,1,18.080621421938652,,44.24179052539866,0.40867743387462563,0.24271159084429514,
rbf(gamma=1.2844715104382538),omega=1.5,Reduced Rank,4,1,12.10650687126729,,29.623624569839436,0.40867743387462563,0.1807782456014206,
rbf(gamma=1.2844715104382538),omega=1.5,Reduced Rank,5,1,12.10650687126729,,29.623624569839436,0.40867743387462563,0.1807782456014206,
