kind,kernel,method,trial,spurious_ref_count,spurious_residual_count,spectral_gap,rank
damping=0.0,rbf(gamma=0.7850211309009141),Reduced Rank,1,0,4,3.146036764434257e-10,5
damping=0.0,rbf(gamma=1.5700422618018282),Reduced Rank,1,0,4,2.902451612385448e-10,5
damping=0.0,rbf(gamma=0.24705892477432867),Reduced Rank,2,0,4,1.7165240340233368e-09,5
damping=0.0,rbf(gamma=0.49411784954865734),Reduced Rank,2,0,4,9.058769290248847e-10,5
damping=0.0,rbf(gamma=0.9882356990973147),Reduced Rank,2,0,4,5.022721127900809e-10,5
damping=0.0,rbf(gamma=1.9764713981946294),Reduced Rank,2,0,4,3.1460345439882076e-10,5
damping=0.0,rbf(gamma=3.9529427963892587),Reduced Rank,2,0,4,2.9024416203782266e-10,5
damping=0.0,rbf(gamma=0.0836829669704253),Reduced Rank,3,0,4,1.716523589934127e-09,5
damping=0.0,rbf(gamma=0.1673659339408506),Reduced Rank,3,0,4,9.058782612925143e-10,5
damping=0.0,rbf(gamma=0.3347318678817012),Reduced Rank,3,0,4,5.022703364332415e-10,5
damping=0.0,rbf(gamma=0.6694637357634023),Reduced Rank,3,0,4,3.146012339527715e-10,5
damping=0.0,rbf(gamma=1.3389274715268047),Reduced Rank,3,0,4,2.902428297701931e-10,5
damping=0.0,rbf(gamma=0.2045200124460037),Reduced Rank,4,0,4,1.7165230348226146e-09,5
damping=0.0,rbf(gamma=0.4090400248920074),Reduced Rank,4,0,4,9.058781502702118e-10,5
damping=0.0,rbf(gamma=0.8180800497840148),Reduced Rank,4,0,4,5.022712246116612e-10,5
damping=0.0,rbf(gamma=1.6361600995680297),Reduced Rank,4,0,4,3.146001237297469e-10,5
damping=0.0,rbf(gamma=3.2723201991360593),Reduced Rank,4,0,4,2.9024660452847684e-10,5
damping=0.0,rbf(gamma=0.1881243695391665),Reduced Rank,5,0,4,1.7165222576664974e-09,5
damping=0.0,rbf(gamma=0.376248739078333),Reduced Rank,5,0,4,9.058767069802798e-10,5
damping=0.0,rbf(gamma=0.752497478156666),Reduced Rank,5,0,4,5.02273111990803e-10,5
damping=0.0,rbf(gamma=1.504994956313332),Reduced Rank,5,0,4,3.1460145599737643e-10,5
damping=0.0,rbf(gamma=3.009989912626664),Reduced Rank,5,0,4,2.9024505021624236e-10,5
damping=0.0,rbf(gamma=0.08623356893909025),Reduced Rank,6,0,4,1.716523589934127e-09,5
damping=0.0,rbf(gamma=0.1724671378781805),Reduced Rank,6,0,4,9.058763739133724e-10,5
damping=0.0,rbf(gamma=0.344934275756361),Reduced Rank,6,0,4,5.022698923440316e-10,5
damping=0.0,rbf(gamma=0.689868551512722),Reduced Rank,6,0,4,3.146017890642838e-10,5
damping=0.0,rbf(gamma=1.379737103025444),Reduced Rank,6,0,4,2.902451612385448e-10,5
damping=0.0,rbf(gamma=1.1879097510518069),Reduced Rank,7,0,4,1.7165232568672195e-09,5
damping=0.0,rbf(gamma=2.3758195021036137),Reduced Rank,7,0,4,9.058792604932364e-10,5
damping=0.0,rbf(gamma=4.751639004207227),Reduced Rank,7,0,4,5.022732230131055e-10,5
damping=0.0,rbf(gamma=9.503278008414455),Reduced Rank,7,0,4,3.146006788412592e-10,5
damping=0.0,rbf(gamma=19.00655601682891),Reduced Rank,7,0,4,2.9024393999321774e-10,5
damping=0.0,rbf(gamma=0.13670195302100357),Reduced Rank,8,0,4,1.7165223686887998e-09,5
damping=0.0,rbf(gamma=0.27340390604200715),Reduced Rank,8,0,4,9.058770400471872e-10,5
damping=0.0,rbf(gamma=0.5468078120840143),Reduced Rank,8,0,4,5.022708915447538e-10,5
damping=0.0,rbf(gamma=1.0936156241680286),Reduced Rank,8,0,4,3.1460256622040106e-10,5
damping=0.0,rbf(gamma=2.187231248336057),Reduced Rank,8,0,4,2.902433848817054e-10,5
damping=0.0,rbf(gamma=0.11006797819035541),Reduced Rank,9,0,4,1.7165221466441949e-09,5
damping=0.0,rbf(gamma=0.22013595638071082),Reduced Rank,9,0,4,9.058781502702118e-10,5
damping=0.0,rbf(gamma=0.44027191276142164),Reduced Rank,9,0,4,5.022711135893587e-10,5
damping=0.0,rbf(gamma=0.8805438255228433),Reduced Rank,9,0,4,3.1460167804198136e-10,5
damping=0.0,rbf(gamma=1.7610876510456865),Reduced Rank,9,0,4,2.902446061270325e-10,5
damping=0.1,rbf(gamma=1.8354123637856548),Principal Components (kDMD),0,0,4,0.0014977355680764193,5
damping=0.1,rbf(gamma=3.6708247275713095),Principal Components (kDMD),0,0,4,0.0008076652972082154,5
damping=0.1,rbf(gamma=7.341649455142619),Principal Components (kDMD),0,0,2,0.0004285858586180469,5
damping=0.1,rbf(gamma=14.683298910285238),Principal Components (kDMD),0,0,2,0.0003780111174700451,5
damping=0.1,rbf(gamma=29.366597820570476),Principal Components (kDMD),0,0,2,0.0004318960022988705,5
damping=0.1,rbf(gamma=1.1920728140808245),Principal Components (kDMD),1,0,2,0.001042161336301417,5
damping=0.1,rbf(gamma=2.384145628161649),Principal Components (kDMD),1,0,2,0.0006975163564495457,5
damping=0.1,rbf(gamma=4.768291256323298),Principal Components (kDMD),1,0,2,0.00041607132456844553,5
damping=0.1,rbf(gamma=9.536582512646596),Principal Components (kDMD),1,0,2,0.00037335775901037316,5
damping=0.1,rbf(gamma=19.073165025293193),Principal Components (kDMD),1,0,2,0.0004252613111432879,5
damping=0.1,rbf(gamma=2.855561198226759),Principal Components (kDMD),2,0,4,0.0010823680194536056,5
damping=0.1,rbf(gamma=5.711122396453518),Principal Components (kDMD),2,0,4,0.0007395585920629832,5
damping=0.1,rbf(gamma=11.422244792907035),Principal Components (kDMD),2,0,2,0.0004602242010204316,5
damping=0.1,rbf(gamma=22.84448958581407),Principal Components (kDMD),2,0,2,0.00038348863647375,5
damping=0.1,rbf(gamma=45.68897917162814),Principal Components (kDMD),2,0,2,0.00043032540815590714,5
damping=0.1,rbf(gamma=0.9886738174827918),Principal Components (kDMD),3,0,2,0.0010583667534270758,5
damping=0.1,rbf(gamma=1.9773476349655836),Principal Components (kDMD),3,0,2,0.0007223974767025521,5
damping=0.1,rbf(gamma=3.9546952699311673),Principal Components (kDMD),3,0,2,0.00044681367071019995,5
damping=0.1,rbf(gamma=7.9093905398623345),Principal Components (kDMD),3,0,2,0.00037854841445805754,5
damping=0.1,rbf(gamma=15.818781079724669),Principal Components (kDMD),3,0,2,0.00042684770779355397,5
damping=0.1,rbf(gamma=2.8964298312568943),Principal Components (kDMD),4,0,2,0.000883749094924835,5
damping=0.1,rbf(gamma=5.792859662513789),Principal Components (kDMD),4,0,2,0.0005705717851515191,5
damping=0.1,rbf(gamma=11.585719325027577),Principal Components (kDMD),4,0,2,0.00035383687038825773,5
damping=0.1,rbf(gamma=23.171438650055155),Principal Components (kDMD),4,0,2,0.00036160625894132714,5
damping=0.1,rbf(gamma=46.34287730011031),Principal Components (kDMD),4,0,2,0.0004221380717575052,5
