kernel,kind,method,n_modes_used,weight_sum,agg_bias_mean,agg_bias_std,agg_dist_mean,agg_trunc_mean,agg_spurious_mean,agg_spurious_std,mean_spurious_ref_count,mean_spurious_residual_count,mean_spectral_gap,std_spectral_gap,mean_rank,agg_bias_mean_norm,agg_dist_mean_norm,agg_spurious_mean_norm,agg_trunc_mean_norm,agg_bias_std_norm,agg_spurious_std_norm,mean_spurious_ref_count_norm,mean_spurious_residual_count_norm,mean_spectral_gap_norm,composite_score,used_metrics,admissible,constraint_violations,rank
hermite(good),damping=0.1,Reduced Rank,3.0,1.0,0.00025174174024568635,0.000500253921047405,2138.237739142098,9.46929282105635e-08,0.8067084103131359,0.32532006225070736,2.6,2.4,2.336606380582271,1.6071176606145896,4.9,-0.29609933564836344,1.2593767424722575,0.6681279288362139,-0.2698856810683935,-0.32086642035876145,0.8393193241742486,0.7106372901954747,0.7844713517779672,-0.5335337808256766,2.499098827542649,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,26
hermite(bad),damping=0.1,Reduced Rank,3.0,1.0,0.5466696671773216,0.7745755377943347,1912.0828910540279,0.00026168647156915267,0.43125394663837713,0.2951094740824854,1.4,2.1,0.9449706412660215,1.071716607839692,5.0,3.9692702684713814,1.0308222546756816,-0.12372000885115264,0.6284660504702311,3.605172452848601,0.6737240679182158,-0.025562492453074674,0.5066913321319987,0.34063596501071,6.9245577381335455,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,32
hermite(ugly),damping=0.3,Principal Components (kDMD),1.0,0.5,0.0,0.0,14.502647003576303,0.0,0.0770328110573876,0.00909575595671867,0.0,0.0,,,1.0,-0.2980644460829694,-0.8868924633522051,-0.8707860390423939,-0.27021087307734876,-0.32340366238343776,-0.894021474871214,-0.8844622388763822,-1.4377688053897828,0.0,-4.375204594157879,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,1
hermite(bad),damping=0.3,Principal Components (kDMD),3.0,1.0,3.1566230589680884e-07,4.291126621492742e-07,91.8092418785066,9.400658935240882e-09,0.008336842369424002,0.00618166623736582,0.0,0.3,9.537077377663739e-05,9.110549539236927e-05,5.0,-0.29806198200494033,-0.8087655987534127,-1.0156684852399749,-0.27017858957717167,-0.323401485963356,-0.9099946638453003,-0.8844622388763822,-1.159988785743814,0.9341687061712101,-3.7010699503354774,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,3
hermite(good),damping=0.3,Principal Components (kDMD),3.0,1.0,0.0,0.0,460.2153785147512,0.0,0.009754397196641982,0.0077602779628391915,0.0,0.4,9.005193915154753e-05,8.151034611591945e-05,5.0,-0.2980644460829694,-0.43645045020871953,-1.0126788074625288,-0.27021087307734876,-0.32340366238343776,-0.9013417170124572,-0.8844622388763822,-1.0673954458618244,0.9341720472497559,-3.231026026817003,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,8
hermite(good),damping=0.3,Reduced Rank,3.0,1.0,0.0005343740530951211,0.0016898314049641004,2077.400495236583,3.8231262764337874e-07,0.7585582320064496,0.22940922514263823,2.7,2.0,1.8826495525210123,0.7555157575631483,4.9,-0.29389309163576854,1.1978939786167355,0.566577346594483,-0.26889794492334923,-0.3148329924198407,0.31359703236704217,0.7719872720828539,0.414097992250009,-0.2483763119595928,2.0117237434122153,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,22
hermite(bad),damping=0.3,Reduced Rank,3.0,1.0,0.04993792582172322,0.054009447349042304,1962.401881930056,3.246349020405543e-05,0.5218148216672929,0.2387459976194824,1.9,2.2,0.8938032897443895,0.5701277046405514,5.0,0.09175386143756911,1.0816751604760146,0.06727636771325053,-0.15872559327186203,-0.04947269697168469,0.3647752888875037,0.2811874169838209,0.5992846720139883,0.3727772426533514,2.1664352428024327,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,23
hermite(ugly),damping=0.3,Reduced Rank,3.0,1.0,0.0,0.0,0.0,3.4771618182570724e-16,1.5084567944556748,0.12819732874305367,4.8,2.3,4.554098663069269,0.8854084189297508,4.8,-0.2980644460829694,-0.9015489922111668,2.148142323444858,-0.2702108730761546,-0.32340366238343776,-0.24118229953878423,2.060336891717815,0.6918780118959775,-1.9264734777669394,1.4310866770035044,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",False,spurious_ref,36
hermite(ugly),damping=0.5,Principal Components (kDMD),1.0,0.5,0.0,0.0,14.271909636278206,0.0,0.07681082338082318,0.011267161783043971,0.0,0.0,,,1.0,-0.2980644460829694,-0.8871256489825118,-0.8712542196099096,-0.27021087307734876,-0.32340366238343776,-0.8821192072872809,-0.8844622388763822,-1.4377688053897828,0.0,-4.372930393459718,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,2
hermite(bad),damping=0.5,Principal Components (kDMD),3.0,1.0,9.529525215084412e-08,1.296800773143804e-07,165.42503185318657,1.4557039601946053e-09,0.013610101306948369,0.013557147714298508,0.0,0.4,0.00015379949447287268,0.0002221162588584793,5.0,-0.2980637022027762,-0.734368700726928,-1.0045469788562145,-0.270205873936397,-0.32340300465797456,-0.8695669588836006,-0.8844622388763822,-1.0673954458618244,0.9341320035927424,-3.5128853731431553,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,5
hermite(good),damping=0.5,Principal Components (kDMD),3.0,1.0,0.0,0.0,821.2313711581709,0.0,0.021243850921086,0.033762300097828005,0.1,0.5,0.00015989055215214208,0.00022522521051790122,5.0,-0.2980644460829694,-0.07160385955390762,-0.988447106638387,-0.27021087307734876,-0.32340366238343776,-0.758815146703981,-0.823112256989003,-0.9748021059798349,0.9341281774346517,-2.6830696968428036,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,13
hermite(ugly),damping=0.5,Reduced Rank,3.0,1.0,2.31318920177761e-16,6.120123363343566e-16,1.9080490044475,4.275409519264568e-16,1.4047201393097077,0.44040127284583697,3.9,2.5,4.755866675686892,1.8827375742169294,4.0,-0.2980644460829676,-0.8996206976528629,1.9293577186862971,-0.2702108730758805,-0.32340366238343465,1.470121427484525,1.508187054731403,0.8770646916599569,-2.0532160493500187,1.4877967740384477,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,21
hermite(bad),damping=0.5,Reduced Rank,3.0,1.0,0.08237116094714732,0.2377672816911432,1634.0700521506149,7.498866679811749e-05,0.5820150096724735,0.21726132670718523,2.0,2.2,1.2366673988878865,0.7965705883650883,4.9,0.34492955137599085,0.7498595314193702,0.1942408849378697,-0.012686729872802971,0.8825301920413476,0.24700996881204976,0.34253739887120005,0.5992846720139883,0.15740376331625736,2.4143268961178954,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,25
hermite(good),damping=0.5,Reduced Rank,3.0,1.0,0.0003021159768189465,0.0009553692898254694,2754.9715862039097,1.4029555815487e-07,0.8605833388159875,0.3432886100600737,2.9,2.6,2.898730293760667,2.3065185827455856,4.9,-0.295706111474141,1.882654508629772,0.7817522299312001,-0.26972907369416327,-0.31855811693292924,0.9378114906448997,0.894687235857612,0.9696580315419466,-0.8866374734292799,3.3623323464238544,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,30
hermite(bad),damping=1.0,Principal Components (kDMD),3.0,1.0,2.8078249847408477e-09,4.80749877164543e-09,315.4993790236441,2.073690745762021e-11,0.050175226970751025,0.022896979534065907,0.0,0.5,0.0018098028798254838,0.0023387387550408765,5.0,-0.29806442416492684,-0.5827019739734418,-0.9274297192429601,-0.2702108018631966,-0.32340363800024474,-0.818371932988358,-0.8844622388763822,-0.9748021059798349,0.9330917686967997,-3.179232752129704,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,9
hermite(ugly),damping=1.0,Principal Components (kDMD),2.0,0.8,0.0,,7.750762618883776,0.0,0.4249219654188834,,0.1,0.1,0.9962990214808692,,1.1,-0.2980644460829694,-0.8937159893135151,-0.13707440134140855,-0.27021087307734876,0.0,0.0,-0.823112256989003,-1.3451754655077932,0.308393535602672,-3.066495099477526,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,12
