kernel,kind,method,eigenfunction_id,n,bias_mean,bias_std,dist_mean,trunc_mean,spurious_mean,spurious_std
hermite(bad),damping=0.0,Principal Components (kDMD),1,10,2.1226093051182082e-05,2.9517324725374603e-05,7.886110234246475,2.6884488051265224e-06,0.0016346177228012734,0.0010630247006162467
hermite(bad),damping=0.0,Principal Components (kDMD),2,10,2.3288866402877307e-05,3.179898499562085e-05,11.716510692890427,2.6884488051265224e-06,0.15847629257555415,0.00012884799541754808
hermite(bad),damping=0.0,Principal Components (kDMD),3,10,4.2455447118535344e-05,5.642808918990025e-05,21.964025262131493,2.6884488051265224e-06,0.22413806882343654,0.00017428683852533722
hermite(bad),damping=0.0,Principal Components (kDMD),4,10,5.061836190369823e-05,6.448127847239531e-05,37.65357475794602,2.6884488051265224e-06,0.274759746847261,0.00025819577690760207
hermite(bad),damping=0.0,Principal Components (kDMD),5,10,0.00014725097478536617,0.00018241957704479407,151.65770945091032,2.6884488051265224e-06,0.3167909853845514,0.00023656708939122917
hermite(bad),damping=0.0,Reduced Rank,1,10,1.0114790773714304,1.5410779351993058,1883.3071359845965,0.0016960198593086932,0.5599016351998668,0.6783887214697449
hermite(bad),damping=0.0,Reduced Rank,2,10,0.11624046010857779,0.20074901408952814,154.88897463686644,0.0016960198593086932,0.11671203084161672,0.04850378055328313
hermite(bad),damping=0.0,Reduced Rank,3,10,0.16099954060559493,0.2612567316882822,208.66290453447058,0.0016960198593086932,0.18634634535673156,0.0359724494190057
hermite(bad),damping=0.0,Reduced Rank,4,10,0.20319879826984863,0.2952599933043008,375.29485708281135,0.0016960198593086932,0.24253848372219766,0.026639304803459198
hermite(bad),damping=0.0,Reduced Rank,5,8,0.5263381022706165,0.5614935963924167,575.4791393062224,0.0014464354651306784,0.2958892903016363,0.021601984603914676
hermite(bad),damping=0.1,Principal Components (kDMD),1,10,1.0500330180435415e-06,1.4362577889921323e-06,7.867799978615919,1.3346201133289607e-07,0.00014636202963824794,9.708110570410865e-05
hermite(bad),damping=0.1,Principal Components (kDMD),2,10,3.269968942884772e-06,3.983541514799275e-06,87.010085158019,1.3346201133289607e-07,0.028875672049334243,0.005013716904815559
hermite(bad),damping=0.1,Principal Components (kDMD),3,10,6.380116614195998e-06,9.987805649325088e-06,201.9471248166184,1.3346201133289607e-07,0.05573222289558573,0.014871671683725001
hermite(bad),damping=0.1,Principal Components (kDMD),4,10,8.264274693836302e-06,9.550173417759809e-06,239.15474236478354,1.3346201133289607e-07,0.07844080947309859,0.01956124399496374
hermite(bad),damping=0.1,Principal Components (kDMD),5,10,8.264274693836302e-06,9.550173417759809e-06,239.15474236478354,1.3346201133289607e-07,0.07844080947309859,0.01956124399496374
hermite(bad),damping=0.1,Reduced Rank,1,10,1.0045251675263682,1.4031696079539362,3468.4358712494454,0.00026168647156915267,0.8222369103654211,0.5491521111322158
hermite(bad),damping=0.1,Reduced Rank,2,10,0.050102321568833985,0.0802721467892295,331.07005964291153,0.00026168647156915267,0.03385151164123728,0.053173330363532285
hermite(bad),damping=0.1,Reduced Rank,3,10,0.14688193471743585,0.24454544890298935,392.7196876821581,0.00026168647156915267,0.049900189816477,0.022907097036588882
hermite(bad),damping=0.1,Reduced Rank,4,10,0.17627879076113523,0.27269111939623103,986.3983209679566,0.00026168647156915267,0.09274007513010692,0.07101265341226315
hermite(bad),damping=0.1,Reduced Rank,5,10,0.5431105195341472,0.7752255476506573,1960.6839866178586,0.00026168647156915267,0.319874000131955,0.29457645872647276
hermite(bad),damping=0.3,Principal Components (kDMD),1,10,7.331128423600981e-08,9.696535425810179e-08,7.82623310357827,9.400658935240882e-09,6.247957532039406e-05,4.5383217784955166e-05
hermite(bad),damping=0.3,Principal Components (kDMD),2,10,4.2924691532380454e-07,6.647545563518814e-07,121.8102455050578,9.400658935240882e-09,0.009739027575984206,0.002391790994753757
hermite(bad),damping=0.3,Principal Components (kDMD),3,10,7.511629459083129e-07,9.060180905732943e-07,256.7652583760006,9.400658935240882e-09,0.02691947154484272,0.027207186650236075
hermite(bad),damping=0.3,Principal Components (kDMD),4,10,1.0011527203709908e-06,1.1574606008671717e-06,364.69616766148727,9.400658935240882e-09,0.0633997038714908,0.025258896581291487
hermite(bad),damping=0.3,Principal Components (kDMD),5,10,8.905925675470641e-07,1.0786238047426314e-06,378.2445140685507,9.400658935240882e-09,0.07076940571907532,0.05911833085020046
hermite(bad),damping=0.3,Reduced Rank,1,10,0.09668825737245786,0.10389881353652189,3248.103654378886,3.246349020405543e-05,0.9412197903989951,0.31937317836221624
hermite(bad),damping=0.3,Reduced Rank,2,10,0.0026896497210882426,0.003539308296274844,982.9930359882688,3.246349020405543e-05,0.15851039094007138,0.2561210466328001
hermite(bad),damping=0.3,Reduced Rank,3,10,0.003934511095839084,0.0049912404594945154,217.2607197206629,3.246349020405543e-05,0.018259045928869323,0.011115472242671206
hermite(bad),damping=0.3,Reduced Rank,4,10,0.004681018618812042,0.005664890896648237,362.128905490619,3.246349020405543e-05,0.032624383531460466,0.013920827128731795
hermite(bad),damping=0.3,Reduced Rank,5,10,0.13872647120848972,0.14037417004652655,3727.789646568834,3.246349020405543e-05,0.6330802640103527,0.33296799670647587
hermite(bad),damping=0.5,Principal Components (kDMD),1,10,1.1330452790915596e-08,1.5594571359919977e-08,7.810275561544785,1.4557039601946053e-09,0.00012026127590220692,0.00011849082998934034
hermite(bad),damping=0.5,Principal Components (kDMD),2,10,1.673721149086763e-07,2.3953691621356366e-07,228.7104294586709,1.4557039601946053e-09,0.02347399544350942,0.02728987997784579
hermite(bad),damping=0.5,Principal Components (kDMD),3,10,1.970919564139172e-07,2.501085838517566e-07,464.5338261740644,1.4557039601946053e-09,0.0325388601797222,0.026554691529750502
hermite(bad),damping=0.5,Principal Components (kDMD),4,10,1.6731091307782627e-07,2.0605265222696516e-07,462.38944206991926,1.4557039601946053e-09,0.0671262438152617,0.04095885113590189
