kernel,kind,method,trial,eigenfunction_id,spectral_bias,metric_distortion,truncation,residual_spurious_score,spectral_gap,est_eig_real,est_eig_imag,gap
linear,omega=0.5,Reduced Rank,1,3,,,1.6325529077895977e-15,,0.0,2.99861639025171e-07,1.574076269212632e-07,0.0
linear,omega=0.5,Reduced Rank,1,4,,,1.6325529077895977e-15,,0.0,2.99861639025171e-07,-1.574076269212632e-07,0.0
linear,omega=0.5,Reduced Rank,1,5,,,1.6325529077895977e-15,,0.0,-7.071835899413181e-23,0.0,0.0
linear,omega=0.5,Reduced Rank,2,1,,,1.564475665243155e-15,,0.0,0.9999692373685148,0.008854182600173798,0.0
linear,omega=0.5,Reduced Rank,2,2,,,1.564475665243155e-15,,0.0,0.9999692373685148,-0.008854182600173798,0.0
linear,omega=0.5,Reduced Rank,2,3,,,1.564475665243155e-15,,0.0,-3.667682146704943e-07,0.0,0.0
linear,omega=0.5,Reduced Rank,2,4,,,1.564475665243155e-15,,0.0,-5.817173065097462e-30,0.0,0.0
linear,omega=0.5,Reduced Rank,3,1,,,1.6136877703715377e-15,,0.0,1.0001487442884867,0.01024197648256584,0.0
linear,omega=0.5,Reduced Rank,3,2,,,1.6136877703715377e-15,,0.0,1.0001487442884867,-0.01024197648256584,0.0
linear,omega=0.5,Reduced Rank,3,3,,,1.6136877703715377e-15,,0.0,-2.441962525305827e-07,0.0,0.0
linear,omega=0.5,Reduced Rank,3,4,,,1.6136877703715377e-15,,0.0,-9.6207812501438e-29,0.0,0.0
linear,omega=0.5,Reduced Rank,4,1,,,1.6315225138637294e-15,,0.0,1.0000107724001515,0.008366250723089533,0.0
linear,omega=0.5,Reduced Rank,4,2,,,1.6315225138637294e-15,,0.0,1.0000107724001515,-0.008366250723089533,0.0
linear,omega=0.5,Reduced Rank,4,3,,,1.6315225138637294e-15,,0.0,-8.078770459142507e-10,0.0,0.0
linear,omega=0.5,Reduced Rank,4,4,,,1.6315225138637294e-15,,0.0,-9.55728900093652e-27,0.0,0.0
linear,omega=0.5,Reduced Rank,5,1,,,1.4505724697597173e-15,,0.0,0.9998594639287612,0.002493521989552903,0.0
linear,omega=0.5,Reduced Rank,5,2,,,1.4505724697597173e-15,,0.0,0.9998594639287612,-0.002493521989552903,0.0
linear,omega=0.5,Reduced Rank,5,3,,,1.4505724697597173e-15,,0.0,-1.4471506110194446e-07,0.0,0.0
linear,omega=0.5,Reduced Rank,5,4,,,1.4505724697597173e-15,,0.0,-7.869633617743861e-08,0.0,0.0
linear,omega=0.5,Reduced Rank,5,5,,,1.4505724697597173e-15,,0.0,1.3315938206080769e-22,0.0,0.0
linear,omega=0.5,Reduced Rank,6,1,,,1.4780211519189532e-15,,0.0,1.0002039602527069,0.012571184787976968,0.0
linear,omega=0.5,Reduced Rank,6,2,,,1.4780211519189532e-15,,0.0,1.0002039602527069,-0.012571184787976968,0.0
linear,omega=0.5,Reduced Rank,6,3,,,1.4780211519189532e-15,,0.0,5.88362465362969e-08,1.1024206049673144e-07,0.0
linear,omega=0.5,Reduced Rank,6,4,,,1.4780211519189532e-15,,0.0,5.88362465362969e-08,-1.1024206049673144e-07,0.0
linear,omega=0.5,Reduced Rank,7,1,,,1.3232967634116418e-15,,0.0,1.0006352792766164,0.008588927077939353,0.0
linear,omega=0.5,Reduced Rank,7,2,,,1.3232967634116418e-15,,0.0,1.0006352792766164,-0.008588927077939353,0.0
