kernel,kind,method,n_modes_used,weight_sum,agg_bias_mean,agg_bias_std,agg_dist_mean,agg_trunc_mean,agg_spurious_mean,agg_spurious_std,mean_spurious_ref_count,mean_spurious_residual_count,mean_spectral_gap,std_spectral_gap,mean_rank,agg_bias_mean_norm,agg_dist_mean_norm,agg_spurious_mean_norm,agg_trunc_mean_norm,agg_bias_std_norm,agg_spurious_std_norm,mean_spurious_ref_count_norm,mean_spurious_residual_count_norm,mean_spectral_gap_norm,std_spectral_gap_norm,composite_score,used_metrics,admissible,constraint_violations,rank
rbf(gamma=2.5),r=0.0,Reduced Rank,3.0,1.0,1.1060012114440286e-09,1.4361339267863926e-09,456.0061463085433,2.308691569999637e-12,0.2985771305608589,0.20149242815314766,1.0,3.2,0.912526328186557,0.02288219783779786,4.9,-0.14919562961325475,0.9431003754535924,-1.4709521662851368,-0.14747107529442532,-0.18776668607557734,1.3091168306911758,2.328973313217455,-1.7956849418426866,1.995747561278192,0.024000258072527737,-0.09776986201484329,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap, std_spectral_gap",True,,49
rbf(gamma=25.0),r=0.0,Reduced Rank,3.0,1.0,0.0004250454628715678,0.0010388239191086242,388.1600543277737,1.152737654061526e-06,0.29759937085549365,0.2025988007810277,0.6,4.2,0.933735108516814,0.02504344171877487,5.0,-0.1491950088408435,0.5870929763113084,-1.480924970423064,-0.14747035616826368,-0.18776274345361435,1.323248389591044,0.7670271390835928,0.5797093119334658,0.5371946393515075,0.23907227926420474,0.4586975014646938,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap, std_spectral_gap",True,,56
rbf(gamma=5.0),r=0.0,Reduced Rank,3.0,1.0,1.291126394326075e-06,4.024163044255957e-06,420.9544368278443,3.3277208534144606e-09,0.2925816908672172,0.19910405259083058,0.8,3.4,0.9014992799686328,0.06585918450388696,4.9,-0.14919562772919476,0.7591742632281223,-1.5321035365628761,-0.1474710732198894,-0.18776667080820325,1.2786104089998134,1.5480002261505241,-1.3206060910874566,2.7540907167087116,4.3007722912338595,1.1824829500246354,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap, std_spectral_gap",True,,63
rbf(gamma=50.0),r=0.0,Reduced Rank,3.0,1.0,0.0037568738085415818,0.006565900381185019,381.5545225636264,1.2763361090335471e-05,0.37540539640729886,0.2181414175058194,0.7,4.2,0.9323297405550385,0.02143910672609055,5.0,-0.1491901427437348,0.5524319057227124,-0.6873309520554706,-0.1474631129592307,-0.18774176665208417,1.5217722848588904,1.1575136826170582,0.5797093119334658,0.6338434572048132,-0.1196061738024024,1.421173222389394,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap, std_spectral_gap",True,,68
rbf(gamma=2.5),r=0.5,Principal Components (kDMD),3.0,1.0,1.384018697569168e-08,1.0537855571474467e-08,234.72890425372736,9.045784390175829e-11,0.31164317268593583,0.16928922152010897,0.2,3.7,0.9538700817815879,0.020286056092216176,5.0,-0.14919562959465663,-0.21800313299374957,-1.3376831450151063,-0.14747107523943406,-0.18776668604103378,0.8977893088133002,-0.7949190350502694,-0.6079878149546104,-0.8475112999313263,-0.2343497862870798,-3.088902218547341,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap, std_spectral_gap",True,,4
rbf(gamma=5.0),r=0.5,Principal Components (kDMD),3.0,1.0,2.116754614749593e-07,1.5425113273253466e-07,124.55792161550119,2.5791483271583678e-09,0.32872100695469575,0.16983052695099565,0.3,3.8,0.9533866617248175,0.02023856732967969,5.0,-0.14919562930572047,-0.7961010579427898,-1.1634952588424972,-0.1474710736868813,-0.18776668549560166,0.9047033352331793,-0.40443249151680394,-0.370448389576996,-0.8142659305446363,-0.23907553900407388,-3.0428598058587877,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap, std_spectral_gap",True,,5
rbf(gamma=1.0),r=0.5,Principal Components (kDMD),3.0,1.0,0.0,0.0,445.79693456877067,0.0,0.33312444837449884,0.1637472790315722,0.1,3.6,0.9569911974955753,0.019955717532743212,5.0,-0.14919562961487007,0.8895297892538816,-1.1185817094585735,-0.1474710752958656,-0.18776668608102787,0.8270027720508141,-1.185405578583735,-0.8455272403322258,-1.0621541211318013,-0.26722279163772084,-2.3282868540744723,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap, std_spectral_gap",True,,11
rbf(gamma=0.5),r=0.5,Principal Components (kDMD),3.0,1.0,0.0,0.0,495.13500671142253,0.0,0.3259514037711637,0.15586625738816742,0.1,3.6,0.9580981496862062,0.01955177965181448,5.0,-0.14919562961487007,1.1484204376228169,-1.1917442344727898,-0.1474710752958656,-0.18776668608102787,0.7263394704303533,-1.185405578583735,-0.8455272403322258,-1.138280533256244,-0.30741989167436845,-2.215837037196252,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap, std_spectral_gap",True,,14
rbf(gamma=12.5),r=0.5,Principal Components (kDMD),3.0,1.0,6.306612687513624e-06,4.096027163696167e-06,56.29247624107458,1.5691246542692588e-07,0.4177681599491432,0.1354962589941966,0.3,4.1,0.9533742792037595,0.020083815081784966,5.0,-0.1491956204041345,-1.1543089214985531,-0.2552457053165255,-0.14747097740708354,-0.1877666705354588,0.4661560341804922,-0.40443249151680394,0.3421698865558493,-0.8134143699179213,-0.2544754108240129,-1.8932607918790134,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap, std_spectral_gap",True,,20
rbf(gamma=50.0),r=0.5,Principal Components (kDMD),3.0,1.0,0.000616897228091217,0.0003502480426077194,23.610393810253647,2.9767392387300178e-05,0.5322692217882588,0.08809035813407845,0.3,4.1,0.9528321920997861,0.019742361751362313,5.0,-0.14919472864353944,-1.3258009385781537,0.912624740806677,-0.14745250510912142,-0.18776535679171436,-0.1393535955088508,-0.40443249151680394,0.3421698865558493,-0.7761343982681035,-0.2884544811931707,-1.0381040956796155,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap, std_spectral_gap",True,,32
