kernel,kind,method,n_modes_used,weight_sum,agg_bias_mean,agg_bias_std,agg_dist_mean,agg_trunc_mean,agg_spurious_mean,agg_spurious_std,mean_spurious_ref_count,mean_spurious_residual_count,mean_spectral_gap,std_spectral_gap,mean_rank
rbf(gamma=25.0),r=3.2,Reduced Rank,3.0,1.0,82.48152614766416,16.36100781376173,411.6284802458875,0.20849656124704433,0.5284313083160219,0.01890181511020141,0.7,4.2,0.9124081864064649,0.04197643857334678,5.0
rbf(gamma=25.0),r=4.0,Principal Components (kDMD),3.0,1.0,0.3351584555532877,0.01762230931440761,10.194353469240404,0.032874797122543674,0.6282330307893229,0.0035457259299294516,0.1,5.0,0.9577757280933534,0.013075674693327956,5.0
rbf(gamma=25.0),r=4.0,Reduced Rank,3.0,1.0,1395.5258577097247,1290.1067983496873,437.8299760263924,3.121887754669518,0.5358101689833472,0.0042199253400041865,0.3,4.0,0.9442442383377884,0.011790330203894313,5.0
rbf(gamma=5.0),r=0.0,Principal Components (kDMD),3.0,1.0,7.700998566706049e-08,6.339255077954852e-08,134.21212946341774,7.788066737945364e-10,0.3253838177596359,0.17473686767566773,0.3,3.5,0.9510062768584255,0.021433208621596936,5.0
rbf(gamma=5.0),r=0.0,Reduced Rank,3.0,1.0,1.291126394326075e-06,4.024163044255957e-06,420.9544368278443,3.3277208534144606e-09,0.2925816908672172,0.19910405259083058,0.8,3.4,0.9014992799686328,0.06585918450388696,4.9
rbf(gamma=5.0),r=0.5,Principal Components (kDMD),3.0,1.0,2.116754614749593e-07,1.5425113273253466e-07,124.55792161550119,2.5791483271583678e-09,0.32872100695469575,0.16983052695099565,0.3,3.8,0.9533866617248175,0.02023856732967969,5.0
rbf(gamma=5.0),r=0.5,Reduced Rank,3.0,1.0,2.1409399604033446e-07,2.405149569299658e-07,430.8341854219207,5.032757190611967e-10,0.2687166013897214,0.17927494479194842,0.3,3.7,0.9472194377551151,0.015426113362957019,5.0
rbf(gamma=5.0),r=1.2,Principal Components (kDMD),3.0,1.0,1.7920611216219538e-05,1.031662073316725e-05,48.73527631004454,4.939557410460208e-07,0.43072026975072264,0.11012730471915166,0.2,4.1,0.950990261170068,0.018964786843568813,5.0
rbf(gamma=5.0),r=1.2,Reduced Rank,3.0,1.0,0.0003970248847724154,0.000572130869426191,456.9195753744451,9.717628964869828e-07,0.36508228059928316,0.18748971591269284,0.3,3.7,0.9450888908039783,0.015956146879383053,5.0
rbf(gamma=5.0),r=2.5,Principal Components (kDMD),3.0,1.0,2.7766026962811856e-06,2.8843878057543345e-06,62.02047391054136,5.342551224887396e-08,0.47354744510366287,0.06398221753791822,0.2,4.0,0.9521640668265118,0.017962542548427236,5.0
rbf(gamma=5.0),r=2.5,Reduced Rank,3.0,1.0,0.00011504472163551643,0.0001231655803600525,515.9240254374627,2.118270615371095e-07,0.44799277521268105,0.1454507108093918,0.6,3.7,0.9343329859556826,0.046110940461478636,5.0
rbf(gamma=5.0),r=3.2,Principal Components (kDMD),3.0,1.0,0.00041960632748386706,0.00019470691130501957,21.727562979203878,1.977927573636759e-05,0.5149038001146591,0.007540181125385116,0.6,4.0,0.9269954861343539,0.01935487254971456,5.0
rbf(gamma=5.0),r=3.2,Reduced Rank,3.0,1.0,0.2981781143076719,0.3692917446066952,405.8382939023145,0.0007369907806461564,0.5156486085386446,0.022871307538090944,1.0,4.0,0.9024799578764588,0.04550340332181924,5.0
rbf(gamma=5.0),r=4.0,Principal Components (kDMD),3.0,1.0,0.00655369878628955,0.000998715394218749,13.444263861878685,0.0004873520271300363,0.5359100734484307,0.0010216945161930877,0.2,4.0,0.9608563896598197,0.01524788052804367,5.0
rbf(gamma=5.0),r=4.0,Reduced Rank,3.0,1.0,6.438600926566039,5.224027456826279,480.23836441978625,0.014744629598290582,0.5100869073367065,0.003123094167893369,0.1,4.0,0.9534489047843817,0.014919883072350195,5.0
rbf(gamma=50.0),r=0.0,Principal Components (kDMD),3.0,1.0,0.000243363923973189,0.00015346622918695888,25.485245677077785,1.0599125112668504e-05,0.5365073757419708,0.07456551476878713,0.3,4.1,0.9506523134477594,0.021235473543477882,5.0
rbf(gamma=50.0),r=0.0,Reduced Rank,3.0,1.0,0.0037568738085415818,0.006565900381185019,381.5545225636264,1.2763361090335471e-05,0.37540539640729886,0.2181414175058194,0.7,4.2,0.9323297405550385,0.02143910672609055,5.0
rbf(gamma=50.0),r=0.5,Principal Components (kDMD),3.0,1.0,0.000616897228091217,0.0003502480426077194,23.610393810253647,2.9767392387300178e-05,0.5322692217882588,0.08809035813407845,0.3,4.1,0.9528321920997861,0.019742361751362313,5.0
rbf(gamma=50.0),r=0.5,Reduced Rank,3.0,1.0,0.013117172041500716,0.022296390253825606,457.28636140433684,2.5274296224592435e-05,0.39863951746327375,0.23885553899706655,0.5,4.4,0.930858790842111,0.038685701249401266,5.0
rbf(gamma=50.0),r=1.2,Principal Components (kDMD),3.0,1.0,0.008947173064849932,0.0020425335200787245,13.700737376558271,0.0006530926565662371,0.5747315710922691,0.03442246803887432,0.2,4.7,0.9455123344353036,0.01716958260190618,5.0
rbf(gamma=50.0),r=1.2,Reduced Rank,3.0,1.0,22.191621201227093,18.430236882594215,453.5123032608832,0.049783263847811676,0.3954192390336967,0.2231537035653651,0.6,4.3,0.9378176667236857,0.013356492018436946,5.0
rbf(gamma=50.0),r=2.5,Principal Components (kDMD),3.0,1.0,0.0063137303548496775,0.0018988678752600884,15.987071883046763,0.0003918587233803212,0.5570118129860809,0.032631110841697064,0.2,4.5,0.9501742053919239,0.009606005399191079,5.0
rbf(gamma=50.0),r=2.5,Reduced Rank,3.0,1.0,11.550765013482401,7.583087905764035,421.9564553256069,0.027124055700172723,0.42971099478100794,0.21684444362706967,0.4,4.2,0.9307998259758309,0.031413083616764065,5.0
rbf(gamma=50.0),r=3.2,Principal Components (kDMD),3.0,1.0,0.11100826909819657,0.00962392616399127,10.693701368116022,0.010380578041155972,0.6399887321650288,0.01659149727825161,0.6,5.0,0.9264441023391405,0.025940223880459756,5.0
rbf(gamma=50.0),r=3.2,Reduced Rank,3.0,1.0,673.9484167086775,789.8958570394832,465.9614871475543,1.3305251806696963,0.5528401190099437,0.03530063596078126,1.2,4.3,0.9082192190794215,0.03226776690974272,5.0
rbf(gamma=50.0),r=4.0,Principal Components (kDMD),3.0,1.0,0.6644995525995425,0.02579481203558461,10.436188270699263,0.06366902613445011,0.6558934162903024,0.007531112833742108,0.1,5.0,0.9560505420580375,0.01275742904475793,5.0
rbf(gamma=50.0),r=4.0,Reduced Rank,3.0,1.0,6147.827161508343,1934.1603363061731,431.4957936570181,14.446626304664372,0.5448567273695251,0.0061509369919011386,0.4,4.1,0.9383163969889585,0.02145376146517243,5.0
