kernel,kind,method,trial,spurious_ref_count,spurious_residual_count,spectral_gap,rank
poly(p=3),1.0,Reduced Rank,9,,4,9.72676199683109e-05,5
poly(p=3),1.2,Reduced Rank,0,,4,0.0,5
poly(p=3),1.2,Reduced Rank,1,,4,0.0,5
poly(p=3),1.2,Reduced Rank,2,,4,0.0,5
poly(p=3),1.2,Reduced Rank,3,,4,0.0,5
poly(p=3),1.2,Reduced Rank,4,,4,0.00011328133836108201,5
poly(p=3),1.2,Reduced Rank,5,,4,3.5064182558053325e-05,5
poly(p=3),1.2,Reduced Rank,6,,4,0.0,5
poly(p=3),1.2,Reduced Rank,7,,4,0.00015545293161056684,5
poly(p=3),1.2,Reduced Rank,8,,4,0.0,5
poly(p=3),1.2,Reduced Rank,9,,4,5.972483088090286e-07,5
poly(p=3),1.5,Reduced Rank,0,,4,0.00022596813136832594,5
poly(p=3),1.5,Reduced Rank,1,,4,1.9767055208674833e-05,5
poly(p=3),1.5,Reduced Rank,2,,4,0.0002017052725213908,5
poly(p=3),1.5,Reduced Rank,3,,4,0.0002341239857981403,5
poly(p=3),1.5,Reduced Rank,4,,4,0.00016676340406540646,5
poly(p=3),1.5,Reduced Rank,5,,4,0.0,5
poly(p=3),1.5,Reduced Rank,6,,4,0.00017756478542918508,5
poly(p=3),1.5,Reduced Rank,7,,4,0.0,5
poly(p=3),1.5,Reduced Rank,8,,2,5.286303678064819e-05,5
poly(p=3),1.5,Reduced Rank,9,,4,8.899195028988505e-05,5
poly(p=3),2.0,Reduced Rank,0,,2,2.004354834317379e-05,5
poly(p=3),2.0,Reduced Rank,1,,4,0.0006746330122222588,5
poly(p=3),2.0,Reduced Rank,2,,4,0.0007453735093377878,5
poly(p=3),2.0,Reduced Rank,3,,4,0.0008963441999276789,5
poly(p=3),2.0,Reduced Rank,4,,4,0.0005339835960407324,5
poly(p=3),2.0,Reduced Rank,5,,4,0.0006304670674887047,5
poly(p=3),2.0,Reduced Rank,6,,4,0.00014860006621641997,5
poly(p=3),2.0,Reduced Rank,7,,4,0.0007309086587489189,5
poly(p=3),2.0,Reduced Rank,8,,4,0.00026932386824574106,5
poly(p=3),2.0,Reduced Rank,9,,4,0.00040047970902468144,5
poly(p=3),3.0,Reduced Rank,0,,2,0.00037034885588915767,5
poly(p=3),3.0,Reduced Rank,1,,4,0.0007467515397124869,5
poly(p=3),3.0,Reduced Rank,2,,4,0.0005939082438249921,5
poly(p=3),3.0,Reduced Rank,3,,4,0.0008718651298587066,5
poly(p=3),3.0,Reduced Rank,4,,4,0.0005569354661018044,5
poly(p=3),3.0,Reduced Rank,5,,4,0.0009185306616543709,5
poly(p=3),3.0,Reduced Rank,6,,4,0.0005518836192583976,5
poly(p=3),3.0,Reduced Rank,7,,5,0.001037292119084765,5
poly(p=3),3.0,Reduced Rank,8,,4,0.0003686842114610789,5
poly(p=3),3.0,Reduced Rank,9,,4,0.0004332522998830024,5
poly(p=4),0.5,Principal Components (kDMD),0,,4,0.0003821554437090091,5
poly(p=4),0.5,Principal Components (kDMD),1,,4,0.00027575910565524886,5
poly(p=4),0.5,Principal Components (kDMD),2,,4,0.00036058915041370376,5
poly(p=4),0.5,Principal Components (kDMD),3,,4,0.0003742195301497109,5
poly(p=4),0.5,Principal Components (kDMD),4,,4,0.0003375376437348976,5
poly(p=4),0.5,Principal Components (kDMD),5,,4,0.001531312269520635,5
poly(p=4),0.5,Principal Components (kDMD),6,,4,0.0002359064263953714,5
poly(p=4),0.5,Principal Components (kDMD),7,,4,0.000340602386719846,5
poly(p=4),0.5,Principal Components (kDMD),8,,4,0.0003824994217493938,5
poly(p=4),0.5,Principal Components (kDMD),9,,4,0.0003940965730401258,5
poly(p=4),0.8,Principal Components (kDMD),0,,4,0.0001999604717158876,5
poly(p=4),0.8,Principal Components (kDMD),1,,4,6.668704156509442e-05,5
poly(p=4),0.8,Principal Components (kDMD),2,,4,0.00013829795024944413,5
poly(p=4),0.8,Principal Components (kDMD),3,,5,0.0,5
poly(p=4),0.8,Principal Components (kDMD),4,,4,0.0003142157956688152,5
poly(p=4),0.8,Principal Components (kDMD),5,,4,0.0015051112336363914,5
poly(p=4),0.8,Principal Components (kDMD),6,,2,0.00014764450004645102,5
poly(p=4),0.8,Principal Components (kDMD),7,,4,3.8311247429811957e-05,5
poly(p=4),0.8,Principal Components (kDMD),8,,4,0.0002491221943586863,5
poly(p=4),0.8,Principal Components (kDMD),9,,4,0.00034929503724123734,5
poly(p=4),1.0,Principal Components (kDMD),0,,4,0.00013471671905673777,5
poly(p=4),1.0,Principal Components (kDMD),1,,4,0.0002722072001595244,5
poly(p=4),1.0,Principal Components (kDMD),2,,4,0.0,5
poly(p=4),1.0,Principal Components (kDMD),3,,4,3.898064795204714e-05,5
poly(p=4),1.0,Principal Components (kDMD),4,,4,0.0,5
poly(p=4),1.0,Principal Components (kDMD),5,,4,0.0,5
poly(p=4),1.0,Principal Components (kDMD),6,,4,0.0001598847075784393,5
poly(p=4),1.0,Principal Components (kDMD),7,,4,0.0,5
poly(p=4),1.0,Principal Components (kDMD),8,,4,0.00013978720335816597,5
poly(p=4),1.0,Principal Components (kDMD),9,,4,0.0001888302365843364,5
poly(p=4),1.2,Principal Components (kDMD),0,,4,0.0,5
poly(p=4),1.2,Principal Components (kDMD),1,,4,6.081607144725609e-05,5
poly(p=4),1.2,Principal Components (kDMD),2,,4,5.410191847532442e-05,5
poly(p=4),1.2,Principal Components (kDMD),3,,4,0.0,5
poly(p=4),1.2,Principal Components (kDMD),4,,4,0.00011007478327496045,5
poly(p=4),1.2,Principal Components (kDMD),5,,4,5.743507256417146e-05,5
poly(p=4),1.2,Principal Components (kDMD),6,,4,0.0,5
poly(p=4),1.2,Principal Components (kDMD),7,,4,0.00016633552752665093,5
poly(p=4),1.2,Principal Components (kDMD),8,,4,8.05304404217777e-05,5
poly(p=4),1.2,Principal Components (kDMD),9,,4,7.799465169766595e-05,5
poly(p=4),1.5,Principal Components (kDMD),0,,4,0.00024227013631183958,5
poly(p=4),1.5,Principal Components (kDMD),1,,4,0.0,5
poly(p=4),1.5,Principal Components (kDMD),2,,4,0.00022140691970384818,5
poly(p=4),1.5,Principal Components (kDMD),3,,4,8.317272203417492e-05,5
poly(p=4),1.5,Principal Components (kDMD),4,,4,0.00014947192266046017,5
poly(p=4),1.5,Principal Components (kDMD),5,,4,0.0,5
poly(p=4),1.5,Principal Components (kDMD),6,,4,0.00013633195387907637,5
poly(p=4),1.5,Principal Components (kDMD),7,,4,0.0,5
poly(p=4),1.5,Principal Components (kDMD),8,,2,2.024584552007269e-06,5
poly(p=4),1.5,Principal Components (kDMD),9,,4,0.00014580608280889695,5
poly(p=4),2.0,Principal Components (kDMD),0,,2,0.0,5
poly(p=4),2.0,Principal Components (kDMD),1,,4,0.0008001314263651471,5
poly(p=4),2.0,Principal Components (kDMD),2,,4,0.0006212161534919769,5
poly(p=4),2.0,Principal Components (kDMD),3,,4,0.001055645173111297,5
poly(p=4),2.0,Principal Components (kDMD),4,,4,0.000477645195006815,5
poly(p=4),2.0,Principal Components (kDMD),5,,4,0.0005284745026006288,5
poly(p=4),2.0,Principal Components (kDMD),6,,4,0.00022376207536767279,5
poly(p=4),2.0,Principal Components (kDMD),7,,4,0.0007985075201394354,5
poly(p=4),2.0,Principal Components (kDMD),8,,4,0.0004690316838038555,5
poly(p=4),2.0,Principal Components (kDMD),9,,4,0.0003298305614668484,5
poly(p=4),3.0,Principal Components (kDMD),0,,2,0.0004112033603862475,5
poly(p=4),3.0,Principal Components (kDMD),1,,4,0.0008776944973777345,5
poly(p=4),3.0,Principal Components (kDMD),2,,4,0.0006013002699584158,5
poly(p=4),3.0,Principal Components (kDMD),3,,4,0.0009851535868296013,5
poly(p=4),3.0,Principal Components (kDMD),4,,4,0.0006058058097404562,5
poly(p=4),3.0,Principal Components (kDMD),5,,4,0.0010883445323290886,5
poly(p=4),3.0,Principal Components (kDMD),6,,4,0.0007713584289249509,5
poly(p=4),3.0,Principal Components (kDMD),7,,4,0.0009125573107049423,5
poly(p=4),3.0,Principal Components (kDMD),8,,4,0.0004507936649895683,5
poly(p=4),3.0,Principal Components (kDMD),9,,4,0.0005017036140128051,5
poly(p=4),0.5,Reduced Rank,0,,4,0.00038221384700332095,5
poly(p=4),0.5,Reduced Rank,1,,4,0.00027512967683307465,5
poly(p=4),0.5,Reduced Rank,2,,4,0.00036156021376465564,5
poly(p=4),0.5,Reduced Rank,3,,4,0.00037595517152833047,5
poly(p=4),0.5,Reduced Rank,4,,4,0.000338049100501725,5
poly(p=4),0.5,Reduced Rank,5,,4,0.001552236981669508,5
poly(p=4),0.5,Reduced Rank,6,,4,0.00023421973753134928,5
poly(p=4),0.5,Reduced Rank,7,,4,0.0003422396142531703,5
poly(p=4),0.5,Reduced Rank,8,,4,0.0003827279460741906,5
poly(p=4),0.5,Reduced Rank,9,,4,0.00039354195382268475,5
poly(p=4),0.8,Reduced Rank,0,,4,0.00020002163894083935,5
poly(p=4),0.8,Reduced Rank,1,,4,6.0557216084555776e-05,5
poly(p=4),0.8,Reduced Rank,2,,4,0.00013257577228042994,5
poly(p=4),0.8,Reduced Rank,3,,5,0.0,5
poly(p=4),0.8,Reduced Rank,4,,4,0.0003147296568331015,5
poly(p=4),0.8,Reduced Rank,5,,4,0.0015160499037122355,5
poly(p=4),0.8,Reduced Rank,6,,4,0.0001476931251720437,5
poly(p=4),0.8,Reduced Rank,7,,4,2.7230293714985976e-05,5
poly(p=4),0.8,Reduced Rank,8,,4,0.0002498682322095158,5
poly(p=4),0.8,Reduced Rank,9,,4,0.00034951556739037937,5
poly(p=4),1.0,Reduced Rank,0,,4,0.00013446778879033783,5
poly(p=4),1.0,Reduced Rank,1,,4,0.0002714719373005936,5
poly(p=4),1.0,Reduced Rank,2,,4,0.0,5
poly(p=4),1.0,Reduced Rank,3,,4,3.355479180888743e-05,5
poly(p=4),1.0,Reduced Rank,4,,4,0.0,5
poly(p=4),1.0,Reduced Rank,5,,4,0.0,5
poly(p=4),1.0,Reduced Rank,6,,4,0.0001607909157733678,5
poly(p=4),1.0,Reduced Rank,7,,4,0.0,5
poly(p=4),1.0,Reduced Rank,8,,4,0.00014046555623703494,5
poly(p=4),1.0,Reduced Rank,9,,4,0.00018900995010817656,5
poly(p=4),1.2,Reduced Rank,0,,4,0.0,5
poly(p=4),1.2,Reduced Rank,1,,4,6.769286675023523e-05,5
poly(p=4),1.2,Reduced Rank,2,,4,5.9916101036838754e-05,5
poly(p=4),1.2,Reduced Rank,3,,4,0.0,5
poly(p=4),1.2,Reduced Rank,4,,4,0.00011108692947636722,5
poly(p=4),1.2,Reduced Rank,5,,4,6.294032836506869e-05,5
poly(p=4),1.2,Reduced Rank,6,,4,0.0,5
poly(p=4),1.2,Reduced Rank,7,,4,0.00016281169444209986,5
poly(p=4),1.2,Reduced Rank,8,,4,8.01280384058467e-05,5
poly(p=4),1.2,Reduced Rank,9,,4,7.744809418963605e-05,5
poly(p=4),1.5,Reduced Rank,0,,4,0.00024281907474754671,5
poly(p=4),1.5,Reduced Rank,1,,4,0.0,5
poly(p=4),1.5,Reduced Rank,2,,4,0.00022273840357256436,5
poly(p=4),1.5,Reduced Rank,3,,4,9.562977534671724e-05,5
poly(p=4),1.5,Reduced Rank,4,,4,0.0001435309522634931,5
poly(p=4),1.5,Reduced Rank,5,,4,0.0,5
poly(p=4),1.5,Reduced Rank,6,,4,0.00013484433637800386,5
poly(p=4),1.5,Reduced Rank,7,,4,0.0,5
poly(p=4),1.5,Reduced Rank,8,,2,4.032591772284988e-06,5
poly(p=4),1.5,Reduced Rank,9,,4,0.00014331623970442742,5
poly(p=4),2.0,Reduced Rank,0,,2,0.0,5
poly(p=4),2.0,Reduced Rank,1,,5,0.0008395617082637141,5
poly(p=4),2.0,Reduced Rank,2,,4,0.0006094500354200116,5
poly(p=4),2.0,Reduced Rank,3,,5,0.0011049321986635885,5
poly(p=4),2.0,Reduced Rank,4,,4,0.0004736947321973828,5
poly(p=4),2.0,Reduced Rank,5,,4,0.0005280151230695473,5
poly(p=4),2.0,Reduced Rank,6,,4,0.00022012094641554736,5
poly(p=4),2.0,Reduced Rank,7,,4,0.000780772467274482,5
poly(p=4),2.0,Reduced Rank,8,,4,0.00047988548250599283,5
poly(p=4),2.0,Reduced Rank,9,,4,0.000331647794719947,5
poly(p=4),3.0,Reduced Rank,0,,5,0.0004103434616469226,5
poly(p=4),3.0,Reduced Rank,1,,5,0.0008973056371801569,5
poly(p=4),3.0,Reduced Rank,2,,4,0.0005820075168723182,5
poly(p=4),3.0,Reduced Rank,3,,5,0.0010015851547841015,5
poly(p=4),3.0,Reduced Rank,4,,4,0.0005994572481083926,5
poly(p=4),3.0,Reduced Rank,5,,4,0.0010826397384198216,5
poly(p=4),3.0,Reduced Rank,6,,4,0.0007712438561281454,5
poly(p=4),3.0,Reduced Rank,7,,5,0.0008891260425367697,5
poly(p=4),3.0,Reduced Rank,8,,4,0.0004514470780783153,5
poly(p=4),3.0,Reduced Rank,9,,5,0.0005033548405560806,5
