kernel,kind,method,n_modes_used,weight_sum,agg_bias_mean,agg_bias_std,agg_dist_mean,agg_trunc_mean,agg_spurious_mean,agg_spurious_std,mean_spurious_ref_count,mean_spurious_residual_count,mean_spectral_gap,std_spectral_gap,mean_rank,agg_bias_mean_norm,agg_dist_mean_norm,agg_spurious_mean_norm,agg_trunc_mean_norm,agg_bias_std_norm,agg_spurious_std_norm,mean_spurious_ref_count_norm,mean_spurious_residual_count_norm,mean_spectral_gap_norm,std_spectral_gap_norm,composite_score,used_metrics,admissible,constraint_violations,rank
rbf(gamma=0.5),damping=0.0,Principal Components (kDMD),3.0,1.0,0.014883813261955404,0.013552191394251492,9.408619044783583,0.0016500272394959832,0.11225759559042733,0.00010398344608479649,0.0,4.0,9.041670079312781e-10,1.0825279066737312e-09,5.0,-0.7278683396805408,-0.38360843175648773,1.5642511958339638,-0.7464423099742472,-0.8730456119274954,-1.2715113141962011,-0.11867816581938531,1.6867127856917241,1.2196260093706985,-0.2905450172225643,1.7079644910406269,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap, std_spectral_gap",True,,53
rbf(gamma=1.0),damping=0.0,Principal Components (kDMD),3.0,1.0,0.07005240874133013,0.0579567856667762,9.19983818435935,0.007710612813003727,0.11252549359907837,0.00026520736989582783,0.0,4.0,5.165580185817475e-10,5.337508255274634e-10,5.0,-0.6524777147890541,-0.4141329909735849,1.5731259942581324,-0.6568965707758483,-0.6630992503804489,-1.2478284952843015,-0.11867816581938531,1.6867127856917241,1.2196265598441591,-0.2905453401518162,1.8648857143575386,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap, std_spectral_gap",True,,55
rbf(gamma=2.5),damping=0.0,Principal Components (kDMD),3.0,1.0,0.316514326071537,0.19661410054321268,9.545648332794004,0.032650074437767476,0.11341629594725514,0.000717800220020552,0.0,4.0,4.1939142159108657e-10,1.8579298186766096e-10,5.0,-0.3156752677079995,-0.36357422647612053,1.602636072797546,-0.2884136083107164,-0.007522969657551988,-1.1813453440437478,-0.11867816581938531,1.6867127856917241,1.2196266978379475,-0.2905455449084834,2.6465133615066274,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap, std_spectral_gap",True,,57
rbf(gamma=5.0),damping=0.0,Principal Components (kDMD),3.0,1.0,0.5968456883501481,0.2619286387014335,10.150037645759733,0.057601850830295426,0.11470088382408553,0.0012455464572455395,0.0,4.0,9.553761115554948e-10,6.134069029194517e-10,5.0,0.06741145754255515,-0.27521020050019435,1.6451912919363727,0.08025130604159325,0.3012862845895658,-1.1038226149586705,-0.11867816581938531,1.6867127856917241,1.2196259366446958,-0.2905452932779974,3.441434467192134,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap, std_spectral_gap",True,,61
rbf(gamma=12.5),damping=0.0,Principal Components (kDMD),3.0,1.0,0.8045707047269199,0.24038739643002177,11.222482300850228,0.07056533968621131,0.11743461762552315,0.002198979029437911,0.0,4.0,5.6983677665378705e-09,4.543320132844105e-09,5.0,0.35127800614979593,-0.11841469580282189,1.7357531313291292,0.27178811021897137,0.1994385926518731,-0.9637691389100154,-0.11867816581938531,1.6867127856917241,1.2196192007559494,-0.2905429807106856,4.077975418203388,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap, std_spectral_gap",True,,66
rbf(gamma=25.0),damping=0.0,Principal Components (kDMD),3.0,1.0,0.7991352912882662,0.15131386481350734,12.19151153249882,0.0652772262146221,0.12054200005112425,0.003169103896274508,0.0,4.0,2.328779815652382e-08,1.8593010078990785e-08,5.0,0.3438502438128539,0.023261078999773605,1.8386930254809197,0.1936557211890448,-0.22170395305547566,-0.8212636657759487,-0.11867816581938531,1.6867127856917241,1.219594220647437,-0.2905347131353451,4.206427439002128,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap, std_spectral_gap",True,,67
rbf(gamma=0.5),damping=0.0,Reduced Rank,3.0,1.0,0.3224501130188995,0.18361159166466762,9.40861797614446,0.03551466059746521,0.11225759559064746,0.00010398344571996292,0.0,4.0,9.041666748643707e-10,1.0825280090138322e-09,5.0,-0.3075637201274255,-0.38360858799560893,1.5642511958412562,-0.24608907018540566,-0.06899925324388312,-1.271511314249793,-0.11867816581938531,1.6867127856917241,1.2196260093711715,-0.2905450172225042,2.579457163914091,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap, std_spectral_gap",True,,56
rbf(gamma=1.0),damping=0.0,Reduced Rank,3.0,1.0,0.712246022882121,0.3790840979625923,9.199848639489925,0.07849913304912814,0.11252549359893808,0.00026520737013954667,0.0,4.0,5.165591288047722e-10,5.337517917668575e-10,5.0,0.2251117444078363,-0.4141314623935623,1.5731259942534848,0.3890106760441664,0.8552010947620908,-1.2478284952485006,-0.11867816581938531,1.6867127856917241,1.2196265598425824,-0.29054534015124767,3.6450054118337505,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap, std_spectral_gap",True,,63
rbf(gamma=2.5),damping=0.0,Reduced Rank,3.0,1.0,1.6216923369362,0.7003639060993464,9.545652965434666,0.16844794983865558,0.11341629594725602,0.0007178002200192104,0.0,4.0,4.193904556970551e-10,1.8579356315001056e-10,5.0,1.4679152873660648,-0.3635735491663617,1.6026360727975755,1.7180131613234548,2.374222445185289,-1.1813453440439448,-0.11867816581938531,1.6867127856917241,1.2196266978393193,-0.29054554490814133,6.028754332418997,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap, std_spectral_gap",True,,68
rbf(gamma=5.0),damping=0.0,Reduced Rank,3.0,1.0,2.3702294996882847,0.80020780305201,10.150037677825974,0.23014912694254833,0.11470088382408532,0.0012455464572455192,0.0,4.0,9.55376078248804e-10,6.134063593472457e-10,5.0,2.4908284857903022,-0.2752101958119874,1.6451912919363658,2.629654032682623,2.8462876274328854,-1.1038226149586734,-0.11867816581938531,1.6867127856917241,1.219625936644743,-0.2905452932783173,7.775803199159369,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap, std_spectral_gap",True,,69
rbf(gamma=12.5),damping=0.0,Reduced Rank,3.0,1.0,2.964534150232398,0.6752999195682883,11.222482601140491,0.2612610260274382,0.1174346176255231,0.002198979029437323,0.0,4.0,5.698367677720029e-09,4.5433202720726025e-09,5.0,3.302975298503489,-0.11841465189923839,1.7357531313291275,3.0893353568108486,2.255719104162404,-0.9637691389101017,-0.11867816581938531,1.6867127856917241,1.2196192007560758,-0.2905429807106037,8.952516505634296,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap, std_spectral_gap",True,,70
rbf(gamma=25.0),damping=0.0,Reduced Rank,3.0,1.0,3.111425866590622,0.4101685638194956,12.191511474537444,0.25456174022927514,0.12054200005112395,0.0031691038962746547,0.0,4.0,2.3287798023297057e-08,1.8593010570875215e-08,5.0,3.503710122208938,0.02326107052559903,1.8386930254809097,2.990352759894781,1.0021694572526416,-0.8212636657759271,-0.11867816581938531,1.6867127856917241,1.2195942206476262,-0.29053471313505574,9.070604180854097,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap, std_spectral_gap",True,,72
rbf(gamma=0.5),damping=0.1,Principal Components (kDMD),3.0,1.0,0.0160086075502277,0.011932481333651025,12.355648780622822,0.0014012196352049394,0.09072141692509142,0.006014712567988422,0.0,3.4,0.0015457431492989393,0.00017215688152063025,5.0,-0.7263312524385985,0.047258571585597556,0.8508108629097411,-0.7501184664403507,-0.8807036536133896,-0.4032609694433567,-0.11867816581938531,1.2396821578274142,-0.9756019292114385,-0.1892395048640119,0.12092002716837735,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap, std_spectral_gap",True,,41
rbf(gamma=1.0),damping=0.1,Principal Components (kDMD),3.0,1.0,0.04570640203218949,0.03083212024610135,11.47865601267981,0.004230645572091215,0.09018433319018318,0.008054750980270324,0.0,3.4,0.0014617872243834374,0.0003131078792688632,5.0,-0.6857477417575791,-0.08096112069676734,0.8330186071620734,-0.7083134240145638,-0.7913455480113063,-0.10359167006555867,-0.11867816581938531,1.2396821578274142,-0.8563696363990728,-0.10629653618168806,0.21400285085399195,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap, std_spectral_gap",True,,42
rbf(gamma=2.5),damping=0.1,Principal Components (kDMD),3.0,1.0,0.13324779578718937,0.07135863081653598,10.503528029904347,0.013107040939654327,0.09396799028948614,0.006088671650431539,0.0,3.0,0.0009825265297943252,0.0003325269563388139,5.0,-0.5661180806847587,-0.22352855620784073,0.9583618085974661,-0.5771638222202863,-0.5997348919552679,-0.39239682772674916,-0.11867816581938531,0.9416617392512079,-0.17573451114473082,-0.09486933150074252,0.4028383985681836,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap, std_spectral_gap",True,,43
rbf(gamma=25.0),damping=0.1,Principal Components (kDMD),3.0,1.0,0.32652636390200307,0.05552552514164938,10.540711112292463,0.031101040109595152,0.09995200457159786,0.0015447049789003614,0.0,2.0,0.00045637718586603036,9.511273037781055e-05,5.0,-0.30199332090625003,-0.21809224754466153,1.15659740127133,-0.311300740631101,-0.6745943289772861,-1.0598780382058626,-0.11867816581938531,0.19661069281069174,0.5714908062040048,-0.23457632913260942,0.41161630142892985,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap, std_spectral_gap",True,,44
rbf(gamma=5.0),damping=0.1,Principal Components (kDMD),3.0,1.0,0.2249365534486169,0.08999338185490377,10.37833515601695,0.02214131963948579,0.09635239691198091,0.00380839518388017,0.0,2.8,0.0007043012018743799,0.0005240450973839669,5.0,-0.4408208409135669,-0.24183223253511232,1.0373513025561827,-0.443681478890789,-0.5116291848108814,-0.7273556437006043,-0.11867816581938531,0.7926515299631045,0.21939476412387046,0.01782999967518136,0.67057861156838,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap, std_spectral_gap",True,,46
rbf(gamma=12.5),damping=0.1,Principal Components (kDMD),3.0,1.0,0.30659356856507897,0.07367485903738442,10.901881930517078,0.02937248916134937,0.09459430787152998,0.015586333520716358,0.0,2.0,0.000349556479898927,0.00012531371494710558,5.0,-0.3292324754148442,-0.16528769445496116,0.9791101609952324,-0.3368402484105739,-0.5887836898230009,1.0027522347910907,-0.11867816581938531,0.19661069281069174,0.7231951404140324,-0.21680448390040505,0.8643300622950766,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap, std_spectral_gap",True,,47
rbf(gamma=0.5),damping=0.1,Reduced Rank,3.0,1.0,0.3955257032943853,0.16843359901730726,12.35217829751451,0.033881095830625596,0.09074352898208857,0.005862109855073718,0.0,3.4,0.0015473186284260976,0.00017024285728311546,5.0,-0.20770229774913077,0.04675117369990838,0.8515433806674562,-0.27022514792920205,-0.14076129462960554,-0.4256773846377885,-0.11867816581938531,1.2396821578274142,-0.9778393887927387,-0.1903658172344498,1.057701939049524,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap, std_spectral_gap",True,,49
rbf(gamma=1.0),damping=0.1,Reduced Rank,3.0,1.0,0.6569011222490421,0.2622432396382884,11.488299711561691,0.05970033947176764,0.09006792997075591,0.008072414182709669,0.0,3.4,0.0014714895433979303,0.0003200562908259831,5.0,0.14948018977010805,-0.07955117508684081,0.8291624564070041,0.1112566790902761,0.3027737280200047,-0.10099705249958557,-0.11867816581938531,1.2396821578274142,-0.8701486489328433,-0.10220772594705944,1.724880798480049,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap, std_spectral_gap",True,,54
rbf(gamma=2.5),damping=0.1,Reduced Rank,3.0,1.0,1.1077818594794646,0.37304022020673056,10.521711463415265,0.10801106412631195,0.09391048641033015,0.006173568253512171,0.0,3.0,0.0009870790639022852,0.0003381795199608715,5.0,0.7656311038176484,-0.22087006877826335,0.9564568473075822,0.8250523178007573,0.8266254447586086,-0.37992603040667766,-0.11867816581938531,0.9416617392512079,-0.18219991641952096,-0.09154306623856531,2.793755826407442,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap, std_spectral_gap",True,,58
rbf(gamma=5.0),damping=0.1,Reduced Rank,3.0,1.0,1.462384265813764,0.39738338197872153,10.336973408852717,0.14342208337638251,0.09669015479563287,0.0031073816632892657,0.0,2.8,0.0006696996471139638,0.00041228733917493353,5.0,1.2502128983924683,-0.24787947794866122,1.0485403858520177,1.3482535590103668,0.9417207029477579,-0.8303302883470559,-0.11867816581938531,0.7926515299631045,0.2685351042857983,-0.04793413386927085,3.608444655180177,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap, std_spectral_gap",True,,62
rbf(gamma=25.0),damping=0.1,Reduced Rank,3.0,1.0,1.8453809454250336,0.1652226526456128,10.543525701443993,0.17544496529905543,0.09995297059921772,0.001542695454050479,0.0,2.0,0.00045627660171154716,9.548742518572806e-05,5.0,1.7735968772007207,-0.21768074386059247,1.1566294033770625,1.8213947428529595,-0.15594275319046114,-1.0601732252475482,-0.11867816581938531,0.19661069281069174,0.5716336535298093,-0.23435583903168766,3.68371339044215,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap, std_spectral_gap",True,,64
rbf(gamma=12.5),damping=0.1,Reduced Rank,3.0,1.0,1.7877633390554213,0.18099370772200457,10.92509564817962,0.16868038319462314,0.09501826032445201,0.013483180043980636,0.0,2.0,0.0003814067169804813,3.389494961297667e-05,5.0,1.6948595573321958,-0.1618937602696175,0.9931546571826446,1.7214473866837008,-0.08137669341012775,0.6938117143268698,-0.11867816581938531,0.19661069281069174,0.6779621589696228,-0.27060008599773344,3.9485555707026356,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap, std_spectral_gap",True,,65
rbf(gamma=2.5),damping=0.3,Principal Components (kDMD),3.0,1.0,0.09572117237816606,0.08156121092597136,10.749286507009025,0.009108730030340736,0.047966241265502446,0.008279536545641902,0.0,0.6,0.0011428819661495116,0.0002593446096653833,5.0,-0.6174000748027976,-0.18759772819878692,-0.5655623586733464,-0.6362392533938928,-0.5514967623774556,-0.07057203059230224,-0.11867816581938531,-0.8464607722060308,-0.4034676504175012,-0.13793366722879108,-2.9862140837459887,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap, std_spectral_gap",True,,15
