kernel,kind,method,eigenfunction_id,n,bias_mean,bias_std,dist_mean,trunc_mean,spurious_mean,spurious_std
rbf,N/A,Principal Components (kDMD),1,10,0.5813657093987465,1.6276961482525885e-06,11.980725704090982,0.04852508301731933,0.33275123705443044,3.188872858294072e-16
rbf,N/A,Principal Components (kDMD),2,10,0.6115232259120653,1.4851385850775135e-06,12.6022087524055,0.04852508301731933,0.7517409619626012,2.1984409463666227e-15
rbf,N/A,Principal Components (kDMD),3,10,0.6534612526525109,1.0974284362662511e-06,13.466463363272984,0.04852508301731933,0.8190349915304955,4.471625282496328e-16
rbf,N/A,Principal Components (kDMD),4,10,0.6488794788062215,5.247883410464782e-07,13.37204263153196,0.04852508301731933,0.9515044020994512,2.251074338154753e-16
rbf,N/A,Principal Components (kDMD),5,10,0.763417677041601,1.0832100384816143e-06,15.732434229306227,0.04852508301731933,0.9901025498762588,5.233641528945917e-17
rbf,N/A,Reduced Rank,1,10,109.49780143273406,0.00017529341174781315,15.270068076182065,7.170747431278743,0.0969952921809118,6.77534109146236e-11
rbf,N/A,Reduced Rank,2,10,138.70849992786856,9.345084636183068e-05,19.343659954166448,7.170747431278743,0.708839665637341,1.5160463163965714e-11
rbf,N/A,Reduced Rank,3,10,245.27802635925076,2.5396765108104607e-05,34.20536404466709,7.170747431278743,0.8046208588652242,6.351175286139204e-12
rbf,N/A,Reduced Rank,4,10,268.44691773731006,7.98072261863179e-06,37.43639283212609,7.170747431278743,0.9172632150216792,3.3710065402700718e-12
rbf,N/A,Reduced Rank,5,10,425.9662442866118,8.908123856760697e-06,59.40332557643161,7.170747431278743,0.9788941968881429,1.2552919010531495e-11
