kernel,kind,method,n_modes_used,weight_sum,agg_bias_mean,agg_bias_std,agg_dist_mean,agg_trunc_mean,agg_spurious_mean,agg_spurious_std,mean_spurious_ref_count,mean_spurious_residual_count,mean_spectral_gap,std_spectral_gap,mean_rank,agg_bias_mean_norm,agg_dist_mean_norm,agg_spurious_mean_norm,agg_trunc_mean_norm,agg_bias_std_norm,agg_spurious_std_norm,mean_spurious_ref_count_norm,mean_spurious_residual_count_norm,mean_spectral_gap_norm,composite_score,used_metrics,admissible,constraint_violations,rank
rbf(gamma=0.11214473130095266),omega=0.0,Principal Components (kDMD),3.0,1.0,0.08211993569302867,,9.859104173420821,0.008329350643683833,0.26279639243227265,,,5.0,0.009758652441473892,,5.0,-0.466108308241064,-0.9421790992574669,-0.6123833215311365,-0.5053218125442639,0.0,0.0,0.0,0.2898462352841596,-0.18188563099843852,-2.0744282155168596,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,77
rbf(gamma=0.07431515544755675),omega=0.0,Principal Components (kDMD),3.0,1.0,0.06982869960659831,,11.450615364096688,0.006098248643085648,0.23727209972455854,,,5.0,0.007714598534844019,,5.0,-0.4661091168327918,-0.9165585595228753,-0.964690170682565,-0.505347355215381,0.0,0.0,0.0,0.2898462352841596,0.6616919625540257,-1.9793393080847503,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,84
rbf(gamma=0.1664619187078139),omega=0.0,Principal Components (kDMD),3.0,1.0,0.15969107852382813,,9.745511605535885,0.01638611547423703,0.27144532195356313,,,5.0,0.00979581399106455,,5.0,-0.4661032051428913,-0.9440077404358016,-0.49300382909733775,-0.5052295750337067,0.0,0.0,0.0,0.2898462352841596,-0.19722213972489097,-1.9644943967711697,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,87
rbf(gamma=0.03538973938208476),omega=0.0,Principal Components (kDMD),3.0,1.0,0.018973685370542955,,10.241455813009972,0.0018526355741768877,0.23576159614733955,,,5.0,0.007270700268699581,,5.0,-0.4661124623827057,-0.9360239082465134,-0.9855393578477456,-0.505395960926048,0.0,0.0,0.0,0.2898462352841596,0.8448880269639073,-1.9280834601738757,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,91
rbf(gamma=0.3329238374156278),omega=0.0,Principal Components (kDMD),3.0,1.0,0.34878487158095056,,9.664158055827977,0.036090559525836355,0.2871779266829173,,,5.0,0.009649755862148446,,5.0,-0.4660907654113803,-0.9453173899469409,-0.2758497451579822,-0.5050039895903605,0.0,0.0,0.0,0.2898462352841596,-0.13694419670676022,-1.7183857583807043,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,106
rbf(gamma=0.1486303108951135),omega=0.0,Principal Components (kDMD),3.0,1.0,0.17212291572801525,,10.514181755304392,0.01637054786894657,0.25812696860898565,,,5.0,0.007632060414780484,,5.0,-0.46610238730157294,-0.9316334987526029,-0.6768344706138172,-0.5052297532587371,0.0,0.0,0.0,0.2898462352841596,0.6957553052446006,-1.6894613453909018,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,109
rbf(gamma=0.05108148762807717),omega=0.0,Principal Components (kDMD),3.0,1.0,0.013745811683927727,,10.720132357435041,0.0012822427210419842,0.260004090291283,,,5.0,0.00703310656838152,,5.0,-0.46611280630380425,-0.9283180551565007,-0.650924925031614,-0.5054024910430267,0.0,0.0,0.0,0.2898462352841596,0.9429425456375328,-1.5367395239105064,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,118
rbf(gamma=0.22428946260190533),omega=0.0,Principal Components (kDMD),3.0,1.0,0.20071492147241835,,9.58317214563566,0.02094451799697946,0.2985802498739144,,,5.0,0.009345888207450193,,5.0,-0.4661005063467882,-0.9466211211064706,-0.11846569528723411,-0.5051773883670161,0.0,0.0,0.0,0.2898462352841596,-0.011538529039503474,-1.4996990461595932,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,124
rbf(gamma=0.07077947876416953),omega=0.0,Principal Components (kDMD),3.0,1.0,0.05876336603619167,,9.531576327075278,0.006165125685377892,0.2561890554977926,,,5.0,0.006483169735274297,,5.0,-0.4661098447772498,-0.9474517233210887,-0.7035831084684258,-0.505346589576564,0.0,0.0,0.0,0.2898462352841596,1.1699005474660324,-1.4950214623378706,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,125
rbf(gamma=0.10185122335404925),omega=0.0,Principal Components (kDMD),3.0,1.0,0.06399975074014475,,10.176351066094348,0.006289066712073216,0.26153439276749313,,,5.0,0.006739716761927084,,5.0,-0.46610950029624515,-0.9370719805221183,-0.6298024575134731,-0.5053451706432825,0.0,0.0,0.0,0.2898462352841596,1.0640240230383498,-1.4637982768501434,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,133
