kernel,kind,method,eigenfunction_id,n,bias_mean,bias_std,dist_mean,trunc_mean,spurious_mean,spurious_std
rbf(gamma=0.2751442350787957),0.5502884701575914,PCR,3,1,0.20862634369407035,,13.574008766826891,0.015369545377333626,0.5279120216080551,
rbf(gamma=0.2751442350787957),0.5502884701575914,Reduced Rank,1,1,424.29944846252084,,67.04821442088537,6.328273647960899,0.08061081349960804,
rbf(gamma=0.2751442350787957),0.5502884701575914,Reduced Rank,2,1,521.2108851596506,,82.36225456647178,6.328273647960899,0.4246934056285975,
rbf(gamma=0.2751442350787957),0.5502884701575914,Reduced Rank,3,1,580.1907170395372,,91.68230536719705,6.328273647960899,0.5280996009124368,
rbf(gamma=0.28962801072246896),0.28962801072246896,PCR,1,1,0.34858086256898,,8.062463892978865,0.043235029290802654,0.11075026407177599,
rbf(gamma=0.28962801072246896),0.28962801072246896,PCR,2,1,0.4135325309082178,,9.564756580289588,0.043235029290802654,0.3794197247222052,
rbf(gamma=0.28962801072246896),0.28962801072246896,PCR,3,1,0.5157212564753162,,11.928319812310734,0.043235029290802654,0.4228714060702351,
rbf(gamma=0.28962801072246896),0.28962801072246896,Reduced Rank,1,1,72.0778182544873,,31.765484775867957,2.2690608615941654,0.10990097177675276,
rbf(gamma=0.28962801072246896),0.28962801072246896,Reduced Rank,2,1,189.37397346348862,,83.45918642765751,2.2690608615941654,0.3801087616624668,
rbf(gamma=0.28962801072246896),0.28962801072246896,Reduced Rank,3,1,186.85431875544597,,82.34874697198225,2.2690608615941654,0.42321614219320886,
rbf(gamma=0.31135217390933273),0.6227043478186655,PCR,1,1,0.14201984556865116,,7.899622101426795,0.017978055626610312,0.1219286317835192,
rbf(gamma=0.31135217390933273),0.6227043478186655,PCR,2,1,0.19222128262583757,,10.691995097696786,0.017978055626610312,0.30323461567031523,
rbf(gamma=0.31135217390933273),0.6227043478186655,PCR,3,1,0.23191061620628603,,12.899649496190364,0.017978055626610312,0.5487405138619416,
rbf(gamma=0.31135217390933273),0.6227043478186655,Reduced Rank,1,1,49.649955236831865,,45.65955788587755,1.0873945683164081,0.11780391966938267,
