kernel,kind,omega,method,trial,eigenfunction_id,spectral_bias,metric_distortion,truncation,residual_spurious_score,spectral_gap,est_eig_real,est_eig_imag,gap
hermite(good),omega=0.5,0.5,Principal Components (kDMD),1,2,4.44832273274791e-06,20.090001227448568,2.2141973424422966e-07,0.39890464039105533,0.01273837924589949,0.9872616207451747,0.0,0.01273837924589949
hermite(good),omega=0.5,0.5,Principal Components (kDMD),1,3,1.4109946687444645e-05,63.72488313025043,2.2141973424422966e-07,0.5221429298719786,0.01273837924589949,0.957937537467781,0.0,0.01273837924589949
hermite(good),omega=0.5,0.5,Principal Components (kDMD),1,4,1.2813361387227695e-05,57.86910290974491,2.2141973424422966e-07,0.591172473385143,0.01273837924589949,0.8889848197996973,0.0,0.01273837924589949
hermite(good),omega=0.5,0.5,Principal Components (kDMD),1,5,2.8327259017946877e-05,127.93466271033203,2.2141973424422966e-07,0.6557378862074825,0.01273837924589949,0.8000924513233376,0.0,0.01273837924589949
hermite(bad),omega=0.5,0.5,Principal Components (kDMD),1,1,0.11971116172936166,7.960037896793065,0.015039019070196991,0.07231257745308244,0.01380131019082187,0.999978280950903,0.0,0.01380131019082187
hermite(bad),omega=0.5,0.5,Principal Components (kDMD),1,2,0.11720629222176428,7.793479858937969,0.015039019070196991,0.4051861956246245,0.01380131019082187,0.9861769707600812,0.0,0.01380131019082187
hermite(bad),omega=0.5,0.5,Principal Components (kDMD),1,3,0.12110529865679248,8.052739217332887,0.015039019070196991,0.5247733609760208,0.01380131019082187,0.9582829459361156,0.0,0.01380131019082187
hermite(bad),omega=0.5,0.5,Principal Components (kDMD),1,4,0.1255217357381627,8.346404453127576,0.015039019070196991,0.5963787552067727,0.01380131019082187,0.921013097088885,0.0,0.01380131019082187
hermite(bad),omega=0.5,0.5,Principal Components (kDMD),1,5,0.18970457585507786,12.614158873634102,0.015039019070196991,0.6595466294563742,0.01380131019082187,0.8377699103136167,0.0,0.01380131019082187
hermite(ugly),omega=0.5,0.5,Principal Components (kDMD),1,1,0.0,10.05631108030887,0.0,0.6260609601783922,0.9116891013394147,0.9116891030341528,0.0,0.9116891013394147
hermite(ugly),omega=0.5,0.5,Principal Components (kDMD),1,2,0.0,0.0,0.0,1.0006295014314093,0.9116891013394147,1.6947381110497598e-09,0.0,0.9116891013394147
hermite(ugly),omega=0.5,0.5,Principal Components (kDMD),1,3,0.0,0.0,0.0,1.0000489918118318,0.9116891013394147,1.1524876233346568e-09,0.0,0.9116891013394147
hermite(ugly),omega=0.5,0.5,Principal Components (kDMD),1,4,0.0,0.0,0.0,1.0021472112421805,0.9116891013394147,-5.926314703026266e-10,8.257115974321474e-10,0.9116891013394147
hermite(ugly),omega=0.5,0.5,Principal Components (kDMD),1,5,0.0,0.0,0.0,1.0021472112421805,0.9116891013394147,-5.926314703026266e-10,-8.257115974321474e-10,0.9116891013394147
hermite(good),omega=0.5,0.5,Principal Components (kDMD),2,1,6.546797984008153e-07,6.686564555856506,9.790974018599825e-08,0.0007247132248035046,0.015585794937091668,1.0000000000804148,0.0,0.015585794937091668
hermite(good),omega=0.5,0.5,Principal Components (kDMD),2,2,1.9811828456163534e-06,20.234788100271924,9.790974018599825e-08,0.39512702325027765,0.015585794937091668,0.9844142051433231,0.0,0.015585794937091668
hermite(good),omega=0.5,0.5,Principal Components (kDMD),2,3,6.47916763621231e-06,66.17490378285035,9.790974018599825e-08,0.5241424994532027,0.015585794937091668,0.9550815462640422,0.0,0.015585794937091668
hermite(good),omega=0.5,0.5,Principal Components (kDMD),2,4,6.619344877117533e-06,67.60660241302676,9.790974018599825e-08,0.6819103916735145,0.015585794937091668,0.8991387134095203,0.0,0.015585794937091668
hermite(good),omega=0.5,0.5,Principal Components (kDMD),2,5,1.4074325814973369e-05,143.74796407626553,9.790974018599825e-08,0.8003812109901065,0.015585794937091668,0.8373537205175559,0.0,0.015585794937091668
hermite(bad),omega=0.5,0.5,Principal Components (kDMD),2,1,0.033550921235728615,7.84141392631333,0.004278682588498769,0.08133278841271155,0.01593142404200798,0.9999549729166031,0.0,0.01593142404200798
hermite(bad),omega=0.5,0.5,Principal Components (kDMD),2,2,0.035680205274148204,8.339063376670591,0.004278682588498769,0.3987570347129745,0.01593142404200798,0.9840235488745951,0.0,0.01593142404200798
hermite(bad),omega=0.5,0.5,Principal Components (kDMD),2,3,0.03626240897914262,8.475134163169079,0.004278682588498769,0.5233405395473255,0.01593142404200798,0.9549510908696269,0.0,0.01593142404200798
hermite(bad),omega=0.5,0.5,Principal Components (kDMD),2,4,0.04335181998127462,10.132048611833383,0.004278682588498769,0.6363624037133054,0.01593142404200798,0.9141629583466085,0.0,0.01593142404200798
hermite(bad),omega=0.5,0.5,Principal Components (kDMD),2,5,0.05096783665359632,11.91203965225171,0.004278682588498769,0.7731415080946175,0.01593142404200798,0.8568311396132741,0.0,0.01593142404200798
hermite(ugly),omega=0.5,0.5,Principal Components (kDMD),2,1,0.0,9.574751552644031,0.0,0.6136634299703354,0.9248840936264046,0.9248840949761515,0.0,0.9248840936264046
hermite(ugly),omega=0.5,0.5,Principal Components (kDMD),2,2,,,0.0,,0.9248840936264046,1.3497470123329652e-09,0.0,0.9248840936264046
hermite(ugly),omega=0.5,0.5,Principal Components (kDMD),2,3,,,0.0,,0.9248840936264046,-9.544079871302786e-10,3.3586024434554946e-10,0.9248840936264046
hermite(ugly),omega=0.5,0.5,Principal Components (kDMD),2,4,,,0.0,,0.9248840936264046,-9.544079871302786e-10,-3.3586024434554946e-10,0.9248840936264046
hermite(ugly),omega=0.5,0.5,Principal Components (kDMD),2,5,,,0.0,,0.9248840936264046,5.133571503879466e-10,0.0,0.9248840936264046
hermite(good),omega=0.5,0.5,Principal Components (kDMD),3,1,2.2105613015423706e-06,6.686578318672604,3.305967860077654e-07,0.00046561278117275334,0.014687761593638715,1.000000000007146,0.0,0.014687761593638715
hermite(good),omega=0.5,0.5,Principal Components (kDMD),3,2,6.91346394174548e-06,20.91207245306701,3.305967860077654e-07,0.3801133617135697,0.014687761593638715,0.9853122384135073,0.0,0.014687761593638715
hermite(good),omega=0.5,0.5,Principal Components (kDMD),3,3,1.2754590055694635e-05,38.58050227806825,3.305967860077654e-07,0.5722476461552746,0.014687761593638715,0.9602920811926465,0.0,0.014687761593638715
hermite(good),omega=0.5,0.5,Principal Components (kDMD),3,4,2.6789711333173077e-05,81.03439738988816,3.305967860077654e-07,0.6040842990862768,0.014687761593638715,0.9320802254193102,0.0,0.014687761593638715
hermite(good),omega=0.5,0.5,Principal Components (kDMD),3,5,3.604305279958272e-05,109.02420811415905,3.305967860077654e-07,0.7274790653160431,0.014687761593638715,0.8266655491181965,0.0,0.014687761593638715
hermite(bad),omega=0.5,0.5,Principal Components (kDMD),3,1,0.172172433642309,7.9021967264786594,0.021787920448170326,0.06634188142751102,0.015718848081639702,0.9999504302803848,0.0,0.015718848081639702
hermite(bad),omega=0.5,0.5,Principal Components (kDMD),3,2,0.1741910931025449,7.994847122602418,0.021787920448170326,0.3799561520177461,0.015718848081639702,0.9842315821987451,0.0,0.015718848081639702
hermite(bad),omega=0.5,0.5,Principal Components (kDMD),3,3,0.1915363539048228,8.790942410518456,0.021787920448170326,0.5804233751029124,0.015718848081639702,0.9550945236370839,0.0,0.015718848081639702
hermite(bad),omega=0.5,0.5,Principal Components (kDMD),3,4,0.19710311657514173,9.046440069579646,0.021787920448170326,0.6387827836224426,0.015718848081639702,0.9303467565792498,0.0,0.015718848081639702
hermite(bad),omega=0.5,0.5,Principal Components (kDMD),3,5,0.22367875088292552,10.26618173198394,0.021787920448170326,0.7372512251106044,0.015718848081639702,0.8487628088095028,0.0,0.015718848081639702
hermite(ugly),omega=0.5,0.5,Principal Components (kDMD),3,1,0.0,9.614368723684352,0.0,0.6133587546472699,0.9170949298408139,0.9170949320047734,0.0,0.9170949298408139
hermite(ugly),omega=0.5,0.5,Principal Components (kDMD),3,2,0.0,0.0,0.0,1.0000090263649928,0.9170949298408139,6.770168143410586e-10,2.055327047934355e-09,0.9170949298408139
hermite(ugly),omega=0.5,0.5,Principal Components (kDMD),3,3,0.0,0.0,0.0,1.0000090263649928,0.9170949298408139,6.770168143410586e-10,-2.055327047934355e-09,0.9170949298408139
hermite(ugly),omega=0.5,0.5,Principal Components (kDMD),3,4,0.0,0.0,0.0,0.9997470538112361,0.9170949298408139,-1.289396269212255e-09,5.205835128646204e-10,0.9170949298408139
hermite(ugly),omega=0.5,0.5,Principal Components (kDMD),3,5,0.0,0.0,0.0,0.9997470538112361,0.9170949298408139,-1.289396269212255e-09,-5.205835128646204e-10,0.9170949298408139
hermite(good),omega=0.5,0.5,Principal Components (kDMD),4,1,5.411310478411021e-06,6.686568042389144,8.092807018647391e-07,0.00037058565479243874,0.00717821925626172,1.0000000000261886,0.0,0.00717821925626172
hermite(good),omega=0.5,0.5,Principal Components (kDMD),4,2,1.9385264406364623e-05,23.95369661193851,8.092807018647391e-07,0.3456027630412516,0.00717821925626172,0.9928217807699269,0.0,0.00717821925626172
hermite(good),omega=0.5,0.5,Principal Components (kDMD),4,3,3.950501217966932e-05,48.814968760087986,8.092807018647391e-07,0.5832556320302578,0.00717821925626172,0.9640824518848172,0.0,0.00717821925626172
hermite(good),omega=0.5,0.5,Principal Components (kDMD),4,4,4.887136842914607e-05,60.388649224597835,8.092807018647391e-07,0.6113210228370447,0.00717821925626172,0.9125907721429284,0.0,0.00717821925626172
hermite(good),omega=0.5,0.5,Principal Components (kDMD),4,5,7.419823484689892e-05,91.68417667186658,8.092807018647391e-07,0.632366067201867,0.00717821925626172,0.8437761452564416,0.0,0.00717821925626172
hermite(bad),omega=0.5,0.5,Principal Components (kDMD),4,1,0.5819171089932853,8.038996047396163,0.07238678879333058,0.08948289406410101,0.00963964378575688,0.9999301865148925,0.0,0.00963964378575688
hermite(bad),omega=0.5,0.5,Principal Components (kDMD),4,2,0.5541826850334163,7.6558539793172375,0.07238678879333058,0.3719432879778853,0.00963964378575688,0.9902905427291356,0.0,0.00963964378575688
hermite(bad),omega=0.5,0.5,Principal Components (kDMD),4,3,0.589658851074316,8.145945702299821,0.07238678879333058,0.5829651903801338,0.00963964378575688,0.9656837045754842,0.0,0.00963964378575688
hermite(bad),omega=0.5,0.5,Principal Components (kDMD),4,4,0.5460780467116566,7.543891030596042,0.07238678879333058,0.61508025154496,0.00963964378575688,0.9270726528143585,0.0,0.00963964378575688
hermite(bad),omega=0.5,0.5,Principal Components (kDMD),4,5,0.6427106717530718,8.878839391370937,0.07238678879333058,0.6669442795476809,0.00963964378575688,0.8835079132219764,0.0,0.00963964378575688
hermite(ugly),omega=0.5,0.5,Principal Components (kDMD),4,1,0.0,9.300856694747566,0.0,0.6114139683270181,0.9077994716358248,0.9077994742026164,0.0,0.9077994716358248
hermite(ugly),omega=0.5,0.5,Principal Components (kDMD),4,2,0.0,0.0,0.0,1.0000031460958196,0.9077994716358248,-2.5667916648843885e-09,0.0,0.9077994716358248
hermite(ugly),omega=0.5,0.5,Principal Components (kDMD),4,3,0.0,0.0,0.0,0.9993677469904675,0.9077994716358248,5.413006801687485e-10,1.2671944157306236e-09,0.9077994716358248
hermite(ugly),omega=0.5,0.5,Principal Components (kDMD),4,4,0.0,0.0,0.0,0.9993677469904675,0.9077994716358248,5.413006801687485e-10,-1.2671944157306236e-09,0.9077994716358248
hermite(ugly),omega=0.5,0.5,Principal Components (kDMD),4,5,,,0.0,,0.9077994716358248,6.243389639917467e-10,0.0,0.9077994716358248
hermite(good),omega=0.5,0.5,Principal Components (kDMD),5,1,4.278089250492712e-06,6.686558084872608,6.398043950551007e-07,0.0002629616674156763,0.007029750627847053,0.9999999996669295,0.0,0.007029750627847053
hermite(good),omega=0.5,0.5,Principal Components (kDMD),5,2,1.3685652915096778e-05,21.390370277025298,6.398043950551007e-07,0.47082823006080987,0.007029750627847053,0.9929702490390825,0.0,0.007029750627847053
hermite(good),omega=0.5,0.5,Principal Components (kDMD),5,3,3.0050652442372954e-05,46.96849955178091,6.398043950551007e-07,0.44789358192873796,0.007029750627847053,0.9539250493912176,0.0,0.007029750627847053
hermite(good),omega=0.5,0.5,Principal Components (kDMD),5,4,2.9513254658807496e-05,46.12855880157838,6.398043950551007e-07,0.5821424359347773,0.007029750627847053,0.9111444008389203,0.0,0.007029750627847053
hermite(good),omega=0.5,0.5,Principal Components (kDMD),5,5,6.569591984758763e-05,102.68125751454053,6.398043950551007e-07,0.6501199188564404,0.007029750627847053,0.8336743529860455,0.0,0.007029750627847053
hermite(bad),omega=0.5,0.5,Principal Components (kDMD),5,1,0.45846798497201824,7.997135873837509,0.057329022815766864,0.06811123162338176,0.009339941118716943,0.9999617528578735,0.0,0.009339941118716943
hermite(bad),omega=0.5,0.5,Principal Components (kDMD),5,2,0.4203477979192155,7.332198898105232,0.057329022815766864,0.48013507181553666,0.009339941118716943,0.9906218117391565,0.0,0.009339941118716943
hermite(bad),omega=0.5,0.5,Principal Components (kDMD),5,3,0.4757332841063341,8.298297454592161,0.057329022815766864,0.46946773763023575,0.009339941118716943,0.9560739368963732,0.0,0.009339941118716943
hermite(bad),omega=0.5,0.5,Principal Components (kDMD),5,4,0.41120069411920024,7.172644394108008,0.057329022815766864,0.5500492588010418,0.009339941118716943,0.9292821692294921,0.0,0.009339941118716943
hermite(bad),omega=0.5,0.5,Principal Components (kDMD),5,5,0.5608275321986169,9.782611052012836,0.057329022815766864,0.6351903188880111,0.009339941118716943,0.8703014162265079,0.0,0.009339941118716943
hermite(ugly),omega=0.5,0.5,Principal Components (kDMD),5,1,0.0,9.257566933481247,0.0,0.5998227026866076,0.9128458331303042,0.91284583532128,0.0,0.9128458331303042
hermite(ugly),omega=0.5,0.5,Principal Components (kDMD),5,2,0.0,0.0,0.0,1.0000075489985754,0.9128458331303042,-2.190975883373198e-09,0.0,0.9128458331303042
hermite(ugly),omega=0.5,0.5,Principal Components (kDMD),5,3,0.0,0.0,0.0,0.9999984381217751,0.9128458331303042,-5.697180187919468e-10,1.6836740102646462e-09,0.9128458331303042
hermite(ugly),omega=0.5,0.5,Principal Components (kDMD),5,4,0.0,0.0,0.0,0.9999984381217751,0.9128458331303042,-5.697180187919468e-10,-1.6836740102646462e-09,0.9128458331303042
hermite(ugly),omega=0.5,0.5,Principal Components (kDMD),5,5,,,0.0,,0.9128458331303042,1.4662272324514206e-09,0.0,0.9128458331303042
hermite(good),omega=0.5,0.5,Principal Components (kDMD),6,1,4.347952236359678e-06,6.686573238380894,6.502511946481728e-07,0.00016199045369470644,0.008036475611047589,0.9999999998203367,0.0,0.008036475611047589
hermite(good),omega=0.5,0.5,Principal Components (kDMD),6,2,1.2537170910367497e-05,19.280504232138938,6.502511946481728e-07,0.4102180278163247,0.008036475611047589,0.9919635242092891,0.0,0.008036475611047589
hermite(good),omega=0.5,0.5,Principal Components (kDMD),6,3,3.4790136956700217e-05,53.50261136471097,6.502511946481728e-07,0.5334838422446339,0.008036475611047589,0.9617192922474629,0.0,0.008036475611047589
hermite(good),omega=0.5,0.5,Principal Components (kDMD),6,4,3.71901878071158e-05,57.19357090491476,6.502511946481728e-07,0.6706779563461879,0.008036475611047589,0.9221975339792889,0.0,0.008036475611047589
hermite(good),omega=0.5,0.5,Principal Components (kDMD),6,5,6.420448887591854e-05,98.73797911383654,6.502511946481728e-07,0.6754398300195781,0.008036475611047589,0.8736280241564911,0.0,0.008036475611047589
hermite(bad),omega=0.5,0.5,Principal Components (kDMD),6,1,0.4484643232601379,7.979677697322762,0.05620080663290459,0.07015569926122578,0.00965921824710858,0.9999774645319653,0.0,0.00965921824710858
hermite(bad),omega=0.5,0.5,Principal Components (kDMD),6,2,0.4041595581810607,7.191347996497124,0.05620080663290459,0.4258225860963786,0.00965921824710858,0.9903182462848568,0.0,0.00965921824710858
hermite(bad),omega=0.5,0.5,Principal Components (kDMD),6,3,0.4322463832862161,7.691106394781591,0.05620080663290459,0.5179448502775641,0.00965921824710858,0.965356282145543,0.0,0.00965921824710858
hermite(bad),omega=0.5,0.5,Principal Components (kDMD),6,4,0.4394292122783744,7.818912905443892,0.05620080663290459,0.6152074621550975,0.00965921824710858,0.9175400897596828,0.0,0.00965921824710858
hermite(bad),omega=0.5,0.5,Principal Components (kDMD),6,5,0.551484687818727,9.812753959581825,0.05620080663290459,0.6995226935209381,0.00965921824710858,0.8926279556695015,0.0,0.00965921824710858
hermite(ugly),omega=0.5,0.5,Principal Components (kDMD),6,1,0.0,9.493591728714144,0.0,0.6712322874894967,0.9136699101103135,0.9136699124575766,0.0,0.9136699101103135
hermite(ugly),omega=0.5,0.5,Principal Components (kDMD),6,2,0.0,0.0,0.0,0.9997136601205371,0.9136699101103135,-2.3472630085301013e-09,0.0,0.9136699101103135
hermite(ugly),omega=0.5,0.5,Principal Components (kDMD),6,3,,,0.0,,0.9136699101103135,-1.2353747802572662e-09,0.0,0.9136699101103135
hermite(ugly),omega=0.5,0.5,Principal Components (kDMD),6,4,0.0,0.0,0.0,1.0041891752907381,0.9136699101103135,1.15830424775742e-09,0.0,0.9136699101103135
hermite(ugly),omega=0.5,0.5,Principal Components (kDMD),6,5,0.0,0.0,0.0,0.9979671354463779,0.9136699101103135,-6.548101841620189e-11,0.0,0.9136699101103135
hermite(good),omega=0.5,0.5,Principal Components (kDMD),7,1,6.257731784376632e-06,6.68656317856785,9.358666952305585e-07,0.0006753370010282335,0.008248559053226412,1.0000000001923155,0.0,0.008248559053226412
hermite(good),omega=0.5,0.5,Principal Components (kDMD),7,2,2.002564345465007e-05,21.39796571104241,9.358666952305585e-07,0.3452939674579072,0.008248559053226412,0.9917514411390891,0.0,0.008248559053226412
hermite(good),omega=0.5,0.5,Principal Components (kDMD),7,3,4.382367159009046e-05,46.82683101496003,9.358666952305585e-07,0.46446776658422684,0.008248559053226412,0.969382762895834,0.0,0.008248559053226412
hermite(good),omega=0.5,0.5,Principal Components (kDMD),7,4,3.995980771455699e-05,42.698183318418614,9.358666952305585e-07,0.5719848734963567,0.008248559053226412,0.9229856949548056,0.0,0.008248559053226412
hermite(good),omega=0.5,0.5,Principal Components (kDMD),7,5,8.643576698084988e-05,92.35905863661033,9.358666952305585e-07,0.6449192486912143,0.008248559053226412,0.8754344567349583,0.0,0.008248559053226412
hermite(bad),omega=0.5,0.5,Principal Components (kDMD),7,1,0.6629907937904737,7.898905686635806,0.08393451195552198,0.17883003167901745,0.010743067427029018,0.9998920259555045,0.0,0.010743067427029018
hermite(bad),omega=0.5,0.5,Principal Components (kDMD),7,2,0.6644717097050471,7.916549393378966,0.08393451195552198,0.39866610985933193,0.010743067427029018,0.9891489585284755,0.0,0.010743067427029018
hermite(bad),omega=0.5,0.5,Principal Components (kDMD),7,3,0.6555363535810607,7.810093110786634,0.08393451195552198,0.4775596690694859,0.010743067427029018,0.970610159106847,0.0,0.010743067427029018
hermite(bad),omega=0.5,0.5,Principal Components (kDMD),7,4,0.6055251048630959,7.214256576412473,0.08393451195552198,0.5879644676663687,0.010743067427029018,0.9371394262160073,0.0,0.010743067427029018
hermite(bad),omega=0.5,0.5,Principal Components (kDMD),7,5,0.7264218940537629,8.654627007764143,0.08393451195552198,0.5811606663146055,0.010743067427029018,0.8921958099974912,0.0,0.010743067427029018
hermite(ugly),omega=0.5,0.5,Principal Components (kDMD),7,1,0.0,9.221557878654696,0.0,0.6933979021064187,0.9181543955761724,0.9181543990726496,0.0,0.9181543955761724
hermite(ugly),omega=0.5,0.5,Principal Components (kDMD),7,2,,,0.0,,0.9181543955761724,3.4964771842906116e-09,0.0,0.9181543955761724
hermite(ugly),omega=0.5,0.5,Principal Components (kDMD),7,3,,,0.0,,0.9181543955761724,-1.3355222330088663e-09,2.0403642880534948e-09,0.9181543955761724
hermite(ugly),omega=0.5,0.5,Principal Components (kDMD),7,4,,,0.0,,0.9181543955761724,-1.3355222330088663e-09,-2.0403642880534948e-09,0.9181543955761724
hermite(ugly),omega=0.5,0.5,Principal Components (kDMD),7,5,,,0.0,,0.9181543955761724,4.968382332485143e-10,0.0,0.9181543955761724
hermite(good),omega=0.5,0.5,Principal Components (kDMD),8,1,1.3136507184728337e-06,6.686554460394732,1.9646152981385931e-07,0.001580259362586191,0.012819284332296843,1.0000000009498757,0.0,0.012819284332296843
hermite(good),omega=0.5,0.5,Principal Components (kDMD),8,2,5.617136479777137e-06,28.591533849396292,1.9646152981385931e-07,0.3168536578628206,0.012819284332296843,0.9871807166175789,0.0,0.012819284332296843
hermite(good),omega=0.5,0.5,Principal Components (kDMD),8,3,1.2924638131359828e-05,65.78711946102368,1.9646152981385931e-07,0.4807920916204126,0.012819284332296843,0.9619518684554347,0.0,0.012819284332296843
hermite(good),omega=0.5,0.5,Principal Components (kDMD),8,4,1.8852800432499065e-05,95.96179186002195,1.9646152981385931e-07,0.5727501582285417,0.012819284332296843,0.9204178970730463,0.0,0.012819284332296843
hermite(good),omega=0.5,0.5,Principal Components (kDMD),8,5,2.3544944568195467e-05,119.84506376644582,1.9646152981385931e-07,0.6109568134839762,0.012819284332296843,0.8144115007242835,0.0,0.012819284332296843
hermite(bad),omega=0.5,0.5,Principal Components (kDMD),8,1,0.07231098365345803,7.828639018057976,0.009236724734230494,0.25058600451925805,0.013734802512533673,0.9999717744030031,0.0,0.013734802512533673
hermite(bad),omega=0.5,0.5,Principal Components (kDMD),8,2,0.08509250417316344,9.212410959679037,0.009236724734230494,0.3933050040654656,0.013734802512533673,0.9862369718904694,0.0,0.013734802512533673
hermite(bad),omega=0.5,0.5,Principal Components (kDMD),8,3,0.1059932477421377,11.47519827556796,0.009236724734230494,0.46967033490243687,0.013734802512533673,0.9479155574051881,0.0,0.013734802512533673
hermite(bad),omega=0.5,0.5,Principal Components (kDMD),8,4,0.08357835622214244,9.048484027288197,0.009236724734230494,0.5350027054147066,0.013734802512533673,0.9122930834481614,0.0,0.013734802512533673
hermite(bad),omega=0.5,0.5,Principal Components (kDMD),8,5,0.10138334690107724,10.976114349858172,0.009236724734230494,0.5699777446921908,0.013734802512533673,0.831845402396127,0.0,0.013734802512533673
hermite(ugly),omega=0.5,0.5,Principal Components (kDMD),8,1,0.0,9.04648738507839,0.0,0.6423585804905969,0.923136693832338,0.9231366980044469,0.0,0.923136693832338
hermite(ugly),omega=0.5,0.5,Principal Components (kDMD),8,2,,,0.0,,0.923136693832338,-4.172108871914675e-09,0.0,0.923136693832338
hermite(ugly),omega=0.5,0.5,Principal Components (kDMD),8,3,0.0,0.0,0.0,1.000001914272958,0.923136693832338,-7.409170769717856e-10,1.6598286519819744e-09,0.923136693832338
hermite(ugly),omega=0.5,0.5,Principal Components (kDMD),8,4,0.0,0.0,0.0,1.000001914272958,0.923136693832338,-7.409170769717856e-10,-1.6598286519819744e-09,0.923136693832338
hermite(ugly),omega=0.5,0.5,Principal Components (kDMD),8,5,,,0.0,,0.923136693832338,7.857405053258065e-10,0.0,0.923136693832338
hermite(good),omega=0.5,0.5,Principal Components (kDMD),9,1,4.462864719919117e-06,6.686568963181663,6.674371780943327e-07,0.0004580556113564563,0.009271166824766364,0.999999999581133,0.0,0.009271166824766364
hermite(good),omega=0.5,0.5,Principal Components (kDMD),9,2,1.2246862133210221e-05,18.349085929221793,6.674371780943327e-07,0.4070836992836129,0.009271166824766364,0.9907288327563666,0.0,0.009271166824766364
hermite(good),omega=0.5,0.5,Principal Components (kDMD),9,3,3.450441761120544e-05,51.69687686520923,6.674371780943327e-07,0.5259942815004279,0.009271166824766364,0.961518793713362,0.0,0.009271166824766364
hermite(good),omega=0.5,0.5,Principal Components (kDMD),9,4,3.336469617412409e-05,49.9892683074488,6.674371780943327e-07,0.6924024742330928,0.009271166824766364,0.913303056101355,0.0,0.009271166824766364
hermite(good),omega=0.5,0.5,Principal Components (kDMD),9,5,6.692971166642036e-05,100.278668709343,6.674371780943327e-07,0.8103500409708299,0.009271166824766364,0.8701621484941814,0.0,0.009271166824766364
hermite(bad),omega=0.5,0.5,Principal Components (kDMD),9,1,0.3638858556134059,7.9216235309347915,0.045935767357839274,0.11771991253989966,0.01038696037169995,0.9997866744352785,0.0,0.01038696037169995
hermite(bad),omega=0.5,0.5,Principal Components (kDMD),9,2,0.33571230696639853,7.3082986586727126,0.045935767357839274,0.41581612343283575,0.01038696037169995,0.9893997140635785,0.0,0.01038696037169995
hermite(bad),omega=0.5,0.5,Principal Components (kDMD),9,3,0.33808450849201693,7.359940367564587,0.045935767357839274,0.5273665928407938,0.01038696037169995,0.9633839650658697,0.0,0.01038696037169995
hermite(bad),omega=0.5,0.5,Principal Components (kDMD),9,4,0.35971380284331184,7.830799908949905,0.045935767357839274,0.6281251270728987,0.01038696037169995,0.914571297372064,0.0,0.01038696037169995
hermite(bad),omega=0.5,0.5,Principal Components (kDMD),9,5,0.4397901430631812,9.574024085354216,0.045935767357839274,0.8025247972332579,0.01038696037169995,0.8848524760571259,0.0,0.01038696037169995
hermite(ugly),omega=0.5,0.5,Principal Components (kDMD),9,1,0.0,9.35448503311699,0.0,0.6270925774981868,0.9173008158332749,0.9173008183323761,0.0,0.9173008158332749
hermite(ugly),omega=0.5,0.5,Principal Components (kDMD),9,2,0.0,0.0,0.0,1.0002247248741092,0.9173008158332749,-2.4991011621259997e-09,0.0,0.9173008158332749
hermite(ugly),omega=0.5,0.5,Principal Components (kDMD),9,3,,,0.0,,0.9173008158332749,7.221628917041403e-10,1.5847387409403077e-09,0.9173008158332749
hermite(ugly),omega=0.5,0.5,Principal Components (kDMD),9,4,,,0.0,,0.9173008158332749,7.221628917041403e-10,-1.5847387409403077e-09,0.9173008158332749
hermite(ugly),omega=0.5,0.5,Principal Components (kDMD),9,5,0.0,0.0,0.0,0.9999774774130219,0.9173008158332749,-2.902606625871203e-10,0.0,0.9173008158332749
hermite(good),omega=0.5,0.5,Reduced Rank,0,1,0.0042960321993166925,6.686617804519455,0.0006424820925779583,0.0007479849225549848,0.007662999579597929,0.999999999944336,0.0,0.007662999579597929
hermite(good),omega=0.5,0.5,Reduced Rank,0,2,0.03131931452803931,48.747373490785726,0.0006424820925779583,0.40604952704504355,0.007662999579597929,0.992337000364738,0.0,0.007662999579597929
hermite(good),omega=0.5,0.5,Reduced Rank,0,3,0.08063295692814341,125.50226357999148,0.0006424820925779583,0.5214192273474808,0.007662999579597929,0.9552795594550382,0.0,0.007662999579597929
hermite(good),omega=0.5,0.5,Reduced Rank,0,4,0.07422238240796143,115.5244375919401,0.0006424820925779583,0.6000190536597481,0.007662999579597929,0.9255668825882672,0.0,0.007662999579597929
hermite(good),omega=0.5,0.5,Reduced Rank,0,5,0.11943727884410474,185.89977872357946,0.0006424820925779583,0.7114098102641839,0.007662999579597929,0.8814254066547501,0.0,0.007662999579597929
hermite(bad),omega=0.5,0.5,Reduced Rank,0,1,2.048613788775294,8.485324984106374,0.2414302095220272,0.10938781502651511,0.008770399363237313,0.999946017369958,0.0,0.008770399363237313
hermite(bad),omega=0.5,0.5,Reduced Rank,0,2,3.2940456942658063,13.643883674653688,0.2414302095220272,0.4126588516675184,0.008770399363237313,0.9911756180067207,0.0,0.008770399363237313
hermite(bad),omega=0.5,0.5,Reduced Rank,0,3,3.5184068229322634,14.573183819447651,0.2414302095220272,0.5258352425855994,0.008770399363237313,0.9561326068595315,0.0,0.008770399363237313
hermite(bad),omega=0.5,0.5,Reduced Rank,0,4,6.5132893725456,26.977938616051077,0.2414302095220272,0.6187084997053341,0.008770399363237313,0.9218533871108748,0.0,0.008770399363237313
hermite(bad),omega=0.5,0.5,Reduced Rank,0,5,7.3272937359217645,30.34953144607717,0.2414302095220272,0.6623233520790276,0.008770399363237313,0.8984938226942712,0.0,0.008770399363237313
