kernel,kind,method,n_modes_used,weight_sum,agg_bias_mean,agg_bias_std,agg_dist_mean,agg_trunc_mean,agg_spurious_mean,agg_spurious_std,mean_spurious_ref_count,mean_spurious_residual_count,mean_spectral_gap,std_spectral_gap,mean_rank,agg_bias_mean_norm,agg_dist_mean_norm,agg_spurious_mean_norm,agg_trunc_mean_norm,agg_bias_std_norm,agg_spurious_std_norm,mean_spurious_ref_count_norm,mean_spurious_residual_count_norm,mean_spectral_gap_norm,std_spectral_gap_norm,composite_score,used_metrics,admissible,constraint_violations,rank
linear,damping=0.3,Reduced Rank,3.0,1.0,1.125174518596775e-15,5.375963738558414e-16,1.6338825407991977,6.255787979494734e-16,0.28261667706973026,4.780553841399531e-05,2.5,1.3,0.0,0.0,4.5,-0.05933718372423229,-1.3531685788709562,-0.1770617859770353,0.6026377312472542,-0.36145727215600465,-0.7305263388034013,-0.42465029006520016,-1.0550294816558483,0.461206207220258,-0.44016620175492194,-2.708037659205498,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap, std_spectral_gap",True,,1
linear,damping=1.5,Reduced Rank,3.0,1.0,2.023844045699682e-15,2.045298638767787e-15,4.823439527306006,8.004532003213747e-16,0.23550423934952236,0.0030640078260154337,2.3,1.2,0.0024505740738776207,0.0001219637154140551,4.3,0.549349586248563,-0.6878100817340881,-1.0784082422938037,1.0385344012560065,0.4718207522634103,2.737838450769589,-0.8879051519545104,-1.1317588985035463,-2.2728124327328314,1.6162631895199753,-2.2032386298602993,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap, std_spectral_gap",True,,2
linear,damping=1.5,Principal Components (kDMD),3.0,1.0,0.0,0.0,13.86862424521831,0.0,0.23675356920342172,0.00036662180105943946,3.0,2.8,0.0023812951637028346,2.6991673951720075e-07,5.0,-0.8214402958529473,1.1990634043630228,-1.0545062942929273,-0.9566969178246844,-0.6585764413493994,-0.36391594789953036,0.7334868646580743,0.09591177105962222,-2.195520408062958,-0.43561513741208957,-2.1548635270032683,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap, std_spectral_gap",True,,3
linear,damping=0.5,Reduced Rank,3.0,1.0,1.827803248096421e-15,1.171795876392988e-15,4.12700613039034,6.666951087912029e-16,0.2642791269010601,0.0007878041127657575,2.7,1.6,0.0,0.0,4.7,0.41656724938586537,-0.8330897805411694,-0.527892408672075,0.7051253608595021,-0.010947412974494987,0.12040630923754851,0.03860457182411004,-0.8248412311127541,0.461206207220258,-0.44016620175492194,-1.249464927361165,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap, std_spectral_gap",True,,4
linear,damping=0.5,Principal Components (kDMD),3.0,1.0,0.0,0.0,13.129497658473024,0.0,0.26435918768891403,0.000458442826654937,3.0,2.6,0.0,0.0,5.0,-0.8214402958529473,1.044877679815318,-0.5263607004668949,-0.9566969178246844,-0.6585764413493994,-0.2583299222450115,0.7334868646580743,-0.057547062635773666,0.461206207220258,-0.44016620175492194,-0.580740443450807,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap, std_spectral_gap",True,,5
linear,damping=1.0,Principal Components (kDMD),3.0,1.0,0.0,0.0,14.287491306964753,0.0,0.24562775562616335,0.0006675757076391245,3.0,2.9,3.785411042245279e-06,2.603145600429939e-06,5.0,-0.8214402958529473,1.2864412941084502,-0.8847269988054925,-0.9566969178246844,-0.6585764413493994,-0.017845680279817904,0.7334868646580743,0.17264118790732033,0.4569829582845477,-0.39627458116663045,-0.3983725357826624,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap, std_spectral_gap",True,,6
linear,damping=0.1,Reduced Rank,3.0,1.0,1.4566640610834846e-15,6.331694137559461e-16,3.0443714662933976,5.97685436177364e-16,0.34324001940163584,0.00026164372712275994,2.9,2.6,0.0,0.0,4.9,0.16518728585076625,-1.0589331111664466,0.982772801769283,0.5331099824921536,-0.3086358924120614,-0.48463141079002264,0.5018594337134192,-0.057547062635773666,0.461206207220258,-0.44016620175492194,0.471209349291493,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap, std_spectral_gap",True,,7
linear,damping=0.3,Principal Components (kDMD),3.0,1.0,0.0,0.0,13.101273113016287,0.0,0.28273458292030496,0.00010573599747883873,3.0,4.6,0.0,0.0,5.0,-0.8214402958529473,1.0389898899978258,-0.1748060330222496,-0.9566969178246844,-0.6585764413493994,-0.6639114551497979,0.7334868646580743,1.4770412743181869,0.461206207220258,-0.44016620175492194,1.19811938790411,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap, std_spectral_gap",True,,8
linear,damping=1.0,Reduced Rank,3.0,1.0,4.150665065547232e-15,5.6487012661447045e-15,4.255114227714984,8.329556973806199e-16,0.24537256475920555,0.001922200168378185,2.2,1.5,0.00012504294550103046,0.00018843031866173755,4.2,1.9898878239861053,-0.8063657522615115,-0.8896092633357815,1.1195510054183704,2.4633520329461587,1.4248610379173823,-1.1195325828991645,-0.9015706479604522,0.3217002247491776,2.73695614309812,1.209493787552967,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap, std_spectral_gap",True,,9
linear,damping=0.0,Reduced Rank,3.0,1.0,3.969213424399651e-15,4.262683050168409e-15,3.686485616215384,1.0823600413309788e-15,0.37936646816446845,9.304131208775422e-05,1.6,1.5,0.0,0.0,3.6,1.8669870133706177,-0.9249846952611024,1.6739373465774048,1.7412230256748191,1.6973264404293884,-0.6785092160513578,-2.509297168567094,-0.9015706479604522,0.461206207220258,-0.44016620175492194,1.7055978045462372,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap, std_spectral_gap",True,,10
