kernel,kind,method,trial,eigenfunction_id,spectral_bias,metric_distortion,truncation,residual_spurious_score,spectral_gap,est_eig_real,est_eig_imag,gap
linear,omega=0.0,Principal Components (kDMD),9,2,0.0,6.431243851937972,0.0,0.39537861130127244,0.0,0.9919291382385764,-0.0016202343158770358,0.0
linear,omega=0.0,Principal Components (kDMD),9,3,,,0.0,,0.0,-2.163626666480521e-08,0.0,0.0
linear,omega=0.0,Principal Components (kDMD),9,4,0.0,0.0,0.0,1.000360498899557,0.0,1.915251921777731e-08,0.0,0.0
linear,omega=0.0,Principal Components (kDMD),9,5,0.0,0.0,0.0,0.9999999584460754,0.0,1.3983627917599766e-09,0.0,0.0
linear,omega=0.0,Reduced Rank,0,1,1.7569610360885546e-15,0.6319094448760113,2.780400024616332e-15,0.3794603470603722,0.0,0.9916553894810541,0.005197725612737643,0.0
linear,omega=0.0,Reduced Rank,0,2,1.7569610360885546e-15,0.6319094448760113,2.780400024616332e-15,0.3794603470603722,0.0,0.9916553894810541,-0.005197725612737643,0.0
linear,omega=0.0,Reduced Rank,0,3,0.0,0.0,2.780400024616332e-15,1.0004484699449847,0.0,2.5990092167884344e-07,0.0,0.0
linear,omega=0.0,Reduced Rank,0,4,,,2.780400024616332e-15,,0.0,2.695400859003234e-31,0.0,0.0
linear,omega=0.0,Reduced Rank,1,1,6.842203516735179e-16,0.31237250439386854,2.1903987772585408e-15,0.3875337831153233,0.0,0.9914079878406367,0.0013479316394909588,0.0
linear,omega=0.0,Reduced Rank,1,2,6.842203516735179e-16,0.31237250439386854,2.1903987772585408e-15,0.3875337831153233,0.0,0.9914079878406367,-0.0013479316394909588,0.0
linear,omega=0.0,Reduced Rank,1,3,0.0,0.0,2.1903987772585408e-15,1.0001686505516028,0.0,7.012186393093834e-08,1.667988521335548e-08,0.0
linear,omega=0.0,Reduced Rank,1,4,0.0,0.0,2.1903987772585408e-15,1.0001686505516028,0.0,7.012186393093834e-08,-1.667988521335548e-08,0.0
linear,omega=0.0,Reduced Rank,1,5,1.1936014170623576e-14,5.4492425281402195,2.1903987772585408e-15,1.00075532508198,0.0,-5.532799797966217e-23,0.0,0.0
linear,omega=0.0,Reduced Rank,2,1,5.810569567938791e-16,0.3170860772688649,1.832489656432272e-15,0.4016828207389942,0.0,0.9908363180294465,0.0004960353430544366,0.0
linear,omega=0.0,Reduced Rank,2,2,5.810569567938791e-16,0.3170860772688649,1.832489656432272e-15,0.4016828207389942,0.0,0.9908363180294465,-0.0004960353430544366,0.0
linear,omega=0.0,Reduced Rank,2,3,0.0,0.0,1.832489656432272e-15,1.0001447330359747,0.0,-9.938967522572623e-07,0.0,0.0
linear,omega=0.0,Reduced Rank,2,4,,,1.832489656432272e-15,,0.0,-5.515508410370428e-07,0.0,0.0
linear,omega=0.0,Reduced Rank,2,5,,,1.832489656432272e-15,,0.0,1.100453508972188e-21,0.0,0.0
linear,omega=0.0,Reduced Rank,3,1,,,2.367684269705889e-15,,0.0020008269062637973,0.9912705344318117,0.0,0.0020008269062637973
linear,omega=0.0,Reduced Rank,3,2,,,2.367684269705889e-15,,0.0020008269062637973,0.9892697075255479,0.0,0.0020008269062637973
linear,omega=0.0,Reduced Rank,3,3,,,2.367684269705889e-15,,0.0020008269062637973,-1.4335276352950625e-06,0.0,0.0020008269062637973
linear,omega=0.0,Reduced Rank,3,4,0.0,0.0,2.367684269705889e-15,1.000018132855956,0.0020008269062637973,1.276243375044775e-07,0.0,0.0020008269062637973
linear,omega=0.0,Reduced Rank,3,5,1.3701951164988643e-14,5.787068546386332,2.367684269705889e-15,1.000925195337338,0.0020008269062637973,-3.275423271810475e-39,0.0,0.0020008269062637973
linear,omega=0.0,Reduced Rank,4,1,,,2.789578479524217e-15,,0.002917651148839129,0.990725810076653,0.0,0.002917651148839129
linear,omega=0.0,Reduced Rank,4,2,,,2.789578479524217e-15,,0.002917651148839129,0.9878081589278138,0.0,0.002917651148839129
linear,omega=0.0,Reduced Rank,4,3,0.0,0.0,2.789578479524217e-15,1.0010203052342515,0.002917651148839129,1.2040901161954233e-07,4.680045638298708e-08,0.002917651148839129
linear,omega=0.0,Reduced Rank,4,4,0.0,0.0,2.789578479524217e-15,1.0010203052342515,0.002917651148839129,1.2040901161954233e-07,-4.680045638298708e-08,0.002917651148839129
linear,omega=0.0,Reduced Rank,4,5,,,2.789578479524217e-15,,0.002917651148839129,1.6105922345192487e-39,0.0,0.002917651148839129
linear,omega=0.0,Reduced Rank,5,1,2.4970815510691265e-16,0.14293374899368827,1.7470202584411283e-15,0.2988575726336418,0.01003056120109369,0.9939427303335363,0.0,0.01003056120109369
linear,omega=0.0,Reduced Rank,5,2,1.2782583445844919e-15,0.7316791768202424,1.7470202584411283e-15,0.5727965087870118,0.01003056120109369,0.9839121691324426,0.0,0.01003056120109369
linear,omega=0.0,Reduced Rank,5,3,,,1.7470202584411283e-15,,0.01003056120109369,3.5654519213768926e-07,0.0,0.01003056120109369
linear,omega=0.0,Reduced Rank,5,4,0.0,0.0,1.7470202584411283e-15,1.000013758952309,0.01003056120109369,-1.701803723290569e-07,0.0,0.01003056120109369
linear,omega=0.0,Reduced Rank,5,5,3.1805871987079933e-15,1.8205783151856758,1.7470202584411283e-15,1.0003532755238227,0.01003056120109369,3.360946484126976e-39,0.0,0.01003056120109369
linear,omega=0.0,Reduced Rank,6,1,1.0413004392995859e-15,0.38249558751786583,2.7223854948416844e-15,0.38242193112691153,0.001713232630833228,0.991848321125516,0.0,0.001713232630833228
linear,omega=0.0,Reduced Rank,6,2,4.9921299769801e-15,1.8337336818900474,2.7223854948416844e-15,0.3239903527438043,0.001713232630833228,0.9901350884946828,0.0,0.001713232630833228
linear,omega=0.0,Reduced Rank,6,3,0.0,0.0,2.7223854948416844e-15,1.0008583999617058,0.001713232630833228,-1.1013390596767396e-06,0.0,0.001713232630833228
linear,omega=0.0,Reduced Rank,6,4,0.0,0.0,2.7223854948416844e-15,1.000079155903781,0.001713232630833228,5.339356499453608e-08,0.0,0.001713232630833228
linear,omega=0.0,Reduced Rank,6,5,2.779507964827408e-14,10.209825060021654,2.7223854948416844e-15,1.0001491801677251,0.001713232630833228,-6.476207439348523e-23,0.0,0.001713232630833228
