kind,kernel,method,trial,eigenfunction_id,spectral_bias,metric_distortion,truncation,residual_spurious_score,spectral_gap,est_eig_real,est_eig_imag,gap
damping=0.0,rbf(gamma=0.5),Principal Components (kDMD),0,1,0.0077124677356643105,7.348456501388979,0.001049535740492786,0.0002809792132774027,5.68796121314108e-10,0.9999999998516473,0.0,5.68796121314108e-10
damping=0.0,rbf(gamma=0.5),Principal Components (kDMD),0,2,0.01143580451753301,10.896060111458027,0.001049535740492786,0.22419008840111712,5.68796121314108e-10,0.9996841759365438,0.02513059783960567,5.68796121314108e-10
damping=0.0,rbf(gamma=0.5),Principal Components (kDMD),0,3,0.01143580451753301,10.896060111458027,0.001049535740492786,0.22419008840111712,5.68796121314108e-10,0.9996841759365438,-0.02513059783960567,5.68796121314108e-10
damping=0.0,rbf(gamma=0.5),Principal Components (kDMD),0,4,0.02008285290227013,19.134987144735703,0.001049535740492786,0.3170025890962995,5.68796121314108e-10,0.998736899328741,0.05024531991761086,5.68796121314108e-10
damping=0.0,rbf(gamma=0.5),Principal Components (kDMD),0,5,0.02008285290227013,19.134987144735703,0.001049535740492786,0.3170025890962995,5.68796121314108e-10,0.998736899328741,-0.05024531991761086,5.68796121314108e-10
damping=0.0,rbf(gamma=0.5),Principal Components (kDMD),1,1,0.021695330669742954,7.640472521154192,0.0028395273472517635,0.000500513091079488,4.1769621095255616e-10,0.999999999822232,0.0,4.1769621095255616e-10
damping=0.0,rbf(gamma=0.5),Principal Components (kDMD),1,2,0.029306951994187164,10.321066998193167,0.0028395273472517635,0.22419008934736226,4.1769621095255616e-10,0.9996841760611281,0.025130597725773557,4.1769621095255616e-10
damping=0.0,rbf(gamma=0.5),Principal Components (kDMD),1,3,0.029306951994187164,10.321066998193167,0.0028395273472517635,0.22419008934736226,4.1769621095255616e-10,0.9996841760611281,-0.025130597725773557,4.1769621095255616e-10
damping=0.0,rbf(gamma=0.5),Principal Components (kDMD),1,4,0.04672050848240937,16.453621595730645,0.0028395273472517635,0.3170025773660544,4.1769621095255616e-10,0.9987369023207342,0.050245318833888275,4.1769621095255616e-10
damping=0.0,rbf(gamma=0.5),Principal Components (kDMD),1,5,0.04672050848240937,16.453621595730645,0.0028395273472517635,0.3170025773660544,4.1769621095255616e-10,0.9987369023207342,-0.050245318833888275,4.1769621095255616e-10
damping=0.0,rbf(gamma=0.5),Principal Components (kDMD),2,1,0.0018064060611412828,7.09306881544807,0.0002546720056073743,0.0001285316096782331,8.963422226671014e-10,0.9999999998731307,0.0,8.963422226671014e-10
damping=0.0,rbf(gamma=0.5),Principal Components (kDMD),2,2,0.0030426231519953065,11.9472226432539,0.0002546720056073743,0.22419008796144943,8.963422226671014e-10,0.9996841756290537,0.025130597892533024,8.963422226671014e-10
damping=0.0,rbf(gamma=0.5),Principal Components (kDMD),2,3,0.0030426231519953065,11.9472226432539,0.0002546720056073743,0.22419008796144943,8.963422226671014e-10,0.9996841756290537,-0.025130597892533024,8.963422226671014e-10
damping=0.0,rbf(gamma=0.5),Principal Components (kDMD),2,4,0.006089109298490098,23.909613795077366,0.0002546720056073743,0.31700259695029115,8.963422226671014e-10,0.998736889730065,0.05024532033296136,8.963422226671014e-10
damping=0.0,rbf(gamma=0.5),Principal Components (kDMD),2,5,0.006089109298490098,23.909613795077366,0.0002546720056073743,0.31700259695029115,8.963422226671014e-10,0.998736889730065,-0.05024532033296136,8.963422226671014e-10
damping=0.0,rbf(gamma=0.5),Principal Components (kDMD),3,1,0.03232484081649374,7.798398860204873,0.00414506123576815,0.000628941394547903,3.737635756451141e-10,0.9999999998046529,0.0,3.737635756451141e-10
damping=0.0,rbf(gamma=0.5),Principal Components (kDMD),3,2,0.04205266583994458,10.145245980220485,0.00414506123576815,0.22419009268298412,3.737635756451141e-10,0.9996841760895553,0.02513059764362124,3.737635756451141e-10
damping=0.0,rbf(gamma=0.5),Principal Components (kDMD),3,3,0.04205266583994458,10.145245980220485,0.00414506123576815,0.22419009268298412,3.737635756451141e-10,0.9996841760895553,-0.02513059764362124,3.737635756451141e-10
damping=0.0,rbf(gamma=0.5),Principal Components (kDMD),3,4,0.0645181011854322,15.565053811195606,0.00414506123576815,0.3170025616209148,3.737635756451141e-10,0.9987369030229196,0.050245318137581936,3.737635756451141e-10
damping=0.0,rbf(gamma=0.5),Principal Components (kDMD),3,5,0.0645181011854322,15.565053811195606,0.00414506123576815,0.3170025616209148,3.737635756451141e-10,0.9987369030229196,-0.050245318137581936,3.737635756451141e-10
damping=0.0,rbf(gamma=0.5),Principal Components (kDMD),4,1,0.003060728155006766,7.168939194658586,0.0004269429649071714,0.00017036200416679456,7.584826100526243e-10,0.9999999998669796,0.0,7.584826100526243e-10
damping=0.0,rbf(gamma=0.5),Principal Components (kDMD),4,2,0.004924673850049435,11.534734741724082,0.0004269429649071714,0.22419008843215965,7.584826100526243e-10,0.9996841757610893,0.025130597881181577,7.584826100526243e-10
damping=0.0,rbf(gamma=0.5),Principal Components (kDMD),4,3,0.004924673850049435,11.534734741724082,0.0004269429649071714,0.22419008843215965,7.584826100526243e-10,0.9996841757610893,-0.025130597881181577,7.584826100526243e-10
damping=0.0,rbf(gamma=0.5),Principal Components (kDMD),4,4,0.009403656842709263,22.025557546671052,0.0004269429649071714,0.31700259852840795,7.584826100526243e-10,0.9987368942908452,0.050245320306580216,7.584826100526243e-10
damping=0.0,rbf(gamma=0.5),Principal Components (kDMD),4,5,0.009403656842709263,22.025557546671052,0.0004269429649071714,0.31700259852840795,7.584826100526243e-10,0.9987368942908452,-0.050245320306580216,7.584826100526243e-10
damping=0.0,rbf(gamma=0.5),Principal Components (kDMD),5,1,0.0038364693794188205,7.172510376103117,0.0005348851626901662,0.0001927071587694201,7.054113959625852e-10,0.999999999863778,0.0,7.054113959625852e-10
damping=0.0,rbf(gamma=0.5),Principal Components (kDMD),5,2,0.006078844666272536,11.364765916667846,0.0005348851626901662,0.2241900890416228,7.054113959625852e-10,0.9996841758111579,0.025130597873892324,7.054113959625852e-10
damping=0.0,rbf(gamma=0.5),Principal Components (kDMD),5,3,0.006078844666272536,11.364765916667846,0.0005348851626901662,0.2241900890416228,7.054113959625852e-10,0.9996841758111579,-0.025130597873892324,7.054113959625852e-10
damping=0.0,rbf(gamma=0.5),Principal Components (kDMD),5,4,0.011369724513011338,21.25638418502419,0.0005348851626901662,0.3170025828533722,7.054113959625852e-10,0.9987368958446665,0.050245320251049636,7.054113959625852e-10
damping=0.0,rbf(gamma=0.5),Principal Components (kDMD),5,5,0.011369724513011338,21.25638418502419,0.0005348851626901662,0.3170025828533722,7.054113959625852e-10,0.9987368958446665,-0.050245320251049636,7.054113959625852e-10
damping=0.0,rbf(gamma=0.5),Principal Components (kDMD),6,1,0.029868971694122066,7.730042354651184,0.003864011388779757,0.000602645132668858,3.8139158498040615e-10,0.9999999998083098,0.0,3.8139158498040615e-10
damping=0.0,rbf(gamma=0.5),Principal Components (kDMD),6,2,0.039319424813443735,10.175804586813262,0.003864011388779757,0.22419008391954529,3.8139158498040615e-10,0.9996841760851365,0.02513059766137868,3.8139158498040615e-10
damping=0.0,rbf(gamma=0.5),Principal Components (kDMD),6,3,0.039319424813443735,10.175804586813262,0.003864011388779757,0.22419008391954529,3.8139158498040615e-10,0.9996841760851365,-0.02513059766137868,3.8139158498040615e-10
damping=0.0,rbf(gamma=0.5),Principal Components (kDMD),6,4,0.060760555771583104,15.724735167193982,0.003864011388779757,0.3170026093131263,3.8139158498040615e-10,0.9987369029063364,0.050245318283345136,3.8139158498040615e-10
damping=0.0,rbf(gamma=0.5),Principal Components (kDMD),6,5,0.060760555771583104,15.724735167193982,0.003864011388779757,0.3170026093131263,3.8139158498040615e-10,0.9987369029063364,-0.050245318283345136,3.8139158498040615e-10
damping=0.0,rbf(gamma=0.5),Principal Components (kDMD),7,1,1.88435448004822e-05,6.772591055454962,2.7823243196272315e-06,1.3543765078312182e-05,3.945156756834933e-09,0.9999999998947311,0.0,3.945156756834933e-09
damping=0.0,rbf(gamma=0.5),Principal Components (kDMD),7,2,4.6933347475722836e-05,16.86839565921303,2.7823243196272315e-06,0.22419008854616182,3.945156756834933e-09,0.999684172602044,0.025130597846360042,3.945156756834933e-09
damping=0.0,rbf(gamma=0.5),Principal Components (kDMD),7,3,4.6933347475722836e-05,16.86839565921303,2.7823243196272315e-06,0.22419008854616182,3.945156756834933e-09,0.999684172602044,-0.025130597846360042,3.945156756834933e-09
damping=0.0,rbf(gamma=0.5),Principal Components (kDMD),7,4,0.00013899942211313674,49.958022913647795,2.7823243196272315e-06,0.31700256878162053,3.945156756834933e-09,0.9987365948725611,0.050245306376388375,3.945156756834933e-09
damping=0.0,rbf(gamma=0.5),Principal Components (kDMD),7,5,0.00013899942211313674,49.958022913647795,2.7823243196272315e-06,0.31700256878162053,3.945156756834933e-09,0.9987365948725611,-0.050245306376388375,3.945156756834933e-09
damping=0.0,rbf(gamma=0.5),Principal Components (kDMD),8,1,0.009161955044548288,7.391719713662349,0.0012394889686650262,0.0003090112656621059,5.39655986564469e-10,0.9999999998478959,0.0,5.39655986564469e-10
damping=0.0,rbf(gamma=0.5),Principal Components (kDMD),8,2,0.013374014121156212,10.789942031965401,0.0012394889686650262,0.22419008918498512,5.39655986564469e-10,0.9996841759622518,0.0251305978272211,5.39655986564469e-10
damping=0.0,rbf(gamma=0.5),Principal Components (kDMD),8,3,0.013374014121156212,10.789942031965401,0.0012394889686650262,0.22419008918498512,5.39655986564469e-10,0.9996841759622518,-0.0251305978272211,5.39655986564469e-10
damping=0.0,rbf(gamma=0.5),Principal Components (kDMD),8,4,0.0231173173199179,18.65068419674285,0.0012394889686650262,0.31700258572822726,5.39655986564469e-10,0.9987368999759507,0.0502453197925517,5.39655986564469e-10
damping=0.0,rbf(gamma=0.5),Principal Components (kDMD),8,5,0.0231173173199179,18.65068419674285,0.0012394889686650262,0.31700258572822726,5.39655986564469e-10,0.9987368999759507,-0.0502453197925517,5.39655986564469e-10
damping=0.0,rbf(gamma=0.5),Principal Components (kDMD),9,1,0.016170164432895998,7.544287836160452,0.002143365256478013,0.0004237907977456085,4.5497361433888273e-10,0.9999999998325264,0.0,4.5497361433888273e-10
damping=0.0,rbf(gamma=0.5),Principal Components (kDMD),9,2,0.022438151403215673,10.468654997275705,0.002143365256478013,0.22419008885848488,4.5497361433888273e-10,0.9996841760330364,0.02513059776954277,4.5497361433888273e-10
damping=0.0,rbf(gamma=0.5),Principal Components (kDMD),9,3,0.022438151403215673,10.468654997275705,0.002143365256478013,0.22419008885848488,4.5497361433888273e-10,0.9996841760330364,-0.02513059776954277,4.5497361433888273e-10
damping=0.0,rbf(gamma=0.5),Principal Components (kDMD),9,4,0.03677960282440589,17.159745737804062,0.002143365256478013,0.3170025950982224,4.5497361433888273e-10,0.9987369016661368,0.05024531923194972,4.5497361433888273e-10
damping=0.0,rbf(gamma=0.5),Principal Components (kDMD),9,5,0.03677960282440589,17.159745737804062,0.002143365256478013,0.3170025950982224,4.5497361433888273e-10,0.9987369016661368,-0.05024531923194972,4.5497361433888273e-10
damping=0.0,rbf(gamma=1.0),Principal Components (kDMD),0,1,0.04499467446816355,7.916748143615654,0.005683479334182034,0.0007645361176595812,3.4244640456648767e-10,0.9999999997853595,0.0,3.4244640456648767e-10
damping=0.0,rbf(gamma=1.0),Principal Components (kDMD),0,2,0.056944531071955636,10.019308195505403,0.005683479334182034,0.22419008750766337,3.4244640456648767e-10,0.9996841761040601,0.02513059754507721,3.4244640456648767e-10
damping=0.0,rbf(gamma=1.0),Principal Components (kDMD),0,3,0.056944531071955636,10.019308195505403,0.005683479334182034,0.22419008750766337,3.4244640456648767e-10,0.9996841761040601,-0.02513059754507721,3.4244640456648767e-10
damping=0.0,rbf(gamma=1.0),Principal Components (kDMD),0,4,0.08454777037904371,14.876058380392058,0.005683479334182034,0.31700258433718276,3.4244640456648767e-10,0.9987369034788087,0.050245317365614744,3.4244640456648767e-10
damping=0.0,rbf(gamma=1.0),Principal Components (kDMD),0,5,0.08454777037904371,14.876058380392058,0.005683479334182034,0.31700258433718276,3.4244640456648767e-10,0.9987369034788087,-0.050245317365614744,3.4244640456648767e-10
damping=0.0,rbf(gamma=1.0),Principal Components (kDMD),1,1,0.10882644892280606,8.354088620970135,0.01302672904972947,0.0013134279876137243,2.8578106547882953e-10,0.9999999996959151,0.0,2.8578106547882953e-10
damping=0.0,rbf(gamma=1.0),Principal Components (kDMD),1,2,0.12768106890412476,9.801468075117166,0.01302672904972947,0.22419009049435495,2.8578106547882953e-10,0.9996841760844604,0.02513059702039619,2.8578106547882953e-10
damping=0.0,rbf(gamma=1.0),Principal Components (kDMD),1,3,0.12768106890412476,9.801468075117166,0.01302672904972947,0.22419009049435495,2.8578106547882953e-10,0.9996841760844604,-0.02513059702039619,2.8578106547882953e-10
damping=0.0,rbf(gamma=1.0),Principal Components (kDMD),1,4,0.1731350777431295,13.290756035700692,0.01302672904972947,0.3170025583686602,2.8578106547882953e-10,0.9987369042276708,0.05024531383178448,2.8578106547882953e-10
damping=0.0,rbf(gamma=1.0),Principal Components (kDMD),1,5,0.1731350777431295,13.290756035700692,0.01302672904972947,0.3170025583686602,2.8578106547882953e-10,0.9987369042276708,-0.05024531383178448,2.8578106547882953e-10
damping=0.0,rbf(gamma=1.0),Principal Components (kDMD),2,1,0.01196905054696367,7.455701899637231,0.0016053552982779587,0.000358234032944349,4.975885259383972e-10,0.9999999998412845,0.0,4.975885259383972e-10
