kernel,kind,method,n_modes_used,weight_sum,agg_bias_mean,agg_bias_std,agg_dist_mean,agg_trunc_mean,agg_spurious_mean,agg_spurious_std,mean_spurious_ref_count,mean_spurious_residual_count,mean_spectral_gap,std_spectral_gap,mean_rank
rbf(gamma=1.2903867840698169),damping=0.3,Principal Components (kDMD),3.0,1.0,0.06936505695228168,,10.367300811564022,0.006690753766391117,0.05475364636594537,,0.0,2.0,0.0011993004719241807,,5.0
rbf(gamma=1.2903867840698169),damping=0.3,Reduced Rank,3.0,1.0,0.8479733874184877,,10.388334764056475,0.08162746067372284,0.054292749861242634,,0.0,2.0,0.001197830403288469,,5.0
rbf(gamma=1.3039017336102992),damping=0.5,Principal Components (kDMD),3.0,1.0,0.014463703811158097,,10.008977940815484,0.0014450730031261977,0.03426476506665121,,0.0,0.0,0.0011091019889635234,,5.0
rbf(gamma=1.3039017336102992),damping=0.5,Reduced Rank,3.0,1.0,0.3788867204561108,,10.005631879266904,0.03786734561374561,0.034413776280760144,,0.0,0.0,0.0011116152325391093,,5.0
rbf(gamma=1.3246412743262528),damping=0.3,Principal Components (kDMD),3.0,1.0,0.0264749038079932,,10.30136444466134,0.002570038556563617,0.05073365159598388,,0.0,0.0,0.0013746518828324783,,5.0
rbf(gamma=1.3246412743262528),damping=0.3,Reduced Rank,3.0,1.0,0.5197448608071716,,10.30079458780345,0.05045677363788714,0.050725624716119216,,0.0,0.0,0.0013768088150859503,,5.0
rbf(gamma=1.3389274715268047),damping=0.0,Principal Components (kDMD),3.0,1.0,0.26560246878268473,,9.383142480361542,0.02830634505855343,0.11325354518436204,,0.0,4.0,2.902424967032857e-10,,5.0
rbf(gamma=1.3389274715268047),damping=0.0,Reduced Rank,3.0,1.0,1.5786681926648956,,9.383156514121607,0.16824489608470317,0.1132535451843626,,0.0,4.0,2.902428297701931e-10,,5.0
rbf(gamma=1.3756382953680228),damping=0.1,Principal Components (kDMD),3.0,1.0,0.08462347383290349,,11.010234485757188,0.007685892061824132,0.08228876567824685,,0.0,4.0,0.0014672204851736703,,5.0
rbf(gamma=1.3756382953680228),damping=0.1,Reduced Rank,3.0,1.0,0.9641898788435599,,11.026478320212036,0.08744313921845347,0.08213903923811694,,0.0,4.0,0.0014849052588228329,,5.0
