kernel,kind,method,eigenfunction_id,n,bias_mean,bias_std,dist_mean,trunc_mean,spurious_mean,spurious_std
rbf(gamma=0.7917),1.583,Principal Components (kDMD),3,1,0.0009915626291524772,,17.48381676458333,5.6713167525358e-05,0.8119879151119522,
rbf(gamma=0.7917),1.583,Principal Components (kDMD),4,1,0.0013739845443794308,,24.22690539661861,5.6713167525358e-05,0.8854275803928937,
rbf(gamma=0.7917),1.583,Principal Components (kDMD),5,1,0.002478833950101094,,43.70826138379134,5.6713167525358e-05,0.9782879861381472,
rbf(gamma=0.7917),1.583,Reduced Rank,1,1,0.05147329451968634,,8.563716496834598,0.006010625706574054,0.014684080721764838,
rbf(gamma=0.7917),1.583,Reduced Rank,2,1,0.3981092364378088,,66.23424180320883,0.006010625706574054,0.5570808131449333,
rbf(gamma=0.7917),1.583,Reduced Rank,3,1,0.7459139846527348,,124.09922378578653,0.006010625706574054,0.8051170896254621,
rbf(gamma=0.7917),1.583,Reduced Rank,4,1,0.5503981040429216,,91.5708498436244,0.006010625706574054,0.855723706885158,
rbf(gamma=0.7917),1.583,Reduced Rank,5,1,1.10273734580826,,183.46465071051648,0.006010625706574054,0.9682040073630317,
rbf(gamma=0.7952),1.59,Principal Components (kDMD),1,1,0.0004852353426237557,,8.087839425725651,5.999566968161213e-05,0.03890591245593905,
rbf(gamma=0.7952),1.59,Principal Components (kDMD),2,1,0.0006213872505160059,,10.357201674947763,5.999566968161213e-05,0.5198316312047606,
rbf(gamma=0.7952),1.59,Principal Components (kDMD),3,1,0.0010752541863291627,,17.922196585776486,5.999566968161213e-05,0.7660276543094092,
rbf(gamma=0.7952),1.59,Principal Components (kDMD),4,1,0.001475132338357563,,24.58731348755444,5.999566968161213e-05,0.8740310105559376,
rbf(gamma=0.7952),1.59,Principal Components (kDMD),5,1,0.0026041811262302868,,43.406151478102984,5.999566968161213e-05,0.9793602560864249,
rbf(gamma=0.7952),1.59,Reduced Rank,1,1,0.02843790336102341,,8.419645183414074,0.0033775655317451452,0.013563335956968287,
rbf(gamma=0.7952),1.59,Reduced Rank,2,1,0.19190655406966453,,56.81801056588496,0.0033775655317451452,0.5140294081117492,
rbf(gamma=0.7952),1.59,Reduced Rank,3,1,0.3580748226091958,,106.01565513495251,0.0033775655317451452,0.7628912819118354,
rbf(gamma=0.7952),1.59,Reduced Rank,4,1,0.3890761174827584,,115.19424681058007,0.0033775655317451452,0.8266651509645091,
rbf(gamma=0.7952),1.59,Reduced Rank,5,1,0.3276986241261179,,97.02213651996863,0.0033775655317451452,0.9765715082516175,
rbf(gamma=0.7981),1.596,Principal Components (kDMD),1,1,0.0005126794387977484,,8.09289883470652,6.334929538462964e-05,0.04339118660781432,
rbf(gamma=0.7981),1.596,Principal Components (kDMD),2,1,0.0006040451550197792,,9.535151912144833,6.334929538462964e-05,0.5338217019553927,
rbf(gamma=0.7981),1.596,Principal Components (kDMD),3,1,0.0011074223284857944,,17.4812098818464,6.334929538462964e-05,0.8082452425981336,
rbf(gamma=0.7981),1.596,Principal Components (kDMD),4,1,0.0015354212998562556,,24.237385602062954,6.334929538462964e-05,0.9014812551390622,
rbf(gamma=0.7981),1.596,Principal Components (kDMD),5,1,0.002716332882718844,,42.878659758193685,6.334929538462964e-05,0.9778548070415891,
rbf(gamma=0.7981),1.596,Reduced Rank,1,1,0.03157832191825816,,8.544417090587872,0.003695784227696861,0.013745232055238168,
rbf(gamma=0.7981),1.596,Reduced Rank,2,1,0.2647800484660766,,71.64380606469611,0.003695784227696861,0.5283528384441476,
rbf(gamma=0.7981),1.596,Reduced Rank,3,1,0.5151742553954374,,139.39511174235506,0.003695784227696861,0.799565865136561,
rbf(gamma=0.7981),1.596,Reduced Rank,4,1,0.4100869004118066,,110.96072582878156,0.003695784227696861,0.8758174088027822,
rbf(gamma=0.7981),1.596,Reduced Rank,5,1,0.46349998785854585,,125.41316248524329,0.003695784227696861,0.9730658761760488,
rbf(gamma=0.8164),1.633,Principal Components (kDMD),1,1,0.0005599037126147686,,8.092800836953275,6.918540612764635e-05,0.03789954932380848,
rbf(gamma=0.8164),1.633,Principal Components (kDMD),2,1,0.0006686803559537768,,9.665049226134029,6.918540612764635e-05,0.5956634257035611,
rbf(gamma=0.8164),1.633,Principal Components (kDMD),3,1,0.0011007213623055738,,15.90973333703866,6.918540612764635e-05,0.7690144813538932,
rbf(gamma=0.8164),1.633,Principal Components (kDMD),4,1,0.001795620943260115,,25.95375302050281,6.918540612764635e-05,0.8800281776789073,
rbf(gamma=0.8164),1.633,Principal Components (kDMD),5,1,0.00287585450833159,,41.56735747168512,6.918540612764635e-05,0.9814105393928336,
rbf(gamma=0.8164),1.633,Reduced Rank,1,1,0.014924373666153803,,8.424023796616241,0.0017716442909561367,0.01539133544921431,
rbf(gamma=0.8164),1.633,Reduced Rank,2,1,0.1388488707367545,,78.37288300227543,0.0017716442909561367,0.5925613295048674,
rbf(gamma=0.8164),1.633,Reduced Rank,3,1,0.15927729389539882,,89.90365318166585,0.0017716442909561367,0.7644592607649091,
rbf(gamma=0.8164),1.633,Reduced Rank,4,1,0.19499209172657733,,110.06277768171074,0.0017716442909561367,0.8576392317087564,
rbf(gamma=0.8164),1.633,Reduced Rank,5,1,0.18881474223303812,,106.57598886915211,0.0017716442909561367,0.9766273201894694,
rbf(gamma=0.8424),1.685,Principal Components (kDMD),1,1,0.0006736037147504052,,8.106403787983833,8.309525806608494e-05,0.04066395796949267,
rbf(gamma=0.8424),1.685,Principal Components (kDMD),2,1,0.0008426304081704939,,10.140535426225611,8.309525806608494e-05,0.5681925312068309,
rbf(gamma=0.8424),1.685,Principal Components (kDMD),3,1,0.0014308405023045164,,17.21927984346088,8.309525806608494e-05,0.7926249844152283,
rbf(gamma=0.8424),1.685,Principal Components (kDMD),4,1,0.0019415893589350979,,23.365826211057296,8.309525806608494e-05,0.8677186324445791,
rbf(gamma=0.8424),1.685,Principal Components (kDMD),5,1,0.0034259173502062383,,41.22879487878401,8.309525806608494e-05,0.9680691869136558,
rbf(gamma=0.8424),1.685,Reduced Rank,1,1,0.16679972697047132,,8.803758429740952,0.018946422519612382,0.014641616242821981,
rbf(gamma=0.8424),1.685,Reduced Rank,2,1,1.2303856859568256,,64.94026429966884,0.018946422519612382,0.5604122108881393,
rbf(gamma=0.8424),1.685,Reduced Rank,3,1,1.8813434843202337,,99.29808555534754,0.018946422519612382,0.7895996162084142,
rbf(gamma=0.8424),1.685,Reduced Rank,4,1,1.841753172788633,,97.20849257331524,0.018946422519612382,0.8383544422304383,
rbf(gamma=0.8424),1.685,Reduced Rank,5,1,3.1694129777868163,,167.28292502217766,0.018946422519612382,0.9668959176560596,
rbf(gamma=0.8429),1.686,Principal Components (kDMD),1,1,0.0006324843740742912,,8.104752756112886,7.803870063738212e-05,0.04243480812066143,
rbf(gamma=0.8429),1.686,Principal Components (kDMD),2,1,0.0007509338155959989,,9.622582250380093,7.803870063738212e-05,0.5862810519318961,
rbf(gamma=0.8429),1.686,Principal Components (kDMD),3,1,0.0012411039361167053,,15.903698113627886,7.803870063738212e-05,0.7680422729273017,
rbf(gamma=0.8429),1.686,Principal Components (kDMD),4,1,0.001821923119572231,,23.34640511299714,7.803870063738212e-05,0.9098249645970841,
