kernel,kind,method,trial,spurious_ref_count,spurious_residual_count,spectral_gap,rank
rbf(gamma=2.5),r=1.2,Principal Components (kDMD),1,0,4,0.9534243778152456,5
rbf(gamma=2.5),r=1.2,Principal Components (kDMD),2,0,4,0.9683083749894893,5
rbf(gamma=2.5),r=1.2,Principal Components (kDMD),3,0,4,0.9516614891501687,5
rbf(gamma=2.5),r=1.2,Principal Components (kDMD),4,0,4,0.9520073588842359,5
rbf(gamma=2.5),r=1.2,Principal Components (kDMD),5,1,4,0.9190908817358239,5
rbf(gamma=2.5),r=1.2,Principal Components (kDMD),6,0,4,0.9527929999889168,5
rbf(gamma=2.5),r=1.2,Principal Components (kDMD),7,1,4,0.915454427091622,5
rbf(gamma=2.5),r=1.2,Principal Components (kDMD),8,0,4,0.9618386557175606,5
rbf(gamma=2.5),r=1.2,Principal Components (kDMD),9,0,4,0.9695131091653725,5
rbf(gamma=5.0),r=1.2,Principal Components (kDMD),0,0,4,0.9667166928864558,5
rbf(gamma=5.0),r=1.2,Principal Components (kDMD),1,0,4,0.954881175860153,5
rbf(gamma=5.0),r=1.2,Principal Components (kDMD),2,0,4,0.9686297062978724,5
rbf(gamma=5.0),r=1.2,Principal Components (kDMD),3,0,4,0.9511709650015708,5
rbf(gamma=5.0),r=1.2,Principal Components (kDMD),4,0,4,0.952100396366342,5
rbf(gamma=5.0),r=1.2,Principal Components (kDMD),5,1,4,0.9191317184308551,5
rbf(gamma=5.0),r=1.2,Principal Components (kDMD),6,0,4,0.9527989058705267,5
rbf(gamma=5.0),r=1.2,Principal Components (kDMD),7,1,4,0.9154330024327085,5
rbf(gamma=5.0),r=1.2,Principal Components (kDMD),8,0,5,0.9619289105592385,5
rbf(gamma=5.0),r=1.2,Principal Components (kDMD),9,0,4,0.9671111379949575,5
rbf(gamma=12.5),r=1.2,Principal Components (kDMD),0,0,4,0.9675756431472743,5
rbf(gamma=12.5),r=1.2,Principal Components (kDMD),1,0,4,0.9575702258521457,5
rbf(gamma=12.5),r=1.2,Principal Components (kDMD),2,0,5,0.9682621843381704,5
rbf(gamma=12.5),r=1.2,Principal Components (kDMD),3,0,4,0.9496071406691448,5
rbf(gamma=12.5),r=1.2,Principal Components (kDMD),4,0,4,0.9526171192435277,5
rbf(gamma=12.5),r=1.2,Principal Components (kDMD),5,1,4,0.9197952490475572,5
rbf(gamma=12.5),r=1.2,Principal Components (kDMD),6,0,4,0.9528791969981683,5
rbf(gamma=12.5),r=1.2,Principal Components (kDMD),7,1,4,0.9148043538893461,5
rbf(gamma=12.5),r=1.2,Principal Components (kDMD),8,0,5,0.9612655187200785,5
rbf(gamma=12.5),r=1.2,Principal Components (kDMD),9,0,4,0.9615433406104547,5
rbf(gamma=25.0),r=1.2,Principal Components (kDMD),0,0,4,0.9698974306894296,5
rbf(gamma=25.0),r=1.2,Principal Components (kDMD),1,0,4,0.9439738899853944,5
rbf(gamma=25.0),r=1.2,Principal Components (kDMD),2,0,5,0.9613079872107049,5
rbf(gamma=25.0),r=1.2,Principal Components (kDMD),3,0,4,0.943336212483821,5
rbf(gamma=25.0),r=1.2,Principal Components (kDMD),4,0,5,0.9536468484813349,5
rbf(gamma=25.0),r=1.2,Principal Components (kDMD),5,1,4,0.9216227253362408,5
rbf(gamma=25.0),r=1.2,Principal Components (kDMD),6,0,4,0.953058388890215,5
rbf(gamma=25.0),r=1.2,Principal Components (kDMD),7,1,5,0.9113719562275405,5
rbf(gamma=25.0),r=1.2,Principal Components (kDMD),8,0,5,0.9543162871068432,5
rbf(gamma=25.0),r=1.2,Principal Components (kDMD),9,0,4,0.9548703362492409,5
rbf(gamma=50.0),r=1.2,Principal Components (kDMD),0,0,5,0.9638094764250724,5
rbf(gamma=50.0),r=1.2,Principal Components (kDMD),1,0,4,0.9437956646899833,5
rbf(gamma=50.0),r=1.2,Principal Components (kDMD),2,0,5,0.9618467546726078,5
rbf(gamma=50.0),r=1.2,Principal Components (kDMD),3,0,5,0.9443046917337592,5
rbf(gamma=50.0),r=1.2,Principal Components (kDMD),4,0,5,0.9553898902992928,5
rbf(gamma=50.0),r=1.2,Principal Components (kDMD),5,1,5,0.9251924391489562,5
rbf(gamma=50.0),r=1.2,Principal Components (kDMD),6,0,4,0.9534245318755398,5
rbf(gamma=50.0),r=1.2,Principal Components (kDMD),7,1,5,0.9089908101749801,5
rbf(gamma=50.0),r=1.2,Principal Components (kDMD),8,0,5,0.9416583227782247,5
rbf(gamma=50.0),r=1.2,Principal Components (kDMD),9,0,4,0.9567107625546191,5
rbf(gamma=0.5),r=1.2,Reduced Rank,0,0,3,0.9500232355075187,5
rbf(gamma=0.5),r=1.2,Reduced Rank,1,0,3,0.9370989008451585,5
rbf(gamma=0.5),r=1.2,Reduced Rank,2,0,3,0.947700440847131,5
rbf(gamma=0.5),r=1.2,Reduced Rank,3,0,2,0.953336897912934,4
rbf(gamma=0.5),r=1.2,Reduced Rank,4,0,4,0.9573257650888221,5
rbf(gamma=0.5),r=1.2,Reduced Rank,5,1,4,0.91426704220201,5
rbf(gamma=0.5),r=1.2,Reduced Rank,6,0,4,0.9456127798471985,5
rbf(gamma=0.5),r=1.2,Reduced Rank,7,1,3,0.9098055762271492,5
rbf(gamma=0.5),r=1.2,Reduced Rank,8,0,3,0.9744273562031884,5
rbf(gamma=0.5),r=1.2,Reduced Rank,9,0,4,0.9642483484248053,5
rbf(gamma=1.0),r=1.2,Reduced Rank,0,0,4,0.9646246804023147,5
rbf(gamma=1.0),r=1.2,Reduced Rank,1,0,4,0.9537485953299989,5
rbf(gamma=1.0),r=1.2,Reduced Rank,2,0,3,0.9420342402558723,5
rbf(gamma=1.0),r=1.2,Reduced Rank,3,1,3,0.9241654040839461,5
rbf(gamma=1.0),r=1.2,Reduced Rank,4,0,3,0.9591757565124341,5
rbf(gamma=1.0),r=1.2,Reduced Rank,5,0,3,0.94490251179329,5
rbf(gamma=1.0),r=1.2,Reduced Rank,6,0,4,0.9267918910089361,5
rbf(gamma=1.0),r=1.2,Reduced Rank,7,0,3,0.9285826194714932,5
rbf(gamma=1.0),r=1.2,Reduced Rank,8,0,5,0.936013702370581,5
rbf(gamma=1.0),r=1.2,Reduced Rank,9,0,3,0.9520172153352224,5
rbf(gamma=2.5),r=1.2,Reduced Rank,0,0,4,0.9586722043211434,5
rbf(gamma=2.5),r=1.2,Reduced Rank,1,2,3,0.9104211785704854,5
rbf(gamma=2.5),r=1.2,Reduced Rank,2,0,5,0.9743177051316587,5
rbf(gamma=2.5),r=1.2,Reduced Rank,3,1,4,0.9245303474369905,5
rbf(gamma=2.5),r=1.2,Reduced Rank,4,0,4,0.9680538056280085,5
rbf(gamma=2.5),r=1.2,Reduced Rank,5,0,4,0.9349689160385641,5
rbf(gamma=2.5),r=1.2,Reduced Rank,6,0,4,0.9598781267106226,5
rbf(gamma=2.5),r=1.2,Reduced Rank,7,2,4,0.9046812481778544,5
rbf(gamma=2.5),r=1.2,Reduced Rank,8,0,5,0.9289651484604491,5
rbf(gamma=2.5),r=1.2,Reduced Rank,9,0,3,0.9416792531910707,5
rbf(gamma=5.0),r=1.2,Reduced Rank,0,0,4,0.9715375970590525,5
rbf(gamma=5.0),r=1.2,Reduced Rank,1,0,4,0.951163311378588,5
rbf(gamma=5.0),r=1.2,Reduced Rank,2,0,3,0.9586144291599815,5
rbf(gamma=5.0),r=1.2,Reduced Rank,3,0,4,0.9545659277083899,5
rbf(gamma=5.0),r=1.2,Reduced Rank,4,0,4,0.9420744508593325,5
rbf(gamma=5.0),r=1.2,Reduced Rank,5,2,3,0.9194782592066014,5
rbf(gamma=5.0),r=1.2,Reduced Rank,6,0,4,0.9387180701060059,5
rbf(gamma=5.0),r=1.2,Reduced Rank,7,0,4,0.9260370587531884,5
rbf(gamma=5.0),r=1.2,Reduced Rank,8,1,3,0.9340407463643421,5
rbf(gamma=5.0),r=1.2,Reduced Rank,9,0,4,0.9546590574443015,5
rbf(gamma=12.5),r=1.2,Reduced Rank,0,1,4,0.9214868584072708,5
rbf(gamma=12.5),r=1.2,Reduced Rank,1,0,4,0.9460023173657275,5
rbf(gamma=12.5),r=1.2,Reduced Rank,2,0,5,0.9616751682908965,5
rbf(gamma=12.5),r=1.2,Reduced Rank,3,0,4,0.9456264522116307,5
rbf(gamma=12.5),r=1.2,Reduced Rank,4,0,5,0.9381184323495337,5
rbf(gamma=12.5),r=1.2,Reduced Rank,5,0,4,0.9306518876650551,5
rbf(gamma=12.5),r=1.2,Reduced Rank,6,0,4,0.9497338748723998,5
rbf(gamma=12.5),r=1.2,Reduced Rank,7,0,4,0.9343598003697815,5
rbf(gamma=12.5),r=1.2,Reduced Rank,8,0,3,0.9376064066238858,5
rbf(gamma=12.5),r=1.2,Reduced Rank,9,0,3,0.9468821169375354,5
rbf(gamma=25.0),r=1.2,Reduced Rank,0,1,4,0.9294062159481099,5
rbf(gamma=25.0),r=1.2,Reduced Rank,1,0,4,0.9325216413115454,5
rbf(gamma=25.0),r=1.2,Reduced Rank,2,0,5,0.9431643390379593,5
rbf(gamma=25.0),r=1.2,Reduced Rank,3,1,4,0.9291014397334842,5
rbf(gamma=25.0),r=1.2,Reduced Rank,4,0,5,0.9429565936226352,5
rbf(gamma=25.0),r=1.2,Reduced Rank,5,2,4,0.8980012076662868,5
rbf(gamma=25.0),r=1.2,Reduced Rank,6,0,4,0.9540320640851228,5
rbf(gamma=25.0),r=1.2,Reduced Rank,7,0,4,0.9307302526438951,5
rbf(gamma=25.0),r=1.2,Reduced Rank,8,1,5,0.9390433362381739,5
rbf(gamma=25.0),r=1.2,Reduced Rank,9,0,4,0.9412764672969562,5
rbf(gamma=50.0),r=1.2,Reduced Rank,0,1,4,0.943404495892626,5
rbf(gamma=50.0),r=1.2,Reduced Rank,1,0,4,0.9562797741727931,5
rbf(gamma=50.0),r=1.2,Reduced Rank,2,0,5,0.9482412018950638,5
rbf(gamma=50.0),r=1.2,Reduced Rank,3,0,4,0.926929290949026,5
rbf(gamma=50.0),r=1.2,Reduced Rank,4,0,5,0.9398307967791424,5
rbf(gamma=50.0),r=1.2,Reduced Rank,5,3,4,0.9082120509138127,5
rbf(gamma=50.0),r=1.2,Reduced Rank,6,1,4,0.9426555125212506,5
rbf(gamma=50.0),r=1.2,Reduced Rank,7,0,4,0.9387349301669521,5
rbf(gamma=50.0),r=1.2,Reduced Rank,8,1,5,0.9440145689359729,5
rbf(gamma=50.0),r=1.2,Reduced Rank,9,0,4,0.9298740450102185,5
rbf(gamma=0.5),r=2.5,Principal Components (kDMD),0,1,4,0.9335210136951069,5
rbf(gamma=0.5),r=2.5,Principal Components (kDMD),1,0,4,0.9647314427699379,5
rbf(gamma=0.5),r=2.5,Principal Components (kDMD),2,0,4,0.9635823371458825,5
rbf(gamma=0.5),r=2.5,Principal Components (kDMD),3,0,4,0.952891522535817,5
rbf(gamma=0.5),r=2.5,Principal Components (kDMD),4,0,4,0.9458276100720178,5
rbf(gamma=0.5),r=2.5,Principal Components (kDMD),5,0,4,0.9859028263646519,5
rbf(gamma=0.5),r=2.5,Principal Components (kDMD),6,1,4,0.9173966690654515,5
rbf(gamma=0.5),r=2.5,Principal Components (kDMD),7,0,4,0.9683905046779282,5
rbf(gamma=0.5),r=2.5,Principal Components (kDMD),8,0,4,0.9654279467293022,5
rbf(gamma=0.5),r=2.5,Principal Components (kDMD),9,0,4,0.9500842318541145,5
rbf(gamma=1.0),r=2.5,Principal Components (kDMD),0,1,4,0.9324671687444432,5
rbf(gamma=1.0),r=2.5,Principal Components (kDMD),1,0,4,0.9644222203039239,5
rbf(gamma=1.0),r=2.5,Principal Components (kDMD),2,0,4,0.9544716349837609,5
rbf(gamma=1.0),r=2.5,Principal Components (kDMD),3,0,4,0.9513525943462543,5
rbf(gamma=1.0),r=2.5,Principal Components (kDMD),4,0,4,0.9310100433420271,5
rbf(gamma=1.0),r=2.5,Principal Components (kDMD),5,0,4,0.985078992877909,5
rbf(gamma=1.0),r=2.5,Principal Components (kDMD),6,1,4,0.916860315480348,5
rbf(gamma=1.0),r=2.5,Principal Components (kDMD),7,0,4,0.9669753029769995,5
rbf(gamma=1.0),r=2.5,Principal Components (kDMD),8,0,4,0.9657435453086645,5
rbf(gamma=1.0),r=2.5,Principal Components (kDMD),9,0,4,0.9484052219244004,5
rbf(gamma=2.5),r=2.5,Principal Components (kDMD),0,1,4,0.9324423338236919,5
rbf(gamma=2.5),r=2.5,Principal Components (kDMD),1,0,4,0.9644294290111951,5
rbf(gamma=2.5),r=2.5,Principal Components (kDMD),2,0,4,0.9533116528431791,5
rbf(gamma=2.5),r=2.5,Principal Components (kDMD),3,0,4,0.9513006694347347,5
rbf(gamma=2.5),r=2.5,Principal Components (kDMD),4,0,4,0.9298975367231449,5
rbf(gamma=2.5),r=2.5,Principal Components (kDMD),5,0,4,0.9835851349318138,5
rbf(gamma=2.5),r=2.5,Principal Components (kDMD),6,1,4,0.9208943743047057,5
rbf(gamma=2.5),r=2.5,Principal Components (kDMD),7,0,4,0.9673956573567639,5
rbf(gamma=2.5),r=2.5,Principal Components (kDMD),8,0,4,0.9654543604340088,5
rbf(gamma=2.5),r=2.5,Principal Components (kDMD),9,1,4,0.9480218644384564,5
rbf(gamma=5.0),r=2.5,Principal Components (kDMD),0,1,4,0.9325889843680737,5
rbf(gamma=5.0),r=2.5,Principal Components (kDMD),1,0,4,0.9645091796391253,5
rbf(gamma=5.0),r=2.5,Principal Components (kDMD),2,0,4,0.9529153800145059,5
rbf(gamma=5.0),r=2.5,Principal Components (kDMD),3,0,4,0.9516386992675931,5
rbf(gamma=5.0),r=2.5,Principal Components (kDMD),4,0,4,0.9306861393636159,5
rbf(gamma=5.0),r=2.5,Principal Components (kDMD),5,0,4,0.9811961130451096,5
rbf(gamma=5.0),r=2.5,Principal Components (kDMD),6,0,4,0.9272509128573257,5
rbf(gamma=5.0),r=2.5,Principal Components (kDMD),7,0,4,0.9683517457450779,5
rbf(gamma=5.0),r=2.5,Principal Components (kDMD),8,0,4,0.9648297689963243,5
rbf(gamma=5.0),r=2.5,Principal Components (kDMD),9,1,4,0.9476737449683662,5
rbf(gamma=12.5),r=2.5,Principal Components (kDMD),0,1,4,0.9330097681371625,5
rbf(gamma=12.5),r=2.5,Principal Components (kDMD),1,0,5,0.9630306175960497,5
rbf(gamma=12.5),r=2.5,Principal Components (kDMD),2,0,4,0.9518859371785299,5
rbf(gamma=12.5),r=2.5,Principal Components (kDMD),3,0,4,0.9526165755565047,5
rbf(gamma=12.5),r=2.5,Principal Components (kDMD),4,0,4,0.9336253624561032,5
rbf(gamma=12.5),r=2.5,Principal Components (kDMD),5,0,4,0.9747405291644053,5
rbf(gamma=12.5),r=2.5,Principal Components (kDMD),6,0,4,0.9422251922924659,5
rbf(gamma=12.5),r=2.5,Principal Components (kDMD),7,0,4,0.9720240084571079,5
rbf(gamma=12.5),r=2.5,Principal Components (kDMD),8,0,4,0.96320870876853,5
rbf(gamma=12.5),r=2.5,Principal Components (kDMD),9,1,4,0.9467238903861214,5
rbf(gamma=25.0),r=2.5,Principal Components (kDMD),0,1,4,0.9335486790918973,5
rbf(gamma=25.0),r=2.5,Principal Components (kDMD),1,0,5,0.9571321683818338,5
rbf(gamma=25.0),r=2.5,Principal Components (kDMD),2,0,4,0.9505539072294458,5
rbf(gamma=25.0),r=2.5,Principal Components (kDMD),3,0,4,0.9540622430487748,5
rbf(gamma=25.0),r=2.5,Principal Components (kDMD),4,0,4,0.939305444910559,5
rbf(gamma=25.0),r=2.5,Principal Components (kDMD),5,0,4,0.9659268957992864,5
rbf(gamma=25.0),r=2.5,Principal Components (kDMD),6,0,4,0.9498103699318607,5
rbf(gamma=25.0),r=2.5,Principal Components (kDMD),7,0,4,0.9719114897345079,5
rbf(gamma=25.0),r=2.5,Principal Components (kDMD),8,0,4,0.9612947303451055,5
rbf(gamma=25.0),r=2.5,Principal Components (kDMD),9,1,4,0.9451987866331444,5
rbf(gamma=50.0),r=2.5,Principal Components (kDMD),0,1,4,0.9339308249278452,5
rbf(gamma=50.0),r=2.5,Principal Components (kDMD),1,0,5,0.949735022910088,5
rbf(gamma=50.0),r=2.5,Principal Components (kDMD),2,0,4,0.9501312134603733,5
rbf(gamma=50.0),r=2.5,Principal Components (kDMD),3,0,5,0.9567689550883699,5
rbf(gamma=50.0),r=2.5,Principal Components (kDMD),4,0,4,0.9498802376693147,5
rbf(gamma=50.0),r=2.5,Principal Components (kDMD),5,0,4,0.9527019892415401,5
rbf(gamma=50.0),r=2.5,Principal Components (kDMD),6,0,5,0.9410664493562862,5
rbf(gamma=50.0),r=2.5,Principal Components (kDMD),7,0,4,0.9663227851948192,5
rbf(gamma=50.0),r=2.5,Principal Components (kDMD),8,0,5,0.9598860030292804,5
rbf(gamma=50.0),r=2.5,Principal Components (kDMD),9,1,5,0.9413185730413222,5
rbf(gamma=0.5),r=2.5,Reduced Rank,0,1,3,0.9302316249107914,5
rbf(gamma=0.5),r=2.5,Reduced Rank,1,1,4,0.9238922538304273,5
rbf(gamma=0.5),r=2.5,Reduced Rank,2,0,3,0.9492735670618341,5
rbf(gamma=0.5),r=2.5,Reduced Rank,3,1,2,0.947951162794405,4
rbf(gamma=0.5),r=2.5,Reduced Rank,4,0,4,0.9273960899343763,5
rbf(gamma=0.5),r=2.5,Reduced Rank,5,0,4,0.9748645692131064,5
rbf(gamma=0.5),r=2.5,Reduced Rank,6,1,3,0.8957600495216593,5
rbf(gamma=0.5),r=2.5,Reduced Rank,7,0,4,0.9615383275393792,5
rbf(gamma=0.5),r=2.5,Reduced Rank,8,0,4,0.9486041508772547,5
rbf(gamma=0.5),r=2.5,Reduced Rank,9,0,4,0.9304432063425885,5
rbf(gamma=1.0),r=2.5,Reduced Rank,0,1,3,0.9200544181527711,5
rbf(gamma=1.0),r=2.5,Reduced Rank,1,0,4,0.9567425203955486,5
rbf(gamma=1.0),r=2.5,Reduced Rank,2,1,2,0.9466180708871401,3
rbf(gamma=1.0),r=2.5,Reduced Rank,3,1,4,0.8936067615112697,5
rbf(gamma=1.0),r=2.5,Reduced Rank,4,2,3,0.8947996929438399,5
rbf(gamma=1.0),r=2.5,Reduced Rank,5,0,4,0.9818318081898464,5
rbf(gamma=1.0),r=2.5,Reduced Rank,6,0,3,0.9531945194497535,5
rbf(gamma=1.0),r=2.5,Reduced Rank,7,0,3,0.9427274164940668,5
rbf(gamma=1.0),r=2.5,Reduced Rank,8,0,3,0.9707613805974556,4
rbf(gamma=1.0),r=2.5,Reduced Rank,9,1,3,0.9354726343297448,5
rbf(gamma=2.5),r=2.5,Reduced Rank,0,1,4,0.9333437844880222,5
rbf(gamma=2.5),r=2.5,Reduced Rank,1,0,5,0.9781363558090685,5
rbf(gamma=2.5),r=2.5,Reduced Rank,2,2,4,0.9365224969152619,5
rbf(gamma=2.5),r=2.5,Reduced Rank,3,1,4,0.8920725188375613,5
rbf(gamma=2.5),r=2.5,Reduced Rank,4,2,3,0.9168255154721304,5
rbf(gamma=2.5),r=2.5,Reduced Rank,5,0,2,0.9491994047141268,4
rbf(gamma=2.5),r=2.5,Reduced Rank,6,0,4,0.9271712405939359,5
rbf(gamma=2.5),r=2.5,Reduced Rank,7,0,4,0.9588595956476461,5
rbf(gamma=2.5),r=2.5,Reduced Rank,8,0,4,0.9339726031831248,5
rbf(gamma=2.5),r=2.5,Reduced Rank,9,1,3,0.9274876111424905,5
rbf(gamma=5.0),r=2.5,Reduced Rank,0,1,3,0.9293079147143288,5
rbf(gamma=5.0),r=2.5,Reduced Rank,1,0,5,0.9660824598618019,5
rbf(gamma=5.0),r=2.5,Reduced Rank,2,0,3,0.9684455030785507,5
rbf(gamma=5.0),r=2.5,Reduced Rank,3,0,4,0.9486256713849514,5
rbf(gamma=5.0),r=2.5,Reduced Rank,4,1,4,0.9148257072569222,5
rbf(gamma=5.0),r=2.5,Reduced Rank,5,0,4,0.9738733553528367,5
rbf(gamma=5.0),r=2.5,Reduced Rank,6,1,3,0.8166023674008214,5
rbf(gamma=5.0),r=2.5,Reduced Rank,7,2,4,0.9476125352867555,5
rbf(gamma=5.0),r=2.5,Reduced Rank,8,0,3,0.9578290651839398,5
rbf(gamma=5.0),r=2.5,Reduced Rank,9,1,4,0.9201252800359174,5
rbf(gamma=12.5),r=2.5,Reduced Rank,0,1,4,0.9254969903581508,5
rbf(gamma=12.5),r=2.5,Reduced Rank,1,0,5,0.9433989924547763,5
rbf(gamma=12.5),r=2.5,Reduced Rank,2,1,4,0.9412208032020499,5
rbf(gamma=12.5),r=2.5,Reduced Rank,3,2,4,0.9460283580738439,5
rbf(gamma=12.5),r=2.5,Reduced Rank,4,0,4,0.9344656592850165,5
rbf(gamma=12.5),r=2.5,Reduced Rank,5,0,4,0.9617349949377713,5
rbf(gamma=12.5),r=2.5,Reduced Rank,6,1,4,0.79831212372549,5
rbf(gamma=12.5),r=2.5,Reduced Rank,7,2,4,0.9469277770899819,5
rbf(gamma=12.5),r=2.5,Reduced Rank,8,0,4,0.9501520858328694,5
rbf(gamma=12.5),r=2.5,Reduced Rank,9,1,4,0.9407423469206171,5
rbf(gamma=25.0),r=2.5,Reduced Rank,0,1,4,0.9265682363596356,5
rbf(gamma=25.0),r=2.5,Reduced Rank,1,1,5,0.9369427896423081,5
rbf(gamma=25.0),r=2.5,Reduced Rank,2,0,4,0.9406202397225414,5
rbf(gamma=25.0),r=2.5,Reduced Rank,3,0,4,0.951429944963673,5
rbf(gamma=25.0),r=2.5,Reduced Rank,4,0,4,0.9314112339026814,5
rbf(gamma=25.0),r=2.5,Reduced Rank,5,0,4,0.9585363574514787,5
rbf(gamma=25.0),r=2.5,Reduced Rank,6,1,4,0.8126019971036931,5
rbf(gamma=25.0),r=2.5,Reduced Rank,7,1,4,0.9406690621034858,5
rbf(gamma=25.0),r=2.5,Reduced Rank,8,0,5,0.9363620584138962,5
rbf(gamma=25.0),r=2.5,Reduced Rank,9,1,4,0.9455996323390683,5
rbf(gamma=50.0),r=2.5,Reduced Rank,0,1,4,0.9080081866337444,5
rbf(gamma=50.0),r=2.5,Reduced Rank,1,1,5,0.933639774939281,5
rbf(gamma=50.0),r=2.5,Reduced Rank,2,0,4,0.95380423867081,5
rbf(gamma=50.0),r=2.5,Reduced Rank,3,0,4,0.9652578843418178,5
rbf(gamma=50.0),r=2.5,Reduced Rank,4,0,4,0.9443547489269662,5
rbf(gamma=50.0),r=2.5,Reduced Rank,5,0,4,0.9381146840577089,5
rbf(gamma=50.0),r=2.5,Reduced Rank,6,1,4,0.8523866247282237,5
rbf(gamma=50.0),r=2.5,Reduced Rank,7,1,4,0.9377544541012256,5
rbf(gamma=50.0),r=2.5,Reduced Rank,8,0,5,0.9296839568074513,5
rbf(gamma=50.0),r=2.5,Reduced Rank,9,0,4,0.9449937065510795,5
rbf(gamma=0.5),r=3.2,Principal Components (kDMD),0,1,4,0.9072268597462342,5
rbf(gamma=0.5),r=3.2,Principal Components (kDMD),1,2,4,0.9199652911839362,5
rbf(gamma=0.5),r=3.2,Principal Components (kDMD),2,1,4,0.9159173089483266,5
rbf(gamma=0.5),r=3.2,Principal Components (kDMD),3,0,4,0.9585251107521197,5
rbf(gamma=0.5),r=3.2,Principal Components (kDMD),4,1,4,0.9032556806757619,5
rbf(gamma=0.5),r=3.2,Principal Components (kDMD),5,0,4,0.9465204417698269,5
rbf(gamma=0.5),r=3.2,Principal Components (kDMD),6,0,4,0.9300738240664468,5
rbf(gamma=0.5),r=3.2,Principal Components (kDMD),7,1,4,0.9109768257003833,5
rbf(gamma=0.5),r=3.2,Principal Components (kDMD),8,0,4,0.9302250271023927,5
rbf(gamma=0.5),r=3.2,Principal Components (kDMD),9,0,4,0.935547766569585,5
rbf(gamma=1.0),r=3.2,Principal Components (kDMD),0,1,4,0.9071539003742608,5
rbf(gamma=1.0),r=3.2,Principal Components (kDMD),1,2,4,0.9195366404125827,5
rbf(gamma=1.0),r=3.2,Principal Components (kDMD),2,1,4,0.9159168069891829,5
rbf(gamma=1.0),r=3.2,Principal Components (kDMD),3,0,4,0.9588687193199784,5
rbf(gamma=1.0),r=3.2,Principal Components (kDMD),4,1,4,0.9031039775356301,5
rbf(gamma=1.0),r=3.2,Principal Components (kDMD),5,0,4,0.9461407939710941,5
rbf(gamma=1.0),r=3.2,Principal Components (kDMD),6,0,4,0.9320399728992309,5
rbf(gamma=1.0),r=3.2,Principal Components (kDMD),7,1,4,0.9115868006192976,5
rbf(gamma=1.0),r=3.2,Principal Components (kDMD),8,0,4,0.9300131329781306,5
rbf(gamma=1.0),r=3.2,Principal Components (kDMD),9,0,4,0.934849351186231,5
rbf(gamma=2.5),r=3.2,Principal Components (kDMD),0,1,4,0.9069532780463844,5
rbf(gamma=2.5),r=3.2,Principal Components (kDMD),1,2,4,0.9187073634118623,5
rbf(gamma=2.5),r=3.2,Principal Components (kDMD),2,1,4,0.9160929763244628,5
rbf(gamma=2.5),r=3.2,Principal Components (kDMD),3,0,4,0.9599678231227842,5
rbf(gamma=2.5),r=3.2,Principal Components (kDMD),4,1,4,0.902701964125606,5
rbf(gamma=2.5),r=3.2,Principal Components (kDMD),5,0,4,0.9456694448337066,5
rbf(gamma=2.5),r=3.2,Principal Components (kDMD),6,0,4,0.9368633777967559,5
rbf(gamma=2.5),r=3.2,Principal Components (kDMD),7,1,4,0.9133099633354639,5
rbf(gamma=2.5),r=3.2,Principal Components (kDMD),8,0,4,0.929435341440274,5
rbf(gamma=2.5),r=3.2,Principal Components (kDMD),9,0,4,0.9324577598530368,5
rbf(gamma=5.0),r=3.2,Principal Components (kDMD),0,1,4,0.90661151364976,5
rbf(gamma=5.0),r=3.2,Principal Components (kDMD),1,2,4,0.9180417785185564,5
rbf(gamma=5.0),r=3.2,Principal Components (kDMD),2,1,4,0.9166890455228385,5
rbf(gamma=5.0),r=3.2,Principal Components (kDMD),3,0,4,0.9616378667477335,5
rbf(gamma=5.0),r=3.2,Principal Components (kDMD),4,1,4,0.9021153286772531,5
rbf(gamma=5.0),r=3.2,Principal Components (kDMD),5,0,4,0.9513250736968208,5
rbf(gamma=5.0),r=3.2,Principal Components (kDMD),6,0,4,0.9413808884244507,5
rbf(gamma=5.0),r=3.2,Principal Components (kDMD),7,1,4,0.914900217249787,5
rbf(gamma=5.0),r=3.2,Principal Components (kDMD),8,0,4,0.9286209509862332,5
rbf(gamma=5.0),r=3.2,Principal Components (kDMD),9,0,4,0.9286321978701064,5
rbf(gamma=12.5),r=3.2,Principal Components (kDMD),0,1,4,0.9054223670120136,5
rbf(gamma=12.5),r=3.2,Principal Components (kDMD),1,2,5,0.9187211927029856,5
rbf(gamma=12.5),r=3.2,Principal Components (kDMD),2,1,4,0.9198538472512932,5
rbf(gamma=12.5),r=3.2,Principal Components (kDMD),3,0,5,0.9658310745032638,5
rbf(gamma=12.5),r=3.2,Principal Components (kDMD),4,1,4,0.9005918301317963,5
rbf(gamma=12.5),r=3.2,Principal Components (kDMD),5,0,4,0.9451703288410058,5
rbf(gamma=12.5),r=3.2,Principal Components (kDMD),6,0,4,0.9449995031847811,5
rbf(gamma=12.5),r=3.2,Principal Components (kDMD),7,1,5,0.9030140425486546,5
rbf(gamma=12.5),r=3.2,Principal Components (kDMD),8,0,4,0.927118252129811,5
rbf(gamma=12.5),r=3.2,Principal Components (kDMD),9,1,5,0.9216621313742157,5
rbf(gamma=25.0),r=3.2,Principal Components (kDMD),0,1,5,0.9044173223995894,5
rbf(gamma=25.0),r=3.2,Principal Components (kDMD),1,2,5,0.9216142741330773,5
rbf(gamma=25.0),r=3.2,Principal Components (kDMD),2,0,5,0.9250049015364978,5
rbf(gamma=25.0),r=3.2,Principal Components (kDMD),3,0,5,0.9696268763584388,5
