kernel,kind,method,n_modes_used,weight_sum,agg_bias_mean,agg_bias_std,agg_dist_mean,agg_trunc_mean,agg_spurious_mean,agg_spurious_std,mean_spurious_ref_count,mean_spurious_residual_count,mean_spectral_gap,std_spectral_gap,mean_rank,agg_bias_mean_norm,agg_dist_mean_norm,agg_spurious_mean_norm,agg_trunc_mean_norm,agg_bias_std_norm,agg_spurious_std_norm,mean_spurious_ref_count_norm,mean_spurious_residual_count_norm,mean_spectral_gap_norm,composite_score,used_metrics,admissible,constraint_violations,rank
rbf(gamma=0.3790461873490457),omega=1.2,Principal Components (kDMD),3.0,1.0,0.05309140865452945,,11.08173320213642,0.00479089395910507,0.11005466801821041,,,4.0,0.0,,5.0,-0.3648793912183767,-0.9064640793004546,-0.3707755402571076,-0.4274509840973901,0.0,0.0,0.0,-0.291661040543451,0.8524845273919237,-1.7212632796721232,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,199
rbf(gamma=10.564426978872424),omega=2.0,Principal Components (kDMD),3.0,1.0,0.47261106248829526,,10.143969461095697,0.046590347526267735,0.11763135753217484,,,4.0,5.475342644967185e-05,,5.0,-0.36324016146835814,-0.9501593596854181,-0.22756157904016866,-0.4159185253469684,0.0,0.0,0.0,-0.291661040543451,0.6807873794077338,-1.7001877137070134,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,200
rbf(gamma=0.17243006472998487),omega=1.5,Principal Components (kDMD),3.0,1.0,0.014974271961798326,,18.014486706169965,0.0008312350058061681,0.09429003612633542,,,4.0,0.0,,5.0,-0.3650283299960507,-0.5834311074109717,-0.6687573139857474,-0.4285434530090059,0.0,0.0,0.0,-0.291661040543451,0.8524845273919237,-1.6969072547447621,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,201
rbf(gamma=0.7580923746980914),omega=1.2,Principal Components (kDMD),3.0,1.0,0.18668398224073307,,10.510777217336077,0.01776119675839229,0.1128699258567839,,,4.0,0.0,,5.0,-0.3643573920247684,-0.9330678823176588,-0.3175617684421154,-0.42387248080971146,0.0,0.0,0.0,-0.291661040543451,0.8524845273919237,-1.692342060036888,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,202
rbf(gamma=0.18952309367452286),omega=1.2,Principal Components (kDMD),3.0,1.0,0.01158799243268319,,12.18514738021992,0.000950993210922825,0.10911224199733655,,,4.0,0.0,,5.0,-0.3650415615338233,-0.8550502852049449,-0.3885891992904502,-0.4285104117502652,0.0,0.0,0.0,-0.291661040543451,0.8524845273919237,-1.68835502875184,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,203
rbf(gamma=0.7544242740920327),omega=1.5,Principal Components (kDMD),3.0,1.0,0.1676600006198996,,11.697588722891847,0.014332868473294309,0.11032908671018363,,,4.0,0.0,,5.0,-0.364431726269545,-0.8777681738411843,-0.3655885007410999,-0.4248183557232978,0.0,0.0,0.0,-0.291661040543451,0.8524845273919237,-1.6856163555609673,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,204
rbf(gamma=0.293471242170321),omega=1.5,Reduced Rank,3.0,1.0,0.8670841966263682,,25.67095256073562,0.03377686100953634,0.10200736714574711,,,4.0,0.0003131031544713059,,5.0,-0.36169879840907604,-0.22667662050591922,-0.5228849586153337,-0.4194537630616398,0.0,0.0,0.0,-0.291661040543451,-0.129352083271895,-1.6773243412405474,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,205
rbf(gamma=0.7333457676213548),omega=1.0,Principal Components (kDMD),3.0,1.0,0.27988896092648435,,11.058645888175494,0.025309514723295085,0.11240510423091254,,,4.0,0.0,,5.0,-0.3639932031899539,-0.9075398370981902,-0.32634778853408875,-0.42178990177729814,0.0,0.0,0.0,-0.291661040543451,0.8524845273919237,-1.6741945565583713,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,206
rbf(gamma=0.643601955739302),omega=0.8,Principal Components (kDMD),3.0,1.0,0.41330762221764317,,10.526350044295132,0.03926409633713822,0.11391163043630442,,,4.0,0.0,,5.0,-0.3634718835406895,-0.9323422634751055,-0.2978715542692901,-0.4179398362116692,0.0,0.0,0.0,-0.291661040543451,0.8524845273919237,-1.668074396238409,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,207
rbf(gamma=1.5088485481840654),omega=1.5,Principal Components (kDMD),3.0,1.0,0.32496006418311363,,10.564230252455678,0.030760410973395425,0.11399231612489198,,,4.0,0.0,,5.0,-0.3638170925056289,-0.9305772279505086,-0.29634644002845395,-0.4202860008696917,0.0,0.0,0.0,-0.291661040543451,0.8524845273919237,-1.6663025377669265,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,208
rbf(gamma=0.4384299088141175),omega=1.2,Principal Components (kDMD),3.0,1.0,0.07297705465374324,,11.152896365475488,0.006543327604087528,0.1134202362891572,,,4.0,0.0,,5.0,-0.3648016901089713,-0.9031482181308483,-0.3071598459700476,-0.42696748809447843,0.0,0.0,0.0,-0.291661040543451,0.8524845273919237,-1.6540122751045954,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,209
rbf(gamma=0.3666728838106774),omega=1.0,Principal Components (kDMD),3.0,1.0,0.08554659138708755,,11.865265418082629,0.0072098337772296935,0.11166633178929476,,,4.0,0.0,,5.0,-0.3647525759414491,-0.8699552462457388,-0.34031200438416287,-0.4267835992085553,0.0,0.0,0.0,-0.291661040543451,0.8524845273919237,-1.6538304030231177,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,210
rbf(gamma=0.21921495440705874),omega=1.2,Principal Components (kDMD),3.0,1.0,0.023820484775713364,,12.140231777837226,0.0019621112027860287,0.11183496921101194,,,4.0,0.0,,5.0,-0.3649937643324709,-0.8571431362652697,-0.33712443372694967,-0.42823144455003054,0.0,0.0,0.0,-0.291661040543451,0.8524845273919237,-1.6387958334471948,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,211
rbf(gamma=0.37721213704601636),omega=1.5,Principal Components (kDMD),3.0,1.0,0.05935667523140281,,13.723468656958502,0.004325194796965993,0.10794754184801159,,,4.0,0.0,,5.0,-0.36485491033584655,-0.7833719118924407,-0.41060426559445545,-0.42757947037936606,0.0,0.0,0.0,-0.291661040543451,0.8524845273919237,-1.638039599859915,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,212
rbf(gamma=0.21680657643565548),omega=0.5,Reduced Rank,3.0,1.0,9.939644419100391,,33.415929222565566,0.2974522824996952,0.06092737992653151,,,4.0,6.416192031521994e-05,,5.0,-0.3262487056908754,0.13420204434636387,-1.29937549390279,-0.34670578043671485,0.0,0.0,0.0,-0.291661040543451,0.6512839917973492,-1.6307940901104354,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,213
rbf(gamma=1.7344526114852439),omega=0.5,Principal Components (kDMD),3.0,1.0,0.521087559491119,,11.466011443990794,0.04544627938289866,0.11374459239520823,,,4.0,0.0,,5.0,-0.3630507445594302,-0.8885585613231514,-0.30102889356572193,-0.4162341734606423,0.0,0.0,0.0,-0.291661040543451,0.8524845273919237,-1.6261740630261143,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,214
rbf(gamma=2.7822885698145963),omega=1.2,Principal Components (kDMD),3.0,1.0,0.4603344570256592,,10.30190351162214,0.04468440774137817,0.11780244168982412,,,4.0,1.1535454660038802e-05,,5.0,-0.3632881310371726,-0.9428003924764414,-0.22432776038186691,-0.41644437365536097,0.0,0.0,0.0,-0.291661040543451,0.8163113635507507,-1.6221438294912371,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,215
rbf(gamma=0.09476154683726143),omega=1.2,Principal Components (kDMD),3.0,1.0,0.0035859659418551,,13.894882621299448,0.0002580781745042004,0.10855962639381654,,,4.0,0.0,,5.0,-0.36507282862647156,-0.7753848455280882,-0.3990346939176913,-0.4287015868349396,0.0,0.0,0.0,-0.291661040543451,0.8524845273919237,-1.61926193833721,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,216
rbf(gamma=0.5248674161998298),omega=0.5,Reduced Rank,3.0,1.0,15.367569527991659,,32.813675413380096,0.46832819958124483,0.08008947513694606,,,4.0,0.0002975141530788816,,5.0,-0.3050396485273867,0.10613991323211698,-0.9371751483241989,-0.29956115779189757,0.0,0.0,0.0,-0.291661040543451,-0.0804677073970615,-1.617750356757399,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,217
rbf(gamma=2.758881035679758),omega=1.5,Principal Components (kDMD),3.0,1.0,0.5332008588486401,,11.201063378559448,0.04760269992483644,0.1149066406732597,,,4.0,0.0,,5.0,-0.3630034130923671,-0.9009038669687165,-0.2790639527141342,-0.4156392175742334,0.0,0.0,0.0,-0.291661040543451,0.8524845273919237,-1.6162096184098238,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,218
rbf(gamma=0.321800977869651),omega=0.8,Principal Components (kDMD),3.0,1.0,0.1453709833418067,,10.825069436461623,0.013429104006682834,0.1162048827210729,,,4.0,0.0,,5.0,-0.36451881830417804,-0.9184233764186973,-0.2545246884427076,-0.4250677041128539,0.0,0.0,0.0,-0.291661040543451,0.8524845273919237,-1.6154195120694994,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,219
rbf(gamma=0.5091025541070499),omega=0.5,Reduced Rank,3.0,1.0,14.42636716020377,,32.03236544276914,0.4503684620475108,0.07756983355175662,,,4.0,0.00023718270825368037,,5.0,-0.30871729964090805,0.06973462612267353,-0.9848012060631146,-0.3045162448708086,0.0,0.0,0.0,-0.291661040543451,0.10872112847924838,-1.6133424783205803,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,220
rbf(gamma=0.5053174405626577),omega=1.2,Principal Components (kDMD),3.0,1.0,0.14795040991048417,,12.445862424689295,0.011887517703633756,0.11239138956052869,,,4.0,0.0,,5.0,-0.3645087394610757,-0.8429022179785187,-0.3266070221042168,-0.42549302738703404,0.0,0.0,0.0,-0.291661040543451,0.8524845273919237,-1.612183270084817,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,221
rbf(gamma=0.10840328821782774),omega=0.5,Reduced Rank,3.0,1.0,2.9301045152332583,,34.3592427937909,0.08527849501278187,0.06079865376221684,,,4.0,4.258558997971562e-05,,5.0,-0.3536377594321198,0.17815592012736636,-1.3018086652594607,-0.405244475163476,0.0,0.0,0.0,-0.291661040543451,0.7189435817588292,-1.6121019918099884,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,222
rbf(gamma=0.5280804015419744),omega=0.5,Reduced Rank,3.0,1.0,14.8864215409851,,34.414366958807726,0.4325641543487754,0.08544838191622374,,,4.0,0.00040167560029757965,,5.0,-0.3069196846288067,0.18072444111083302,-0.8358815337134697,-0.3094284488972456,0.0,0.0,0.0,-0.291661040543451,-0.40709974811135313,-1.6120019162791936,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,223
rbf(gamma=1.1195013744523856),omega=1.0,Principal Components (kDMD),3.0,1.0,0.3494951104905657,,11.609708964059573,0.03010369265693957,0.11449136006692193,,,4.0,0.0,,5.0,-0.36372122434436943,-0.8818629479663574,-0.2869135525348197,-0.4204671892884112,0.0,0.0,0.0,-0.291661040543451,0.8524845273919237,-1.608150096337241,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,224
rbf(gamma=0.5597506872261928),omega=1.0,Principal Components (kDMD),3.0,1.0,0.14696575163201125,,12.804754104770941,0.011477436460669956,0.11213382765760112,,,4.0,0.0,,5.0,-0.3645125869116752,-0.826179591689306,-0.33147543598191964,-0.42560616869906587,0.0,0.0,0.0,-0.291661040543451,0.8524845273919237,-1.6003894757799233,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,225
rbf(gamma=0.20421007958786463),omega=1.2,Principal Components (kDMD),3.0,1.0,0.017657484086986287,,11.636296792976239,0.0015174487554876122,0.11563765648439248,,,4.0,0.0,,5.0,-0.3650178456215977,-0.880624083006563,-0.2652463520546927,-0.4283541268076608,0.0,0.0,0.0,-0.291661040543451,0.8524845273919237,-1.5904841209341734,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,226
rbf(gamma=0.40842015917572927),omega=1.2,Principal Components (kDMD),3.0,1.0,0.06726122499844824,,10.771169382743452,0.006244561069312289,0.11782927027222839,,,4.0,0.0,,5.0,-0.3648240241234361,-0.9209348597027133,-0.22382064872672133,-0.42704991770645334,0.0,0.0,0.0,-0.291661040543451,0.8524845273919237,-1.5885232682535864,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,227
rbf(gamma=6.94686518776038),omega=0.5,Principal Components (kDMD),3.0,1.0,0.14223416795922947,,10.608637697354357,0.013407392354882725,0.14002429501136587,,,5.0,0.0011295784875355874,,5.0,-0.36453107508654436,-0.9285080545850783,0.19570788102777928,-0.4250736943521374,0.0,0.0,0.0,1.0694238153259863,-2.689675613260198,-1.5852820871240247,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,228
rbf(gamma=0.876859817628235),omega=1.2,Principal Components (kDMD),3.0,1.0,0.2302550037202059,,10.814717650985179,0.021290893683131022,0.11783580831240245,,,4.0,0.0,,5.0,-0.3641871427551689,-0.9189057198374951,-0.22369706722978963,-0.42289863831388474,0.0,0.0,0.0,-0.291661040543451,0.8524845273919237,-1.5836580258268853,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,229
rbf(gamma=0.23888288013900327),omega=1.2,Principal Components (kDMD),3.0,1.0,0.020396659660384484,,12.305598876838374,0.0016575105254548095,0.11436100581498586,,,4.0,0.0,,5.0,-0.36500714257574657,-0.8494378247448178,-0.2893774978696295,-0.42831548380047263,0.0,0.0,0.0,-0.291661040543451,0.8524845273919237,-1.5833989839379194,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,230
rbf(gamma=0.47776576027800655),omega=1.2,Principal Components (kDMD),3.0,1.0,0.08071468589490816,,11.318240199817268,0.007131381245664966,0.11686211105765007,,,4.0,0.0,,5.0,-0.36477145611347367,-0.8954439906316373,-0.24210181255057067,-0.42680524424232785,0.0,0.0,0.0,-0.291661040543451,0.8524845273919237,-1.5811386582643352,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,231
rbf(gamma=0.5415719103032706),omega=0.8,Reduced Rank,3.0,1.0,6.9631243608981315,,37.432198966011285,0.1860196449377901,0.08404745989041325,,,4.0,0.0004076762062549255,,5.0,-0.33787915062079393,0.3213408991145664,-0.8623616464728219,-0.37745001717819504,0.0,0.0,0.0,-0.291661040543451,-0.4259165965874981,-1.572244245405347,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,232
rbf(gamma=0.10960747720352937),omega=1.2,Principal Components (kDMD),3.0,1.0,0.00807355378165312,,13.882203983380842,0.0005815757923827096,0.11118147105597319,,,4.0,0.0,,5.0,-0.3650552938401377,-0.7759756090802575,-0.3494768020348455,-0.4286123339233424,0.0,0.0,0.0,-0.291661040543451,0.8524845273919237,-1.5702326487644012,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,233
rbf(gamma=1.5161847493961829),omega=1.2,Principal Components (kDMD),3.0,1.0,0.4274271047914448,,10.438284839084815,0.04094802080807366,0.11995846474031079,,,4.0,0.0,,5.0,-0.36341671311976087,-0.9364456785096361,-0.1835747902402065,-0.41747524187268614,0.0,0.0,0.0,-0.291661040543451,0.8524845273919237,-1.5575935796534357,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,234
rbf(gamma=0.10210503979393232),omega=1.2,Principal Components (kDMD),3.0,1.0,0.005692780220754455,,12.998963595362902,0.0004379410849942861,0.11417174547188587,,,4.0,0.0,,5.0,-0.3650645964671146,-0.8171303634312171,-0.29295488128842617,-0.42865196270306855,0.0,0.0,0.0,-0.291661040543451,0.8524845273919237,-1.5548945993857815,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,235
rbf(gamma=0.21671546986834453),omega=1.2,Principal Components (kDMD),3.0,1.0,0.027283011027882303,,12.023122043524774,0.0022692118510579343,0.11682274913814264,,,4.0,0.0,,5.0,-0.3649802348684973,-0.8625998866733332,-0.24284582831146093,-0.42814671555823325,0.0,0.0,0.0,-0.291661040543451,0.8524845273919237,-1.5499180844798972,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,236
rbf(gamma=0.1833364419053387),omega=1.0,Principal Components (kDMD),3.0,1.0,0.023886907086807276,,13.491465538767008,0.0017705198162623267,0.11330014146765092,,,4.0,0.0,,5.0,-0.36499350479414555,-0.7941821414373714,-0.30942986839578596,-0.4282843045654963,0.0,0.0,0.0,-0.291661040543451,0.8524845273919237,-1.5481664437575402,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,237
rbf(gamma=0.7494005398305926),omega=1.0,Principal Components (kDMD),3.0,1.0,0.24705781463220053,,11.137036276893447,0.022183443466443895,0.11940230605212768,,,4.0,0.0,,5.0,-0.36412148750569684,-0.9038872219835177,-0.19408725596195991,-0.4226523840526367,0.0,0.0,0.0,-0.291661040543451,0.8524845273919237,-1.5388409343249818,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,238
rbf(gamma=0.11944144006950164),omega=1.2,Principal Components (kDMD),3.0,1.0,0.006901454150306439,,14.019809001327419,0.0004922644915956414,0.11254909034398702,,,4.0,0.0,,5.0,-0.36505987369847837,-0.7695638770219453,-0.3236261748826886,-0.4286369748888186,0.0,0.0,0.0,-0.291661040543451,0.8524845273919237,-1.5379871898950106,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,239
rbf(gamma=0.8168403183514585),omega=1.2,Principal Components (kDMD),3.0,1.0,0.22675809931193122,,10.405237942963875,0.02179268754399483,0.12131086236247006,,,4.0,0.0,,5.0,-0.36420080654823944,-0.9379855049378307,-0.15801188176245679,-0.4227601935135878,0.0,0.0,0.0,-0.291661040543451,0.8524845273919237,-1.53699706685281,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,240
rbf(gamma=0.25265872028132885),omega=1.2,Principal Components (kDMD),3.0,1.0,0.05192673382049884,,14.93975314390859,0.00347574242494569,0.11034728208411951,,,4.0,0.0,,5.0,-0.3648839420650882,-0.726698904226155,-0.3652445732814385,-0.427813834075653,0.0,0.0,0.0,-0.291661040543451,0.8524845273919237,-1.5361531134579973,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,241
rbf(gamma=0.1609004889348255),omega=0.8,Principal Components (kDMD),3.0,1.0,0.03729358622856011,,11.941030367689663,0.0031231464187102343,0.11801142942807216,,,4.0,0.0,,5.0,-0.3649411195790614,-0.8664249639672217,-0.22037749136462562,-0.42791111522529623,0.0,0.0,0.0,-0.291661040543451,0.8524845273919237,-1.531117909371046,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,242
rbf(gamma=0.9555315205560131),omega=1.2,Principal Components (kDMD),3.0,1.0,0.24609832210961075,,10.959966919173205,0.02245429424418152,0.12040513650429563,,,4.0,0.0,,5.0,-0.36412523662370255,-0.912137802481101,-0.1751318373428856,-0.4225776563910236,0.0,0.0,0.0,-0.291661040543451,0.8524845273919237,-1.52810248149069,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,243
rbf(gamma=2.4205910689274073),omega=1.0,Principal Components (kDMD),3.0,1.0,0.5202205086970386,,11.255325270316202,0.046219944444344234,0.11946577446508815,,,4.0,0.0,,5.0,-0.3630541324709224,-0.8983755237722749,-0.19288758124710345,-0.4160207194643256,0.0,0.0,0.0,-0.291661040543451,0.8524845273919237,-1.5277463740699524,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,244
rbf(gamma=0.43343093973668906),omega=1.2,Principal Components (kDMD),3.0,1.0,0.08003831987910319,,11.108845499034429,0.007204917908531544,0.12036960857328485,,,4.0,0.0,,5.0,-0.36477409894387475,-0.9052007766550312,-0.17580338336895907,-0.42678495549549555,0.0,0.0,0.0,-0.291661040543451,0.8524845273919237,-1.524589513563102,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,245
rbf(gamma=0.10835773493417226),omega=1.2,Principal Components (kDMD),3.0,1.0,0.009203398945931546,,13.598592610836603,0.0006767905480599101,0.11453713701659334,,,4.0,0.0,,5.0,-0.36505087908676614,-0.7891905350806293,-0.28604828040207786,-0.4285860641961433,0.0,0.0,0.0,-0.291661040543451,0.8524845273919237,-1.5200015035150338,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,246
rbf(gamma=0.2798753436130964),omega=1.0,Principal Components (kDMD),3.0,1.0,0.05194807724491769,,15.212901113340632,0.0034147383761906486,0.11103055443499438,,,4.0,0.0,,5.0,-0.36488385866786005,-0.7139715224896093,-0.3523294155758934,-0.4278306650773967,0.0,0.0,0.0,-0.291661040543451,0.8524845273919237,-1.5105189061195503,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,247
rbf(gamma=1.0106348811253154),omega=1.2,Principal Components (kDMD),3.0,1.0,0.3449045289939875,,11.597065605323042,0.029740672402135647,0.12014894686009557,,,4.0,0.0,,5.0,-0.36373916156778746,-0.882452067678309,-0.17997431289913296,-0.4205673464856187,0.0,0.0,0.0,-0.291661040543451,0.8524845273919237,-1.5018679922355278,"agg_bias_mean, agg_dist_mean, agg_spurious_mean, agg_trunc_mean, agg_bias_std, agg_spurious_std, mean_spurious_ref_count, mean_spurious_residual_count, mean_spectral_gap",True,,248
