kind,kernel,method,trial,eigenfunction_id,spectral_bias,metric_distortion,truncation,residual_spurious_score,spectral_gap,est_eig_real,est_eig_imag
A=rev,encoder(d=4),SSL+Ridge (PCR),0,1,0.0008334072447978648,20.294790252963477,4.1065082930638784e-05,0.2297026747875263,0.03678030271943633,0.9982155656533691,0.0
A=rev,encoder(d=4),SSL+Ridge (PCR),0,2,0.001138742187641178,27.730181126495648,4.1065082930638784e-05,0.5172777487560454,0.03678030271943633,0.9614352629339328,0.0
A=rev,encoder(d=4),SSL+Ridge (PCR),0,3,0.001954202712551589,47.587940242379304,4.1065082930638784e-05,0.6214217212991222,0.03678030271943633,0.9132689406135757,0.0
A=rev,encoder(d=4),SSL+Ridge (RRR),0,1,0.06952915142764157,20.287445565873945,0.003427200886473279,0.2283120446475997,0.036233076955193066,0.9982541552099545,0.0
A=rev,encoder(d=4),SSL+Ridge (RRR),0,2,0.09658292780255634,28.18128583700965,0.003427200886473279,0.5147746418073543,0.036233076955193066,0.9620210782547615,0.0
A=rev,encoder(d=4),SSL+Ridge (RRR),0,3,0.16301890023673982,47.56619341461845,0.003427200886473279,0.6215382909405857,0.036233076955193066,0.9134051969693,0.0
A=rev,encoder(d=4),SSL+CCA,0,1,22.732970338718406,25.012642681981784,0.9088591968370631,0.20571651113345313,0.03122395642903497,0.9986656290598903,0.0
A=rev,encoder(d=4),SSL+CCA,0,2,47.57871283930706,52.34992725483395,0.9088591968370631,0.48786255513521926,0.03122395642903497,0.9674416726308553,0.0
A=rev,encoder(d=4),SSL+CCA,0,3,64.30328981727737,70.75165222628586,0.9088591968370631,0.6367520031342605,0.03122395642903497,0.9235202238016759,0.0
A=rev,encoder(d=4),SSL+Ridge (PCR),1,1,0.003292806153473019,24.26877123221458,0.00013568079413522674,0.30279203720609704,0.01585061170232349,0.9963892471503183,0.0
A=rev,encoder(d=4),SSL+Ridge (PCR),1,2,0.0034114364233468314,25.14310477831381,0.00013568079413522674,0.46522459755533074,0.01585061170232349,0.9805386354479948,0.0
A=rev,encoder(d=4),SSL+Ridge (PCR),1,3,0.004315788372830249,31.808395582715296,0.00013568079413522674,0.6198433304232832,0.01585061170232349,0.9413922264119808,0.0
A=rev,encoder(d=4),SSL+Ridge (RRR),1,1,0.20182283657147915,24.737802822450412,0.008158478666032455,0.29238719666945,0.01607037106996656,0.9968609882227855,0.0
A=rev,encoder(d=4),SSL+Ridge (RRR),1,2,0.20537843694213076,25.173619414758882,0.008158478666032455,0.4658907584438854,0.01607037106996656,0.9807906171528189,0.0
A=rev,encoder(d=4),SSL+Ridge (RRR),1,3,0.25858671075360407,31.695457123669502,0.008158478666032455,0.6195974985382628,0.01607037106996656,0.9418601930186038,0.0
A=rev,encoder(d=4),SSL+CCA,1,1,28.644136210795796,31.554928180883426,0.9077547585149934,0.1551410731814974,0.017807775260633485,0.9995555840902205,0.0
A=rev,encoder(d=4),SSL+CCA,1,2,25.386515392286213,27.966270795227018,0.9077547585149934,0.47241901270066544,0.017807775260633485,0.981747808829587,0.0
A=rev,encoder(d=4),SSL+CCA,1,3,36.33382712894036,40.02603873801696,0.9077547585149934,0.6019054439238627,0.017807775260633485,0.947374745885486,0.0
A=rev,encoder(d=4),SSL+Ridge (PCR),2,1,0.00868698660049159,23.194631444787497,0.00037452574407875777,0.22396414619418084,0.015202081343989593,0.9990777162324912,0.0
A=rev,encoder(d=4),SSL+Ridge (PCR),2,2,0.003626988430054668,9.684216605659985,0.00037452574407875777,0.49856721909661234,0.015202081343989593,0.9838756348885016,0.0
A=rev,encoder(d=4),SSL+Ridge (PCR),2,3,0.009713405374883693,25.935214143359644,0.00037452574407875777,0.5587187245404992,0.015202081343989593,0.9657441577660741,0.0
A=rev,encoder(d=4),SSL+Ridge (RRR),2,1,0.32417780245203276,23.2072069161514,0.01396884181811713,0.22166908678899644,0.015174108781181084,0.9990954615503378,0.0
A=rev,encoder(d=4),SSL+Ridge (RRR),2,2,0.1372424523364199,9.824898450666177,0.01396884181811713,0.4993923033130349,0.015174108781181084,0.9839213527691567,0.0
A=rev,encoder(d=4),SSL+Ridge (RRR),2,3,0.3623395471633611,25.939125940521322,0.01396884181811713,0.5587242909766853,0.015174108781181084,0.9657392696031598,0.0
A=rev,encoder(d=4),SSL+CCA,2,1,21.567199260340896,23.47998129225354,0.9185356236828134,0.2057336935933256,0.015332742957250178,0.9993068616689282,0.0
A=rev,encoder(d=4),SSL+CCA,2,2,11.330555522489687,12.335455730133258,0.9185356236828134,0.5035897962359815,0.015332742957250178,0.9839741187116781,0.0
A=rev,encoder(d=4),SSL+CCA,2,3,23.99874764337096,26.127182250318636,0.9185356236828134,0.5564462070604641,0.015332742957250178,0.9661185145679076,0.0
A=rev,encoder(d=8),SSL+Ridge (PCR),0,1,0.1049020213139642,6.126222898021065,0.017123441810752656,0.3891068671320854,0.01793491313534923,0.985546241979108,0.0
A=rev,encoder(d=8),SSL+Ridge (PCR),0,2,0.09707236959747324,5.668975353805139,0.017123441810752656,0.48827389749724515,0.01793491313534923,0.9676113288437588,0.0
A=rev,encoder(d=8),SSL+Ridge (PCR),0,3,0.10209588768736384,5.9623461694046105,0.017123441810752656,0.5395985792257462,0.01793491313534923,0.9550724823714579,0.0
A=rev,encoder(d=8),SSL+Ridge (RRR),0,1,0.8299046528526891,6.908433446000874,0.12012921009365748,0.3768414445384196,0.019228408331748992,0.987497569968571,0.0
A=rev,encoder(d=8),SSL+Ridge (RRR),0,2,0.8537261276455528,7.106732217584334,0.12012921009365748,0.48658492644858814,0.019228408331748992,0.968269161636822,0.0
A=rev,encoder(d=8),SSL+Ridge (RRR),0,3,0.953894300896831,7.940569160099673,0.12012921009365748,0.5379324753477438,0.019228408331748992,0.9555725843541986,0.0
A=rev,encoder(d=8),SSL+CCA,0,1,16.873014269162606,18.13671319133027,0.9303237081142278,0.09429980332681738,0.02863895899054547,0.9999393850677213,0.0
A=rev,encoder(d=8),SSL+CCA,0,2,16.330046146660337,17.55307964768677,0.9303237081142278,0.4906414025243386,0.02863895899054547,0.9713004260771758,0.0
A=rev,encoder(d=8),SSL+CCA,0,3,21.78701530124223,23.418746734300314,0.9303237081142278,0.5369487259211101,0.02863895899054547,0.9581483231818642,0.0
