kernel,kind,method,eigenfunction_id,n,bias_mean,bias_std,dist_mean,trunc_mean,spurious_mean,spurious_std
encoder(d=16),all,SSL+CCA,1,3,6.831477124038037,1.023143409900693,10.152294273966822,0.672620966691141,0.0014032231407518608,0.00044447573368007357
encoder(d=16),all,SSL+CCA,2,3,150.20745507058274,42.590229691653306,222.7538810441521,0.672620966691141,0.5266855685330932,0.024615464403180912
encoder(d=16),all,SSL+CCA,3,3,325.13909094414356,130.3132580663389,485.11044708826194,0.672620966691141,0.7583572084100533,0.017507808698103023
encoder(d=16),all,SSL+Ridge (PCR),1,3,0.0010165915277204958,0.000818771108387359,9.321970942228845,0.00011475704358096306,0.07242545528825949,0.002893275536214567
encoder(d=16),all,SSL+Ridge (PCR),2,3,0.0007325010230174962,0.0006452521916634739,6.330209994127987,0.00011475704358096306,0.5458437021114891,0.01863357930039149
encoder(d=16),all,SSL+Ridge (PCR),3,3,0.0024738302886919156,0.0019099237144701298,24.198884676378523,0.00011475704358096306,0.7977952738731222,0.017513385637758432
encoder(d=16),all,SSL+Ridge (RRR),1,3,0.2903833016777257,0.16550026378558133,9.437669472161774,0.031978452184565735,0.0543542548469649,0.0024472448613942176
encoder(d=16),all,SSL+Ridge (RRR),2,3,0.6603372483687352,0.47868081546718805,20.94937485284305,0.031978452184565735,0.5327319441984594,0.020883818584461745
encoder(d=16),all,SSL+Ridge (RRR),3,3,2.002938706209592,1.3389169415547868,62.588215449521876,0.031978452184565735,0.7765301548915616,0.022878417240140718
encoder(d=4),all,SSL+CCA,1,3,15.271041080061673,11.306335267925574,55.364523962332036,0.2805689381087267,0.32834726462911545,0.09917296012102471
encoder(d=4),all,SSL+CCA,2,3,18.301927526023658,12.098046076363296,65.8468508806308,0.2805689381087267,0.5440323550250782,0.02045314261765627
encoder(d=4),all,SSL+CCA,3,3,24.05039031169889,3.2248249270011033,85.72421621392569,0.2805689381087267,0.7860401129885811,0.011126165105688316
encoder(d=4),all,SSL+Ridge (PCR),1,3,8.413369180755946e-05,7.099185117591627e-05,35.57800393277197,3.2248219106331195e-06,0.35097198779980304,0.12424403253242829
encoder(d=4),all,SSL+Ridge (PCR),2,3,4.064348016489535e-05,2.1921053851312775e-05,30.11268287076574,3.2248219106331195e-06,0.5540842845308654,0.028485062607662617
encoder(d=4),all,SSL+Ridge (PCR),3,3,0.00013439746781451612,0.00013098965565652807,48.71359793711781,3.2248219106331195e-06,0.8073365973845329,0.029105233964316454
encoder(d=4),all,SSL+Ridge (RRR),1,3,0.00043305835202892934,0.0004712836110015643,37.56451328884177,1.5461107470329843e-05,0.34447866190509213,0.12422581677351476
encoder(d=4),all,SSL+Ridge (RRR),2,3,0.00038588393749571626,0.0003135457466653584,43.086351124831566,1.5461107470329843e-05,0.5476024481655534,0.027257605523848434
encoder(d=4),all,SSL+Ridge (RRR),3,3,0.0009119691975540857,0.001071722839633645,62.54324297346296,1.5461107470329843e-05,0.794028145478726,0.01694346588991537
encoder(d=8),all,SSL+CCA,1,3,16.93062791036968,3.2007438447114813,25.110700420465335,0.6712430674328859,0.005510812159143061,0.0012120924110222604
encoder(d=8),all,SSL+CCA,2,3,167.49839704352192,88.21122272057902,245.7608583929682,0.6712430674328859,0.5273157422684149,0.02580459475563772
encoder(d=8),all,SSL+CCA,3,3,312.09695019066436,26.655019755877575,464.5719003644176,0.6712430674328859,0.7579192826018937,0.017832752796516905
encoder(d=8),all,SSL+Ridge (PCR),1,3,0.001078695712655174,0.0008982635820497191,13.795137045169854,7.055990171615284e-05,0.10911199666122222,0.06061307184211804
encoder(d=8),all,SSL+Ridge (PCR),2,3,0.0004645251811588335,0.00030906171254772077,6.482319618769746,7.055990171615284e-05,0.5486236667342096,0.01339692774560691
encoder(d=8),all,SSL+Ridge (PCR),3,3,0.0021671552832085196,0.0019112327155903425,26.56393274079666,7.055990171615284e-05,0.792415870339613,0.0150760542905014
encoder(d=8),all,SSL+Ridge (RRR),1,3,0.2897949372053583,0.2767973543736719,14.711897792229045,0.018081051777103882,0.08565256145301987,0.04277428426454707
encoder(d=8),all,SSL+Ridge (RRR),2,3,0.4085817356381834,0.2987839987203046,23.52190915303842,0.018081051777103882,0.5336309403449103,0.020156467756163338
encoder(d=8),all,SSL+Ridge (RRR),3,3,1.1140881406212226,0.9553112971647819,59.44224558046684,0.018081051777103882,0.7745417919498188,0.019322406151246148
