kind,kernel,method,trial,eigenfunction_id,spectral_bias,metric_distortion,truncation,residual_spurious_score,spectral_gap,est_eig_real,est_eig_imag
omega=0.5,encoder(d=8),SSL+Ridge (PCR),0,3,0.01078953369977116,19.236312585237695,0.0005608940721857083,0.12028040560232475,0.0011053580527274898,0.999190156403827,-0.0006505541921190596
omega=0.5,encoder(d=8),SSL+Ridge (RRR),0,1,0.16324351220010758,7.43920069307922,0.021943689777313712,0.10914449725531943,0.0011136198509221762,1.000293094386173,0.0
omega=0.5,encoder(d=8),SSL+Ridge (RRR),0,2,0.4340943520291879,19.782195083616816,0.021943689777313712,0.12002559874724507,0.0011136198509221762,0.9991792691658652,0.0006406260278727403
omega=0.5,encoder(d=8),SSL+Ridge (RRR),0,3,0.4340943520291879,19.782195083616816,0.021943689777313712,0.12002559874724507,0.0011136198509221762,0.9991792691658652,-0.0006406260278727403
omega=0.5,encoder(d=8),SSL+CCA,0,1,15.12537628745491,15.125747194177567,0.9999754784528728,0.02492525344397804,0.0004937412986280032,0.9999848236025481,0.0
omega=0.5,encoder(d=8),SSL+CCA,0,2,55.84285732993253,55.84422671676975,0.9999754784528728,0.14607320137844482,0.0004937412986280032,0.9994759079995765,0.005507534247178441
omega=0.5,encoder(d=8),SSL+CCA,0,3,55.84285732993253,55.84422671676975,0.9999754784528728,0.14607320137844482,0.0004937412986280032,0.9994759079995765,-0.005507534247178441
omega=0.5,encoder(d=8),SSL+Ridge (PCR),1,1,0.006778596573071856,16.5909142553754,0.0004085728169486268,0.13260148253209852,0.000735947757926847,1.0002414507256259,0.0
omega=0.5,encoder(d=8),SSL+Ridge (PCR),1,2,0.01004170057029582,24.57750529095636,0.0004085728169486268,0.12206565087586564,0.000735947757926847,0.9995053765933405,0.0005026168696452484
omega=0.5,encoder(d=8),SSL+Ridge (PCR),1,3,0.01004170057029582,24.57750529095636,0.0004085728169486268,0.12206565087586564,0.000735947757926847,0.9995053765933405,-0.0005026168696452484
omega=0.5,encoder(d=8),SSL+Ridge (RRR),1,1,0.35965185887554,17.818316021870615,0.0201843910745603,0.13218474441423347,0.0007267535482491372,1.0002182830560344,0.0
omega=0.5,encoder(d=8),SSL+Ridge (RRR),1,2,0.5056414738153158,25.051113602956725,0.0201843910745603,0.12269531294021571,0.0007267535482491372,0.9994914111984441,0.00048631096507069545
omega=0.5,encoder(d=8),SSL+Ridge (RRR),1,3,0.5056414738153158,25.051113602956725,0.0201843910745603,0.12269531294021571,0.0007267535482491372,0.9994914111984441,-0.00048631096507069545
omega=0.5,encoder(d=8),SSL+CCA,1,1,21.09456882212551,21.094947182354524,0.999982063940443,0.02880643633885599,0.00016567248246890376,1.0000201060920855,0.0
omega=0.5,encoder(d=8),SSL+CCA,1,2,71.78735103032928,71.78863863562736,0.999982063940443,0.1369535196322035,0.00016567248246890376,0.9998340623561983,0.006382488629755599
omega=0.5,encoder(d=8),SSL+CCA,1,3,71.78735103032928,71.78863863562736,0.999982063940443,0.1369535196322035,0.00016567248246890376,0.9998340623561983,-0.006382488629755599
omega=0.5,encoder(d=8),SSL+Ridge (PCR),2,1,0.012032095571100593,16.60599457722647,0.0007245633807204454,0.06761419835283057,0.000672393554192019,0.9999828961719621,0.0
omega=0.5,encoder(d=8),SSL+Ridge (PCR),2,2,0.01761345793278289,24.309064467582584,0.0007245633807204454,0.15736715847725716,0.000672393554192019,0.9992838387003132,0.007300024283980391
omega=0.5,encoder(d=8),SSL+Ridge (PCR),2,3,0.01761345793278289,24.309064467582584,0.0007245633807204454,0.15736715847725716,0.000672393554192019,0.9992838387003132,-0.007300024283980391
omega=0.5,encoder(d=8),SSL+Ridge (RRR),2,1,0.4385540638994047,16.61365468624957,0.026397205923774113,0.067782913437936,0.0006926701321492423,0.9999833267332213,0.0
omega=0.5,encoder(d=8),SSL+Ridge (RRR),2,2,0.6515390425309913,24.68212144923246,0.026397205923774113,0.15771018476397278,0.0006926701321492423,0.9992640040729952,0.007298392576930588
omega=0.5,encoder(d=8),SSL+Ridge (RRR),2,3,0.6515390425309913,24.68212144923246,0.026397205923774113,0.15771018476397278,0.0006926701321492423,0.9992640040729952,-0.007298392576930588
omega=0.5,encoder(d=8),SSL+CCA,2,1,38.01875390096007,38.02292753714584,0.9998902336969795,0.07811905232047613,0.00029946468468466936,0.9999188745356962,0.0
omega=0.5,encoder(d=8),SSL+CCA,2,2,72.3682269159647,72.37617138072393,0.9998902336969795,0.14919467173358544,0.00029946468468466936,0.9996185052044047,0.0013448434094716988
omega=0.5,encoder(d=8),SSL+CCA,2,3,72.3682269159647,72.37617138072393,0.9998902336969795,0.14919467173358544,0.00029946468468466936,0.9996185052044047,-0.0013448434094716988
omega=0.5,encoder(d=16),SSL+Ridge (PCR),0,1,0.033563339361377134,7.223273880864715,0.004646554999152156,0.12392494280213633,0.00018445584385029523,1.0000400596705248,0.0
omega=0.5,encoder(d=16),SSL+Ridge (PCR),0,2,0.0520824028760727,11.20882091906284,0.004646554999152156,0.1437356414371451,0.00018445584385029523,0.9998280906397834,0.007417389784084939
omega=0.5,encoder(d=16),SSL+Ridge (PCR),0,3,0.0520824028760727,11.20882091906284,0.004646554999152156,0.1437356414371451,0.00018445584385029523,0.9998280906397834,-0.007417389784084939
omega=0.5,encoder(d=16),SSL+Ridge (RRR),0,1,0.7491830588722884,9.371653668557144,0.07994139405576565,0.12395744213881892,0.00019892963748002757,1.0000361953899612,0.0
omega=0.5,encoder(d=16),SSL+Ridge (RRR),0,2,1.2085030686692033,15.11736294999026,0.07994139405576565,0.1437003870666448,0.00019892963748002757,0.9998097532685606,0.007417227005955675
omega=0.5,encoder(d=16),SSL+Ridge (RRR),0,3,1.2085030686692033,15.11736294999026,0.07994139405576565,0.1437003870666448,0.00019892963748002757,0.9998097532685606,-0.007417227005955675
