kind,kernel,method,trial,eigenfunction_id,spectral_bias,metric_distortion,truncation,residual_spurious_score,spectral_gap,est_eig_real,est_eig_imag
all,encoder(d=4),SSL+Ridge (PCR),0,1,1.6449345390482973e-05,54.930297872659786,2.9945851429053026e-07,0.49438357107909014,0.07287395921174455,0.9718568250866719,0.0
all,encoder(d=4),SSL+Ridge (PCR),0,2,2.0081774191571602e-05,67.0602879305297,2.9945851429053026e-07,0.5860657397668072,0.07287395921174455,0.8989828658749274,0.0
all,encoder(d=4),SSL+Ridge (PCR),0,3,1.980106269557902e-05,66.12289098705779,2.9945851429053026e-07,0.788880487565315,0.07287395921174455,0.7627820226135956,0.0
all,encoder(d=4),SSL+Ridge (RRR),0,1,0.0001002779523969964,57.43969880512685,1.7457952336624364e-06,0.48791914624581123,0.06960643358226493,0.972651892925896,0.0
all,encoder(d=4),SSL+Ridge (RRR),0,2,0.00012423380306172626,71.16172656807005,1.7457952336624364e-06,0.5768537375925678,0.06960643358226493,0.9030454593436311,0.0
all,encoder(d=4),SSL+Ridge (RRR),0,3,0.00011839751444604742,67.81867206594777,1.7457952336624364e-06,0.7872114782723535,0.06960643358226493,0.7635143056729994,0.0
all,encoder(d=4),SSL+CCA,0,1,28.3024796803237,104.96936871828251,0.2696260825982681,0.44282535467202433,0.05882705412943812,0.9857386375473735,0.0
all,encoder(d=4),SSL+CCA,0,2,31.211921528370244,115.76002302000856,0.2696260825982681,0.5649890512504313,0.05882705412943812,0.9269115834179353,0.0
all,encoder(d=4),SSL+CCA,0,3,25.63084234879247,95.06069331942705,0.2696260825982681,0.7824476499070666,0.05882705412943812,0.7749942152421702,0.0
all,encoder(d=4),SSL+Ridge (PCR),1,1,0.00015802539523747898,24.07023838574835,6.56517782271087e-06,0.2826452427587096,0.05186766319269409,0.9963477100504609,0.0
all,encoder(d=4),SSL+Ridge (PCR),1,2,6.370888584424427e-05,9.70406096600409,6.56517782271087e-06,0.5447485311807676,0.05186766319269409,0.9444800468577668,0.0
all,encoder(d=4),SSL+Ridge (PCR),1,3,0.0002771885814214986,42.221031768952585,6.56517782271087e-06,0.840888378404122,0.05186766319269409,0.7208409786490364,0.0
all,encoder(d=4),SSL+Ridge (RRR),1,1,0.0009723441755980877,26.44054877948963,3.6774735036980436e-05,0.27193735815250786,0.05174387108629819,0.9968590562955267,0.0
all,encoder(d=4),SSL+Ridge (RRR),1,2,0.0007334238879462892,19.94368925319959,3.6774735036980436e-05,0.5430390402330265,0.05174387108629819,0.9451151852092285,0.0
all,encoder(d=4),SSL+Ridge (RRR),1,3,0.0021311131319236435,57.9504687057734,3.6774735036980436e-05,0.8133182555099728,0.05174387108629819,0.7523999430459114,0.0
all,encoder(d=4),SSL+CCA,1,1,8.070177126271052,29.26249794134709,0.27578565378959385,0.26858806202090285,0.05183686076514715,0.9972297697530692,0.0
all,encoder(d=4),SSL+CCA,1,2,7.22505211771537,26.19807092368773,0.27578565378959385,0.5429850039661008,0.05183686076514715,0.945392908987922,0.0
all,encoder(d=4),SSL+CCA,1,3,20.340211497533183,73.75369682228435,0.27578565378959385,0.7985186760498916,0.05183686076514715,0.7659744533819165,0.0
all,encoder(d=4),SSL+Ridge (PCR),2,1,7.792633479471639e-05,27.733475539907783,2.8098293948979577e-06,0.27588714956160937,0.0484496388750828,0.9977500597889049,0.0
all,encoder(d=4),SSL+Ridge (PCR),2,2,3.813978045887018e-05,13.573699715763444,2.8098293948979577e-06,0.5314385826450216,0.0484496388750828,0.949300420913822,0.0
all,encoder(d=4),SSL+Ridge (PCR),2,3,0.0001062027593264707,37.796871055343054,2.8098293948979577e-06,0.792240926184162,0.0484496388750828,0.7323263920070533,0.0
all,encoder(d=4),SSL+Ridge (RRR),2,1,0.000226552928091704,28.813292281908847,7.862792140346661e-06,0.27357948131695736,0.044600757014326864,0.9979199036362915,0.0
all,encoder(d=4),SSL+Ridge (RRR),2,2,0.0002999941214791332,38.15363755322506,7.862792140346661e-06,0.522914566671066,0.044600757014326864,0.9533191466219646,0.0
