kernel,kind,method,eigenfunction_id,n,bias_mean,bias_std,dist_mean,trunc_mean,spurious_mean,spurious_std
encoder(d=16),cycle_12,SSL+CCA,1,3,89.00807714189517,72.50315498826095,102.18227996585354,0.8723663019904203,4.764207248900385e-05,4.178739887501731e-06
encoder(d=16),cycle_12,SSL+CCA,2,3,72.0556117108452,113.57943555415423,82.52279051113129,0.8723663019904203,4.8791694727318114e-05,3.946410455965512e-05
encoder(d=16),cycle_12,SSL+CCA,3,3,151.30134682240939,37.84068422826121,173.45992434154917,0.8723663019904203,1.0003228450732853,0.0015253301006313352
encoder(d=16),cycle_12,SSL+Ridge (PCR),1,3,0.0002553040503027174,8.438053742747251e-05,6.7427635037914895,3.774252887024285e-05,0.038470445009338966,0.0025375962605700382
encoder(d=16),cycle_12,SSL+Ridge (PCR),2,3,0.002673149615826192,0.0007755918794812927,71.15551480751206,3.774252887024285e-05,0.9590238651036987,0.013480345575745376
encoder(d=16),cycle_12,SSL+Ridge (PCR),3,3,0.0025586011053386304,0.00048385241475830274,69.5308524937908,3.774252887024285e-05,0.998538038836478,0.016302738166216104
encoder(d=16),cycle_12,SSL+Ridge (RRR),1,3,0.08486202620649495,0.029355921327325642,6.9232079601077885,0.012226208389562968,0.03196311613803937,0.0008441693832671566
encoder(d=16),cycle_12,SSL+Ridge (RRR),2,3,1.3336723012790312,0.21886454944361847,113.0611372878929,0.012226208389562968,0.8192492177470149,0.11071102630918923
encoder(d=16),cycle_12,SSL+Ridge (RRR),3,3,1.3672425403492152,0.415684023512744,113.04845779826452,0.012226208389562968,0.9056938178325212,0.06700951638251995
encoder(d=16),path_12,SSL+CCA,1,3,15.84432421737534,3.5513651733818397,16.477836058129967,0.961526318260567,3.5935604373159e-05,9.779081768947085e-06
encoder(d=16),path_12,SSL+CCA,2,3,165.89391508837016,36.568729847394195,172.5035771314567,0.961526318260567,4.988614886806866e-05,2.482291265162084e-05
encoder(d=16),path_12,SSL+CCA,3,3,151.16041387324677,28.216231832581606,157.17095484573653,0.961526318260567,0.9984491816357481,0.001392386714559365
encoder(d=16),path_12,SSL+Ridge (PCR),1,3,0.0002572677832360726,8.551154338931305e-05,7.017192870365314,3.669125540393345e-05,0.07882614847121568,0.016808503720539616
encoder(d=16),path_12,SSL+Ridge (PCR),2,3,0.002137416487551591,0.0007479595752547286,58.17141242304905,3.669125540393345e-05,0.8396951812308875,0.12816404642207926
encoder(d=16),path_12,SSL+Ridge (PCR),3,3,0.002346671530569593,0.0007196127001048625,64.5771395327729,3.669125540393345e-05,1.0010265598425367,0.0092132781962348
encoder(d=16),path_12,SSL+Ridge (RRR),1,3,0.1147574233831468,0.048302352688771075,8.475410756460093,0.013679128916507376,0.07402252438720033,0.015371751023170262
encoder(d=16),path_12,SSL+Ridge (RRR),2,3,1.2901653237880952,0.6036157360590638,91.98638634443637,0.013679128916507376,0.7434768605701793,0.12976718761201675
encoder(d=16),path_12,SSL+Ridge (RRR),3,3,1.51868278614327,0.46968673224399266,115.04129316110586,0.013679128916507376,0.9675780935029135,0.02732984613486916
encoder(d=4),cycle_12,SSL+CCA,1,3,1.276814179255565,0.8827512000162944,6.572526976355438,0.1869186491867593,0.08299942045134193,0.009071607464802347
encoder(d=4),cycle_12,SSL+CCA,2,3,17.587406438175545,10.961914366276408,104.0530296052101,0.1869186491867593,0.8399588376191023,0.07829429745740644
encoder(d=4),cycle_12,SSL+CCA,3,3,16.441126445367644,10.483412983144847,93.724931902179,0.1869186491867593,0.957983989815693,0.04840435234347689
encoder(d=4),cycle_12,SSL+Ridge (PCR),1,3,2.9718508974259012e-05,6.801370876126322e-06,6.420489561716939,4.5873677069368615e-06,0.0832245631823788,0.009222142899471354
encoder(d=4),cycle_12,SSL+Ridge (PCR),2,3,0.0003373473703333796,0.00011730822482452054,75.90608609197271,4.5873677069368615e-06,0.8844298807968379,0.09981795971592905
encoder(d=4),cycle_12,SSL+Ridge (PCR),3,3,0.00041486231695214373,4.598055091272509e-05,91.91320413019888,4.5873677069368615e-06,0.9599627949944202,0.04779345163944125
encoder(d=4),cycle_12,SSL+Ridge (RRR),1,3,0.000916955582147755,0.00025995684188182395,6.498449735458422,0.0001461701685653106,0.08301468986589568,0.00909119940263623
encoder(d=4),cycle_12,SSL+Ridge (RRR),2,3,0.016135387849675234,0.012379971050377794,98.96577172255081,0.0001461701685653106,0.8458307849466854,0.07902619184523245
encoder(d=4),cycle_12,SSL+Ridge (RRR),3,3,0.014959634528461274,0.008545164106475649,96.7914818189988,0.0001461701685653106,0.9594529689857015,0.04856825248854972
encoder(d=4),path_12,SSL+CCA,1,3,1.5457136518736279,1.8668955910776397,9.47950904660976,0.14537556190501705,0.09654680476524784,0.03328156605339079
encoder(d=4),path_12,SSL+CCA,2,3,14.092374894694933,16.122491179588152,100.01359605510048,0.14537556190501705,0.8026606927824873,0.12532147499713295
encoder(d=4),path_12,SSL+CCA,3,3,13.625258781642367,16.137773932187493,90.50413759781979,0.14537556190501705,0.8575407587776523,0.1287279398857061
encoder(d=4),path_12,SSL+Ridge (PCR),1,3,4.756667002398353e-05,2.628847564174797e-05,6.979352039717334,6.859809829757632e-06,0.10257033874766547,0.03866078577074613
encoder(d=4),path_12,SSL+Ridge (PCR),2,3,0.0003208820517562411,0.00019150474565554583,54.69123757284377,6.859809829757632e-06,0.8917786996164407,0.10221593406732618
encoder(d=4),path_12,SSL+Ridge (PCR),3,3,0.0006052043237462493,0.00035141565560005433,90.38893966089343,6.859809829757632e-06,0.9361353911570779,0.07481275454543619
encoder(d=4),path_12,SSL+Ridge (RRR),1,3,0.001259086142062787,0.0016518560933440256,8.591541146365417,0.00014948946087923508,0.09768800104585294,0.03424543843994382
encoder(d=4),path_12,SSL+Ridge (RRR),2,3,0.016683678168726117,0.017186995238036296,99.75468821544492,0.00014948946087923508,0.8203483179078225,0.1140269528831718
encoder(d=4),path_12,SSL+Ridge (RRR),3,3,0.011914252149446131,0.011805890120458129,81.55601153632101,0.00014948946087923508,0.8809997204782967,0.09628564062746675
encoder(d=8),cycle_12,SSL+CCA,1,3,5.20428134843825,0.9027639940161089,8.817851692117914,0.5891261916378335,0.055878437651056136,0.00672488655676971
encoder(d=8),cycle_12,SSL+CCA,2,3,71.36703315407043,7.814345984087996,122.34070714239323,0.5891261916378335,0.77725020984655,0.028065622746183915
encoder(d=8),cycle_12,SSL+CCA,3,3,115.63198510857963,30.976628746470297,198.41900783463018,0.5891261916378335,0.8574886512166003,0.027694093858235246
encoder(d=8),cycle_12,SSL+Ridge (PCR),1,3,0.00013849717713321683,5.423723393535329e-06,6.274269151950862,2.2079712192052802e-05,0.06661228601935386,0.008863095983965964
encoder(d=8),cycle_12,SSL+Ridge (PCR),2,3,0.0016793534232989744,0.0003920172544043127,76.03081106879712,2.2079712192052802e-05,0.9256289028776509,0.05654941743970496
encoder(d=8),cycle_12,SSL+Ridge (PCR),3,3,0.001793314893087796,0.00022654171106897545,81.18406095037697,2.2079712192052802e-05,0.9801191946926794,0.026665115378629596
encoder(d=8),cycle_12,SSL+Ridge (RRR),1,3,0.024791517485815734,0.003568730463817025,7.158450299538253,0.003451379623942031,0.05937723951374959,0.008200725682293287
encoder(d=8),cycle_12,SSL+Ridge (RRR),2,3,0.37520224827434295,0.044319677005937946,108.75070554765121,0.003451379623942031,0.8241197724118248,0.048637141019421466
encoder(d=8),cycle_12,SSL+Ridge (RRR),3,3,0.35277065345849223,0.026466380700869225,102.15806900661532,0.003451379623942031,0.9124886415633031,0.05204467463278643
encoder(d=8),path_12,SSL+CCA,1,3,7.2725374504569515,2.166719169274273,10.366907913028264,0.7086368705916524,0.074174256269956,0.02407262154420576
encoder(d=8),path_12,SSL+CCA,2,3,95.09847131259369,63.072419465404394,130.89563562944164,0.7086368705916524,0.6963154122431606,0.1105296784877358
encoder(d=8),path_12,SSL+CCA,3,3,117.31245583718952,49.776121515019064,162.35018932648168,0.7086368705916524,0.7644154724886523,0.049118022540147105
encoder(d=8),path_12,SSL+Ridge (PCR),1,3,0.00019912932731752623,5.458051058579266e-05,7.033555318810595,2.8136358305088202e-05,0.08893663441960827,0.035819835028367976
encoder(d=8),path_12,SSL+Ridge (PCR),2,3,0.0014198436910382473,0.0006075166795225457,55.43999626437918,2.8136358305088202e-05,0.8183731485170673,0.10162806851561237
encoder(d=8),path_12,SSL+Ridge (PCR),3,3,0.002003276184561199,0.0001495982787025696,73.59703845865478,2.8136358305088202e-05,0.9629464534570644,0.054820597606149005
encoder(d=8),path_12,SSL+Ridge (RRR),1,3,0.04289165839893331,0.01922044510575361,8.748979528051853,0.004937537137957456,0.08039338053067409,0.029758043964483793
encoder(d=8),path_12,SSL+Ridge (RRR),2,3,0.4845501601780447,0.2944895134742406,96.33089834300155,0.004937537137957456,0.7361391277766428,0.12291451029281367
encoder(d=8),path_12,SSL+Ridge (RRR),3,3,0.5378968251390335,0.25265485679434935,105.07034957537705,0.004937537137957456,0.9186585425255519,0.11910798997046909
