kind,kernel,method,trial,spec_radius,ps_radius,ps_margin,henrici
A=rot,rbf(gamma=0.24163147893276957),Reduced Rank,1,0.9980740603001732,0.9378813936342699,-0.06019266666590328,0.04009932354607019
A=rot,rbf(gamma=0.48326295786553913),Reduced Rank,1,0.9964411871964123,0.9964411871964123,0.0,0.044957509423754816
A=rot,rbf(gamma=0.09990855582769297),Reduced Rank,2,0.9994041777484953,0.9994041777484953,0.0,0.04656731959568305
A=rot,rbf(gamma=0.19981711165538593),Reduced Rank,2,0.9983739745177838,0.9983739745177838,0.0,0.040803271615358384
A=rot,rbf(gamma=0.39963422331077186),Reduced Rank,2,0.9961217266766592,0.9364707981716067,-0.05965092850505249,0.03651784587770766
A=rot,rbf(gamma=0.11434113972946565),Reduced Rank,3,0.9995610776318953,0.9718121349496285,-0.027748942682266797,0.04238093052541452
A=rot,rbf(gamma=0.2286822794589313),Reduced Rank,3,0.9987575117015057,0.9712112281236036,-0.02754628357790212,0.05146809328416472
A=rot,rbf(gamma=0.4573645589178626),Reduced Rank,3,0.9971913618609534,0.937243628449945,-0.05994773341100834,0.05772320566884707
A=rot,rbf(gamma=0.10402199162421656),Reduced Rank,4,0.99943158543466,0.9717153006485554,-0.02771628478610466,0.047988462800086576
A=rot,rbf(gamma=0.20804398324843312),Reduced Rank,4,0.9985647282083037,0.9710670645738205,-0.027497663634483138,0.04452100604852581
A=rot,rbf(gamma=0.41608796649686625),Reduced Rank,4,0.9967985665216887,0.9369598268923376,-0.059838739629351156,0.04387689731508893
